,spot_name,address,region,detail,tel,spot_image,tag,star,visit_review,blog_review,category
10,울산대공원,울산 남구 대공원로 94,울산,"대중교통 KTX 울산역 : 5004번 버스 승차 -> 옥동초등학교 하차(도보 5분) 버스터미널, 태화강역 : 정문(법원), 동문(공업탑) 방향 버스 이용",052-271-8818,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201223_234%2F160868581803321vrg_JPEG%2FRIetgbu4QQANgwg0J7Ix3sUg.jpg,"이색체험,야경",4.43,916,2049,"도시,테마공원"
11,철구소,울산 울주군 상북면 이천리,울산,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA3MTJfMTcx%2FMDAxNTYyOTI3MTI5MjMz.wUlNvGKPcvYQ6anYMpDRiYUTceLSlmT4ducBpE6Mbmsg.6v9sD0Hhk0QbRwQ_Nz1tvk1rkuwIYJAHlP4QeVJ0myEg.JPEG.hurricanejy%2FKakaoTalk_20190711_190944052.jpg,"파릇파릇한,신나는",0.0,2,166,계곡
12,작천정계곡,울산 울주군 삼남면 교동리,울산,경부고속도로→언양인터체인지→언양읍내→35번 국도를 이용하여 4Km →작천정,052-229-3856,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA3MjFfMTUx%2FMDAxNTAwNjIxMTgzMTM4.HqQuIithv92qxoGpHved5Ny4sifRgDewUfmzQXZIK98g.1U7QCygPIJ--vK5aa1FkYyLH1nbZWJlhX7vaBDNaxwog.JPEG.dbdbstory%2FIMG_5255.jpg,"파릇파릇한,신나는",4.12,26,437,계곡
13,국립신불산폭포자연휴양림,울산 울주군 상북면 청수골길 175 신불산폭포자연휴양림,울산,경부고속도로→서울산 IC→24호 국도를 따라 밀양쪽으로 가다보면 석남사에 이르게 된다→1Km→이천배네와 밀양방면으로 나뉘는 3거리가 나온다→이천배네쪽으로 좌회전→69호 군도를 따라 6Km→왼쪽으로 신불산폭포 자연휴양림 상단지구의 입구,052-254-2124,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_219%2F1423208655521CkfBf_JPEG%2F%25BF%25EF%25BB%25EA_%25BF%25EF%25C1%25D6%25BD%25C5%25BA%25D2%25BB%25EA%25C6%25F8%25C6%25F7%25C0%25DA%25BF%25AC%25C8%25DE%25BE%25E7%25B8%25B2_1.JPG%3Ftyp,"파릇파릇한,신나는,데이트",4.53,340,323,"휴양림,산림욕장"
14,나사해수욕장,울산 울주군 서생면,울산,서생면사무소와 간절곶사이에 위치하여 서생면사무소에서 10분거리에 있다,052-229-7076,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_8%2F1423209649775Majop_JPEG%2F%25BF%25EF%25BB%25EA_%25B3%25AA%25BB%25E7%25C7%25D8%25BC%25F6%25BF%25E5%25C0%25E5_1.JPG%3Ftyp,"야경,분위기 있는",0.0,6,308,"해수욕장,해변"
15,외고산옹기마을,울산 울주군 온양읍 외고산3길 36,울산,"1957년 허덕만 씨가 이주하여 옹기를 굽기 시작하면서부터 옹기촌이 형성되었고, 한국전쟁 이후 증가된 옹기수요로 인해 옹기기술을 배우려는 이들이 모여들어 급속도로 성장한 마을이다. 1960~1970년대에는 약 350명의 장인과 도공들이 거주했고, 당시 마을에서 생산한 옹기는 서울뿐 아니라 미국·일본에까지 수출되었다. 2008년 현재 128가구 중 40여 가구가 옹기업에 종사하며, 전국 옹기 생산량의 50% 이상을 제작한다. 울산광역시가 전통옹기체험마을로 지정하였다. 마을에는 옹기회관·옹기전시관·상설판매장·체험실습장 등이 있다.",052-237-7894,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_211%2F1441016314202fz2LN_JPEG%2F126273503962838_0.jpg,"이색체험,신나는",4.29,12,583,체험마을
16,고헌산,울산 울주군 상북면 궁근정리,울산,"대구,울산, 부산 등지에서 언양IC를 통해 언양읍으로→24번 국도→산행기점인 장성마을 및 공근정리에 도달",052-204-0335,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_246%2F1441045702028lUYC5_JPEG%2F116877556061174_0.jpg,파릇파릇한,0.0,0,284,"산,고개"
17,강동몽돌해변,울산 북구 산하동,울산,울산광역시 공항→효문사거리→정자 공언탑→정자,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_298%2F1423209827577A6TKK_JPEG%2F%25BF%25EF%25BB%25EA_%25C1%25A4%25C0%25DA%25C7%25D8%25BC%25F6%25BF%25E5%25C0%25E5_1.JPG%3Ftyp,"분위기 있는,야경,데이트",4.38,99,765,"해수욕장,해변"
18,가지산,울산 울주군 상북면,울산,서울 - 경부고속도로 언양 IC - 24번 국도 - 석남사 - 밀양 얼음골,055-356-1915,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMjFfNTMg%2FMDAxNTA4NTQ3MzUxNjI4.8zWX-aGN_YugQuH9CbqL7Gly1n6tc3AsMXLKCakntCog.MRZQAgcbTy4uGH7ZDiSRE3rrJee3ysfAoXHOhlAD0Nkg.JPEG.blee7975%2F20171008_083724.jpg,파릇파릇한,0.0,0,834,"산,고개"
19,파래소폭포,울산 울주군 상북면 이천리,울산,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA1MDNfMTI2%2FMDAxNDkzNzUyOTMxNjkw._3cnZ4xdoQpOYHRG6LXECVYEoz2KVjmyZvzOajwvIGEg.xtiFBG8jKTevxvj2sr_yX4HVwh-2qlkJA99OFW3Juwgg.JPEG.mechanicfox%2F%25C6%25C4%25B7%25A1%25BC%25D2.jpg,파릇파릇한,0.0,0,270,폭포
20,정자항,울산 북구 정자동,울산,경부고속도로 언양JC → 울산고속도로 → 신복로터리 → 연암배면교차로 → 신현교차로 → 정자항,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_79%2F1441014508254aVcdI_JPEG%2F157155536950273_0.jpg,"야경,분위기 있는",0.0,0,494,항구
21,호텔현대 바이 라한 울산,울산 동구 방어진순환도로 875 호텔현대 바이 라한 울산,울산,"<울산 공항> - 택시 | 26분 내외, 약 15,000원 - 버스 | 102, 112, 122 (1시간 내외)  <태화강역> - 택시 | 20분 내외, 약 10,500원 - 버스 | 124, 126, 133, 134 (50분 내외)  <KTX 울산역> - 버스 | 3번 출구에서 버스 5002 (1시간 내외)",052-251-2233,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191002_198%2F1570002143203osAp8_JPEG%2FwS5hrytvBvZ96YxQvu2FvWgc.jpg,분위기 있는,4.41,657,686,4성급
22,대왕별아이누리,울산 동구 등대로 100,울산,대왕암공원을 기준으로 '등용사' 방향으로 오시면 됩니다.,052-232-0300,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180912_85%2F1536727413995c9b0h_JPEG%2FIkujnSCZ8ixr_VjwdqUdzF0K.JPG.jpg,"신나는,이색체험",4.41,261,324,테마파크
23,작천정별빛야영장,울산 울주군 상북면 자수정로 320 작천정별빛야영장 관리사무소,울산,None,052-254-7720,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20150223_300%2Fsafe9098_1424664477653iT9e1_JPEG%2F20150214_103445.jpg,"파릇파릇한,데이트",4.38,110,486,"캠핑,야영장"
24,태화루,울산 중구 태화로 300 태화루,울산,None,052-211-0888,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMjFfMTM4%2FMDAxNTA4NTQ4OTk4NzYw.I2VfR_4siYDuEwV3HNQv7up3ePK03hLtnhmYS5vUlQwg.8rJbyZY_vmSnTedKaJONfN-TYUc7T7LgadJ7evJa8gAg.JPEG.han4869%2FDSC03318.jpg,"이색체험,파릇파릇한,데이트",4.44,42,386,"문화,유적"
25,신라스테이 울산,울산 남구 삼산로 200 신라스테이,울산,None,052-901-9000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220318_277%2F16475892293332u1Kw_JPEG%2F%25BD%25C5%25B6%25F3%25BD%25BA%25C5%25D7%25C0%25CC_%25BF%25EF%25BB%25EA.jpg,분위기 있는,4.44,634,904,호텔
26,발리온천,울산 울주군 온양읍 상발2길 34,울산,"온천욕, 워터파크, 수영장, 스파등 다양한 편의시설들이 구비되어 있으며, 당신의 삶에 활력을 부여해드립니다.",052-237-6666,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220704_153%2F1656922072119P4leb_JPEG%2Fbanner_x.jpg,이색체험,4.44,541,48,"온천,스파"
27,선바위,울산 울주군 범서읍 모두박길 6-1,울산,None,052-229-8172,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20160626_46%2Fdlsehtnvdldi_1466947319830kc4yJ_JPEG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2016-06-26_%25BF%25C0%25C8%25C4_8.51.51.png,파릇파릇한,0.0,0,296,바위
28,울산대교 전망대,울산 동구 봉수로 155-1,울산,None,052-209-3345,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAyMTdfMTY1%2FMDAxNTE4ODAxMjkzMTQw.9UrqG49TAeTQ4VrHo-zTyj1Dyb61XpFAle5UXp6WovIg.SFkvW1TliCaLFrYI1JL-2JKwKM4fXGPBxkk-SacR1u0g.JPEG.tourdesk%2FIMG_1643.,"야경,이색체험,데이트",4.5,152,449,전망대
29,베네치아,울산 울주군 상북면 배내로 950,울산,"주소 : 울산광역시 울주군 상북면 배내로 950  네이게이션: 울산함양고속도로 배내골IC 입구  (주의사항 : 신불산 터널 출구에서 바로 배내골IC가 있으므로 출구가 가까워오면 2차선에 붙고 감속하여 운행하셔야 지나치지 않습니다)  버스이용 : 울산 328번, 양산2번, 1000번 버스 이용",0507-1302-8188,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210717_288%2F1626516735675t5Leq_JPEG%2F15dCsVassfAyR0Mc7VCdbpyT.jpg,분위기 있는,4.3,142,114,펜션
30,반구대암각화,울산 울주군 언양읍 대곡리 산234-1,울산,"언양시외버스터미널에서 시내버스(308,313,318번)이용 40분 소요",None,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzExMjBfODAg%2FMDAxNTExMTA2OTU2NjA0.GwPTuJjkQrTBChK_wGLjGm-NfB3mrzFJSYgwIGecWjYg.CqhGe_DJWgsQdc8JOekEB8AHVE0V719Vy0YCPE2fr7sg.JPEG.ran5141%2F%25BF%25EF%25BB%25EA_026.JPG&type=a340,이색체험,4.29,12,460,국보
31,와우쥬 본점,울산 남구 대학로 164 웰츠타워상가 214호,울산,울산광역시 남구 대학로 164 웰츠타워 주상복합 2층 214호,0507-1410-8702,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210524_178%2F16218163121943DTMs_JPEG%2F0B_UmRCt9N6mRmjM7JtuZ1QM.jpg,"이색체험,데이트",4.52,209,350,동물원
32,장생포 모노레일,울산 남구 장생포고래로 246,울산,옛 고래잡이 전진기지였던 장생포에서 모노레일을 탑승하여 장생포만의 매력과 주변 관광지인 고래 생태체험공원과 고래문화마을의 아름다운 경관을 느껴보세요!,052-266-2621,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200211_92%2F1581409781026sUCNw_JPEG%2F%25C0%25E5%25BB%25FD%25C6%25F7%25B8%25F0%25B3%25EB%25B7%25B9%25C0%25CF2.jpg,"신나는,이색체험",4.44,95,166,모노레일
33,롯데호텔 울산,울산 남구 삼산로 282 롯데호텔,울산,"관광과 산업이 공존하는 울산 신 도심에 위치해 있으며 버스터미널, 쇼핑타운, 금융 지역과 인접해 있습니다. 울산공항에서 8km, 장생포 고래 박물관 6km 떨어진 거리에 있습니다. 여유있는 공간과 세련미가 느껴지는 객실에서 울산 12경 중 하나인 온산공단 전경을 즐길 수 있으며 무료 Wi-Fi, 평면 TV, 차와 커피 메이커, 책상, 소파가 구비되어 있습니다. 클럽 층 객실과 스위트 룸에 투숙할 경우 투숙객 전용 클럽 라운지를 이용할 수 있습니다. 스위트 룸에는 별도 거실이 있으며 레지덴셜 스위트 룸에는 간이 주방이 있으며 프리미어 스위트 룸에는 월풀 욕조가 있습니다. 편의 시설로는 레스토랑, 실내 수영장, 사우나, 헬스장, 실내 골프 연습장, 스파, 볼링장이 마련되어 있습니다.",052-960-1000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_211%2F1441027065499XpQQS_JPEG%2FSUBMIT_1297320397480_12829459.jpg,분위기 있는,4.51,277,929,5성급
34,동평공원,울산 남구 달동 134-1,울산,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F21446698%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658308519560%26md%3Dr1BY00JZ%252F5Ts3xXcDzSoMNeYUnM%253D,파릇파릇한,0.0,0,12,근린공원
35,롯데시티호텔 울산,울산 남구 삼산로 204,울산,"비즈니스 출장객을 위한 롱 스테이 객실이 있는 롯데시티호텔 울산은 대한민국 최대 공업도시인 울산 신시가지에 자리하고 있어 여러 공업단지로의 이동이 용이합니다. 울산고속버스터미널에서 차로 단 5분 거리, 울산 공항에서 차로 20분 거리에 있습니다. 또한, 울산의 대표 관광지인 간절곶과 통도사가 차로 약 50분 거리에 있습니다. 호텔 내에는 비즈니스 고객님들을 위한 비즈니스 코너와 회의실이 마련되어 있습니다. 5층에는 코인 세탁실이 있어 장기 투숙 시에 유용하게 이용하실 수 있습니다. 투숙객 전용 피트니스센터도 있으며 무료 주차장도 제공하고 있습니다. 모든 객실에는 Wi-Fi가 완비되어 있으며 HD TV, 냉장고, 사무용품 등이 있습니다. 더불어 다양한 뷔페 메뉴를 선보이는 C'cafe가 있으며 음료와 세계 맥주를 판매하는 C'Lounge가 있습니다.",052-990-1000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190105_19%2F1546694471019vw0iF_JPEG%2FF2EDv7Gx9-IZFkxEUqn53vLt.jpg,분위기 있는,4.48,505,563,호텔
36,태화강 전망대,울산 남구 무거동 1,울산,None,052-229-6149,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMDRfMTc3%2FMDAxNTA3MTA0MzE2OTQ5.n6RYU_KR2K3jLui0rXwdUlJOkHohpVGv_uYJ2YLoWDwg.MTDfVZqr8RSy7toedmpzPftAA9Ij2BsL_3sb0r44zqQg.JPEG.sarang612%2FDSC09510.,"분위기 있는,데이트",4.31,42,212,전망대
37,대왕암,울산 동구 등대로 110,울산,None,052-209-3738,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171013_285%2F15078570428352m6YW_JPEG%2FV9RwIBI1MJW861MqMRfwOUo0.jpg,"파릇파릇한,야경",0.0,0,843,바위
38,태화강동굴피아,"울산 남구 남산로 306 ,",울산,None,052-226-0077,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F554725619%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658308592865%26md%3DK9H00xpnF0Gjsgt%252BEN8o2Wf2zOA%253D,"신나는,이색체험",4.17,39,464,"관람,체험"
39,농업회사법인울산양떼목장,울산 북구 아랫율동2길 262-113,울산,None,052-286-5100,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210623_69%2F1624430669756JYgAc_PNG%2FDkN6GP7KACbK3LwKBNJ-QkbY.png,"파릇파릇한,이색체험",0.0,0,299,"관람,체험"
40,천황산,울산 울주군 상북면 이천리,울산,경부고속국도→언양IC→24번 국도 밀양방향→남명리→표충사,055-359-5114,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_229%2F1441045606429ghnHB_JPEG%2F13491341_0.jpg,"파릇파릇한,분위기 있는",0.0,0,408,"산,고개"
41,간월재억새군락지,울산 울주군 상북면 등억알프스리,울산,None,052-229-7882,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMjBfMTQ5%2FMDAxNTA4NDc4MTAxOTA1.ykg0s3TFHZTQwSf0b7j4q5AqqmDGHGpWSuyNwm_w5N0g.ZhReZpbcfStFQX_N60aZQo7aDIXNU8jZW3WfO3mc-aog.JPEG.bada3347%2FDSC_8624.,"분위기 있는,데이트,파릇파릇한",4.45,12,1188,"서식지,군락지"
42,울산테마식물수목원,울산 동구 쇠평길 33-1,울산,"울산에서 121, 141 버스 승차 후 쇠평마을에서 하차 도보 15분 소요.",052-235-8585,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_68%2F1423206721842IH2d0_JPEG%2F%25BF%25EF%25BB%25EA_%25C5%25D7%25B8%25B6%25BD%25C4%25B9%25B0%25BC%25F6%25B8%25F1%25BF%25F8_1.JPG%3Ftyp,"파릇파릇한,피크닉,데이트",4.26,399,165,"식물원,수목원"
43,스타즈호텔 울산,울산 남구 남중로 65,울산,"｜ 울산 버스 터미널에서 오는 방법  타는 곳 : 울산 고속버스터미널 앞 정류장  버스 번호 : 257,507,701,702,712,713,744번  내리는 곳 : 이마트 정류장 앞 하차  소요 시간 : 25분   차량 이용시 : 5분  ｜울산공항에서 오는 방법  타는 곳 : 울산공항 정류장  버스 번호 : 482, 453번  내리는 곳 : 이마트 정류장 앞 하차  소요 시간 : 25분  차량 이용시 : 15분  ｜KTX울산역에서 오는 방법  타는 곳 : 울산역 정류장  버스 번호 : 807번  내리는 곳 : 이마트 정류장 앞 하차  소요 시간 : 70분   차량 이용시 : 35분",052-922-4000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190924_212%2F15692836842920gk8i_JPEG%2F5r9wGLYDzP3IR7nnfM9kLcEP.jpg,분위기 있는,4.43,399,401,호텔
44,함월루,울산 중구 성안동 산152-11,울산,None,052-290-3693,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEyMjZfMjE0%2FMDAxNTE0MjkxNTk4NTcw.lRN2I6OdAM-xAgRUfCDJTCy-ui5HYn2uyRBC7Bsf90wg.gNREiS88eHJFB9hF5XQrkdFv-t5Pwbms1ls2lquXeOUg.JPEG.jeep32%2F1514291514567.jpg,"이색체험,파릇파릇한",0.0,7,358,"유적지,사적지"
45,달천철장,울산 북구 달천동 1-7,울산,"울산광역시기념물 제40호이다. 삼한시대부터 철광석과 토탄을 캔 곳으로, 중국의 고서인 《후한서》와 《삼국지 위지 동이전》에 한·예·왜가 이곳에서 철을 가져갔다는 기록이 있다. 우리 문헌에 나오는 최초의 기록은 《세종실록지리지》로, 1452년 달천에서 철 1만 2,500근을 수납했다는 내용이 남아 있다. 경주 황성동에서 발견된 쇠부리터 유적(4~5C)의 철 원산지가 달천이었으리라 추정되며, 이의립(李義立)은 임진왜란과 병자호란 후 무기생산을 위해 이곳에서 대규모로 철을 채굴했다. 1990년대 후반까지도 철광석과 사문석을 생산했으나 지금은 폐광되었다.",None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_101%2F1441054333454OIHSk_JPEG%2F117058504973844_0.jpg,이색체험,0.0,3,96,기념물
46,호텔리버사이드 울산,울산 중구 젊음의거리 20 호텔 리버사이드,울산,울산시 중구 성남 둔치 주차장 인근 젊음의 거리 입구,052-956-0100,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220630_119%2F1656575495951L0hvs_JPEG%2F%25BD%25BA%25C0%25A7%25C6%25AE_%25B4%25F5%25BA%25ED_1.jpg,분위기 있는,4.4,346,472,3성급
47,슬도등대,울산 동구 성끝길 122,울산,None,None,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTExMjJfNDgg%2FMDAxNjM3NTg0ODI3NzI1.KtY0LMy-cOiOSR6JKmMLnY-QxlWT9b3vxKS4ez-2ioMg.Amzr8j5UiLefMnIr9kqg1bNw__AW-bPq_3PBnI7fhs0g.JPEG.hanok515%2F1637584241895.jpg&type=a340,"야경,분위기 있는,데이트",0.0,0,276,등대
48,석남사 계곡,울산 울주군 상북면 이천리,울산,None,052-229-3856,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTEwMTRfMTMy%2FMDAxNjM0MTU1MjExODcw.iGXkzWty6MHpuNF-P52oEkWxucGrYwzoiytFtplsh8Eg.aDNjpZWWHO0ecVF_GbcGUuLC0Auw-NINDT7BbaUXjCog.JPEG.kimask%2F20211007_143909.jpg&type=a340,"파릇파릇한,신나는",0.0,1,44,계곡
