,spot_name,address,region,detail,tel,spot_image,tag,star,visit_review,blog_review,category
10,삼락생태공원,부산 사상구 삼락동 29-46,부산,None,051-303-0048,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMjRfNDEg%2FMDAxNTA4ODIzMDQzNDcx.neF4yDmaclulcroX863hqfxspUu7mY49ERzrisXMLgog.y_gclWFr2hh8knV7D_LXS8ReZlOi4NH0IGoMd34mkZAg.JPEG.mh21111%2FHSS_4704.,"파릇파릇한,데이트",4.29,149,2544,"자연,생태공원"
11,씨라이프부산아쿠아리움,부산 해운대구 해운대해변로 266,부산,"시내버스 김해국제공항: 307번 국제선청사(해운대해수욕장 정류장 하차) 부산역: 139번, 1003번(부산역 해운대해수욕장 정류장 하차)  지하철 김해국제공항: 공항역(부산김해선) 사상역(2호선) 해운대역 하차 해운대역 지하철 3/5번 출구에서 도보 10분 거리 부산역: 부산역(1호선) 서면역(2호선) 해운대역 하차 해운대역 지하철 3/5번 출구에서 도보 10분 거리  공항리무진 김해국제공항 약 45~50분 소요  택시 김해국제공항 약 50분 소요 부산역 약 35분 소요 노포동(부산종합버스터미널) 약 40분 소요",051-740-1700,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220516_44%2F1652676262314eNurE_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6_%25BD%25E6%25B3%25D7%25C0%25CF_%25C1%25A4%25BB%25E7%25B0%25A2%25C7%25FC_1242x1242_20Mb.jpg,이색체험,4.31,31970,3942,아쿠아리움
12,해동용궁사,부산 기장군 기장읍 용궁길 86 해동용궁사,부산,"고려시대 1376년(우왕 2)에 공민왕의 왕사였던 나옹(懶翁) 혜근(惠勤)이 창건하였다. 혜근이 경주 분황사(芬皇寺)에서 수도할 때 나라에 큰 가뭄이 들어 인심이 흉흉하였는데, 하루는 꿈에 용왕이 나타나 봉래산 끝자락에 절을 짓고 기도하면 가뭄이나 바람으로 근심하는 일이 없고 나라가 태평할 것이라고 하였다. 이에 이곳에 절을 짓고 산 이름을 봉래산, 절 이름을 보문사(普門寺)라 하였다.   그후 임진왜란의 병화로 소실되었다가 1930년대 초 통도사의 운강(雲崗)이 중창하였다. 1974년 정암(晸菴)이 부임하여 관음도량으로 복원할 것을 발원하고 백일기도를 하였는데, 꿈에서 흰옷을 입은 관세음보살이 용을 타고 승천하는 것을 보았다 하여 절 이름을 해동용궁사로 바꾸었다.   현존하는 건물은 대웅전을 비롯하여 굴법당·용왕당(용궁단)·범종각·요사채 등이 있다. 대웅전은 주지 정암이 1970년대에 중창하였다. 대웅전 옆에 있는 굴법당은 미륵전이라고 하여 창건 때부터 미륵좌상 석불을 모시고 있는데 자손이 없는 사람이 기도하면 자손을 얻게 된다 하여 득남불이라고 부른다.  대웅전 앞에는 사사자 3층석탑이 있다. 원래 이 자리에는 3m 높이의 바위(미륵바위)가 있었는데 임진왜란 때 절이 폐허가 되고 6·25전쟁 때 해안경비망 구축으로 파괴됨에 따라, 1990년에 정암이 파석을 모으고 손상된 암벽을 보축하여 이 석탑을 세우고 스리랑카에서 가져온 불사리 7과를 봉안하였다.   이밖에 단일 석재로는 한국 최대의 석상인 약 10m 높이의 해수관음대불, 동해 갓바위 부처라고도 하는 약사여래불이 있다. 절 입구에는 교통안전기원탑과 108계단이 있고, 계단 초입에 달마상이 있는데 코와 배를 만지면 득남한다는 전설이 전한다.",051-722-7744,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190927_59%2F1569562115725u6bpj_JPEG%2FzneFazTohGqA-utNQUEPllla.jpg,이색체험,0.0,0,9056,불교
13,센텀 스파랜드,부산 해운대구 센텀남대로 35 신세계백화점센텀시티점,부산,"도심 속 휴양지, 스파랜드는 세계 각국의 전통 사우나와 찜질을 즐길 수 있으며 두 종류의 성분을 함유한 천연 온천수와  다채로운 시설로 휴식의 즐거움을 배가시킵니다!",1668-2850,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191203_87%2F1575341414885fTB51_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6_%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA_%25C0%25CC%25B9%25CC%25C1%25F6.jpg,이색체험,4.54,6907,869,"온천,스파"
14,롯데월드 어드벤처 부산,부산 기장군 기장읍 동부산관광로 42,부산,"마법과 환상의 세계로 초대합니다! 롯데월드 어드벤처 부산, 2022년 3월 31일 부산에서 만나요!",1661-2000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220307_30%2F1646631825383jNgnb_JPEG%2FzazXvvGkFJnlpwxx4EeNVJFl.jpg,"신나는,데이트,이색체험",0.0,1737,2101,테마파크
15,일광해수욕장,부산 기장군 일광면 삼성리,부산,부산시(14번 국도-울산 방면)→반송동→기장→일광 지하철 동해선 일광역에서 도보 5~10분 안으로 갈 수 있습니다.,051-709-5446,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_287%2F1441045540345DmIrP_JPEG%2F13490896_0.jpg,분위기 있는,4.31,63,1506,"해수욕장,해변"
16,해운대블루라인파크 미포정거장,부산 해운대구 달맞이길62번길 13,부산,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201021_276%2F1603259858707rl5iD_JPEG%2F_PzVWjHpTVvhMjshvw2fR2GU.jpg,"분위기 있는,이색체험",4.23,365,2489,테마파크
17,스포원파크 금정체육공원,부산 금정구 체육공원로399번길 324 스포원파크,부산,"울산 ↔ 경륜장 셔틀버스 1577-0880 -운행일:매주 수~일요일(수·목 경정)(금·토·일 경륜) -운행기간:공지사항 셔틀버스 운행 시간표 참조  *서면점, 광복점 동시 스크린 송출 *스마트M 어플 *공원시설, 스포츠센터, 교육체험관 이용시간 및 요금 홈페이지참조 *공원주차장 24시간 무료개방",1577-0880,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F13003758%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658222512627%26md%3DW%252Fn0pnrJTsl7PbevsXHQEJtqkT0%253D,신나는,4.33,150,619,"도시,테마공원"
18,허심청,부산 동래구 온천장로107번길 32 허심청,부산,"확 트인 초대형 온천탕, 자연채광이 가능한 천창, 예술적 조형미를 갖춘 아름다운 실내전경 건강과 감동 그리고 즐거움이 함께하는 휴식공간 '허심청'입니다.  동래온천은 수 백 년 동안 사용해도 고갈되지 않는 풍부한 수량과 양질의 온천수를 보유하고 있으며, 허심청에는 100% 자체 개발한 기공에서 뿜어 올린 천연 온천수만을 공급하고 있습니다. 남/여 총 3,000명이 동시에 입장할 수 있는 1,300여 평의 온천탕에는 장수탕, 회목탕, 동굴탕, 노천탕 등 40여종의 효능별 욕탕이 있으며, 계절에 따라 천연 입욕제와 한방 약재를 이용한 다양한 이벤트탕이 운영됩니다. 확 트인 초대형 온천탕, 자연채광이 가능한 천창, 예술적 조형미를 갖춘 아름다운 실내전경을 갖추고 있어 허심청에서만 누릴 수 있는 휴식을 선사하며, 찜질방 및 부대시설에서는 가족과 함께 편안한 휴식을 즐기실 수 있습니다.",051-550-2200,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200525_124%2F1590384601571pGEsu_JPEG%2FgTuYMTDcjN2Vw_Ia6M7Wxh8E.jpg,이색체험,4.44,1394,592,"온천,스파"
19,부산민주공원,부산 중구 민주공원길 19,부산,"총면적 20,337㎡으로 1999년 10월 16일 부마민주항쟁 20주년 기념일에 개관하였다. 1960년 4·19혁명과 1979년 부마민주항쟁, 1987년 6월민주항쟁 등 민주화운동의 정신을 기리기 위해 조성되었다.  주요 시설물로서, 1층에 419석의 중극장과 120석의 소극장·전산실·안내실 등이 이 있으며, 2층에는 상설전시실과 세미나실·학술자료실·사무실·휴게실 등이 있다. 3층은 기획전시실과 사료보존실·매점 및 식장이 들어서 있다.  중극장은 국제회의와 학술행사, 각종 강연회, 노래와 연극·영화·무용 발표회 등 복합문화공간으로 활용되며, 소극장은 소규모 회의실과 강연회장·영화관으로 사용된다.  민주공원 상징물인 민주횃불이 민주항쟁기념관 가운데 있으며, 전망대에서는 부산 원도심과 부산항을 한눈에 볼 수 있다. 수목원에는 약 4백 종의 수목이 자라고 있고, 일주도로에는 고난의 장, 추념의 장, 정의의 장 등 테마별로 휴식공간이 마련되어 있다. 인근에 중앙도서관과 광복회관, 부산대첩 승전기념전적비 등이 있다.",051-790-7400,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_271%2F14410140484782KpAO_JPEG%2F12104874_0.jpg,"이색체험,야경",4.28,16,1151,테마공원
20,부산시민공원,부산 부산진구 시민공원로 73,부산,지하철 부전역1호선에서 10분 이동가능,051-850-6000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180119_126%2F15163234027025yz4F_JPEG%2FT45n8pkwss5iicWv5bIUJCRN.jpg,"파릇파릇한,피크닉",4.41,2422,5746,시민공원
21,웨스틴 조선 부산,부산 해운대구 동백로 67 웨스틴 조선 부산,부산,지하철 2호선 동백섬역 하차.,051-749-7000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210315_85%2F1615789900665LNXeW_JPEG%2FmGGFP6iFi-bg0GqytIc_bmQc.jpg,"야경,분위기 있는",4.54,1843,2523,5성급
22,워터하우스,부산 기장군 기장읍 기장해안로 268-32,부산,"전체 규모 약 2,000평, 실내 공간만 1,400여 평에 이르는 워터하우스는 바다를 조망하며 따뜻한 물 속에서 즐기는 편안한 휴식을 경험할 수 있습니다.   다양한 실내외 풀과 동서양의 온천 문화를 결합한 독특한 분위기, 제한된 입장 인원은 따뜻한 물이 주는 편안함을 여롭게 누리기에 충분합니다.   특히 정글을 모티브로 한 미디어 파사드 전시, 과감한 컬러와 곡선을 가미한 실내 인테리어와 싱그러운 식물의 내츄럴한 휴식 공간을 마련하여 더욱 생동감 넘치는 경험을 선사합니다.",051-604-7233,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210803_111%2F1627961591353bqqeB_JPEG%2Fyo7-TbUA_YZ6X3LqCjSha2tB.jpg,이색체험,4.51,166,326,"온천,스파"
23,화명생태공원,부산 북구 화명동 1718-17,부산,None,051-364-4127,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTEwMTRfOTcg%2FMDAxNTcxMDA1ODM4NzA2.GYFmoZvhbfJnzG-0CZnill7bzxUwDrA9D-ZR4JpBHzIg.m0L_otlGO974alf7Lo1wD5BcGZxW4cUH-CkfMNjrXNwg.JPEG.tatch03%2FDSC_1976.jpg,"피크닉,파릇파릇한,데이트",4.3,42,902,"자연,생태공원"
24,임랑해수욕장,부산 기장군 장안읍 임랑리,부산,"부산광역시→기장, 일광, 좌천역 (40분 소요)",051-709-5448,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_174%2F1441045695487lj2OA_JPEG%2F157155537055422_0.jpg,"신나는,이색체험",4.29,32,813,"해수욕장,해변"
25,해운대블루라인파크,부산 해운대구 청사포로 116 청사포정거장,부산,"※ 미포정거장 이용시  주소 : 부산광역시 해운대구 중동 947-1번지 요금 : 2시간 무료(10분당 700원, 1일 21,000원) 기계식 주차(승합차 및 대형 SUV 주차 불가)  ※ 주말에는 차량이 많아 혼잡하기 때문에 가급적 대중교통을 이용해주시기 바랍니다  ※ 송정정거장 이용시  주소 : 부산광역시 해운대구 송정동 427-2번지 요금: 2시간 무료 ,10분당 500원, 1일 15,000원",0507-1332-5548,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201228_77%2F16091150414128NfUs_JPEG%2FEXSxtp9nrlt1M_LrZ0zIZra6.jpg,"이색체험,신나는,데이트",0.0,10461,2115,테마파크
26,파크하얏트부산호텔,부산 해운대구 마린시티1로 51,부산,파크 하얏트 부산은 부산전시컨벤션 센터 벡스코와 해운대의 새로운 주거지 마린시티 내에 위치해 있습니다.   벡스코 컨벤션센터 - 자동차로 5분 거리  해운대 해수욕장- 도보로 15분 거리,051-990-1234,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180802_151%2F1533183607782tqYj4_JPEG%2FMroNUsVaFdi0stQ2N_sTrqvt.jpg,분위기 있는,4.67,998,4692,호텔
27,롯데호텔 부산,부산 부산진구 가야대로 772,부산,서면 전철역에서 도보로 2분 거리에 위치.,051-810-1000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_142%2F1440998989378UwFnU_JPEG%2F11577921_0.jpg,분위기 있는,4.47,875,1931,5성급
28,그랜드 조선 부산,부산 해운대구 해운대해변로 292,부산,그랜드 조선의 모든 순간은 즐거움으로 가득 찬 하나의 여정이 됩니다  조선호텔이 지난 100여 년간 고객과 함께 해온 역량과 경험을 집대성하여 발전시킨 그랜드 조선은 호스피탈리티 산업의 본질 탐구와 혁신을 통해 세계적 수준의 호텔 경험을 제공합니다. 아무런 준비 없이 찾아도 머무는 동안 최적의 편안함과 최고의 즐거움을 느낄 수 있는 곳. 선제적이고 유연한 서비스와 끊임없이 새로운 경험들로 잊지 못할 즐거운 여정을 선사합니다.,051-922-5000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201023_200%2F1603415905829H4h07_JPEG%2FKG6J15_EFvou54QV762Ytqv4.jpg,분위기 있는,4.54,1630,2282,5성급
29,아홉산숲,부산 기장군 철마면 미동길 37-1,부산,주차장주소- 부산광역시 기장군 철마면 웅천리 520-10 번지,051-721-9183,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_238%2F1441080182132oG4Mp_JPEG%2F166358528163089_0.jpeg,"파릇파릇한,데이트",4.34,3600,2198,"식물원,수목원"
30,다대포 꿈의 낙조분수,부산 사하구 몰운대1길 14,부산,"지하철 이용 시 : 1호선 다대포해수욕장역 하차 후 4번 출구 도보 3분  버스 이용 시 : 3, 96, 96-1, 338, 1000번 - 하차정류장(다대포 해수욕장역) 도보 5분 자가용 이용 시 : 몰운대주차장(공영), 중앙주차장(공영) 주차요금 : 10분당 200원",051-220-5897,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220624_238%2F1656035450982qIAuW_JPEG%2F6.jpg,"야경,이색체험,데이트",0.0,266,1021,지역명소
31,부산어린이대공원,부산 부산진구 새싹로 295,부산,"- 시내버스, 해운대 및 동래 방면 : 63번, 남포동 방면 : 81번, 103번, 북구 방면 : 33번, 133번, 당감동 방면 : 44번, 옛 진구청 앞 버스승차 : 63, 81, 83-1, 103, 112, 133, 201. - 지하철, 북구 방면 : 서면역 하차 옛 진구청 앞에서 버스 승차, 남포동 방면 : 서면역 하차 옛 진구청 앞 버스 승차, 동래 방면 : 양정역 하차 63번 버스 승차.",051-860-7848,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMjNfMTc1%2FMDAxNTA4NzYwMzkxNjQ4.QiXm26c1vdOF_H9kZ7Xg41hvc_7Osuvg4aCPyw4aMQEg.D-5kz3QrFASqCU3_4dnjPl-2NNyGkjM9ZsTPT0za0OEg.JPEG.051002hsb%2Fc_park_b_21_021.jpg,"신나는,이색체험",4.27,171,1214,테마파크
32,다대포해변공원,부산 사하구 다대동,부산,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F37899254%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658223022598%26md%3DYN5yZlXFHKGy7HHEI3yFS%252FPBDKM%253D,데이트,4.32,25,487,"도시,테마공원"
33,시그니엘 부산,부산 해운대구 달맞이길 30,부산,"자동차로 오시는 길: 경부고속도로구서 I.C 요금소 > 번영로(도시고속도로-원도 I.C-해운대 BEXCO 방향 EXIT > 충렬로(해운대방향) > 올림픽 교차로(해운대방향 직진) > 숭당삼거리(직진) > APEC로 (동백섬 방향 EXIT) > 동백사거리(좌회전) > 해운대 해수욕장 > 호텔  지하철로 오시는 길: 부산 중동역 도보 10분 거리, 해운대역 도보 15분 거리  버스로 오시는 길: 급행 1003번(부산역) > '해운대 온천 사거리' 하차 (약 45분 소요) > 해운대 해수욕장 입구 방면 도보 6분 > 호텔 급행 1001번(부산역) > '해운대역'하차(약 52분 소요) > 해운대 해수욕장 입구 방면 도보 14분 > 호텔",051-922-1000,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220517_60%2F1652753394879BTd5S_PNG%2F1.png,분위기 있는,4.59,741,2801,5성급
34,대저생태공원,부산 강서구 대저1동 1-5,부산,지하철3호선 강서체육공원역으로도 이동가능,051-971-6011,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMjdfMjM3%2FMDAxNTA5MDkzNjQ2MDIz.yvmxrMy1Bg35Q-iBUFC348IWrml3fwOZ6aCmU-C56hAg.WifJCpGgRxJ4HJTjwXpIpk0Uc9DQ4Xhv9pzjwapwDwsg.JPEG.uramsol%2FIMG_4091.,파릇파릇한,4.43,66,2808,"자연,생태공원"
35,오륙도스카이워크,부산 남구 오륙도로 137,부산,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAzMTBfMjYy%2FMDAxNTIwNjY5MDk3Mjk2.oXD_EqGqCZnJSH-ADWK-HgJgVwuo9Tp-rIF57W5G_Fwg.Nv6SsRozlHeA2d2ndY6aJKPFBFytoVL3MLHw2mGWoB4g.JPEG.cw944%2F20171005_104536.jpg,"신나는,이색체험",4.24,115,2942,전망대
36,백양산,부산 북구 만덕동,부산,"북구청에서 만덕동 방향으로 33번, 75번, 110-1번, 202번 버스로 15분 이후 도보로 40분 배차시간 5분-10분",None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200421_264%2F1587478662941HcGCD_JPEG%2FzRXrLOyrWq_DpaD7yojPXQcV.jpeg.jpg,파릇파릇한,0.0,0,659,"산,고개"
37,한화리조트 해운대,부산 해운대구 마린시티3로 52 한화리조트 해운대,부산,"부산의 화려한 변신을 한눈에 볼수 있는 한화리조트 해운대. 탁 트인 바다와 화려한 다이아몬드 브릿지의 감동이 배가되는, 품격 있는 객실로 초대합니다.",051-749-5500,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_261%2F1441008291801fCMDQ_JPEG%2FSUBMIT_1411451455487_11627525.jpg,분위기 있는,4.45,3679,1903,"콘도,리조트"
38,송상현광장,부산 부산진구 동성로112번길 121-1,부산,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F34827691%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658223158072%26md%3DmVx3ITCNkBuh%252BKB8A%252FNg7XErmec%253D,데이트,0.0,0,905,광장
39,용두산공원,부산 중구 용두산길 37-55,부산,"지하철 남포동역 하차 후 걸어서 10분 소요. 철도: 부산역 하차 - 부산역 맞은편 버스 승차 - 남포동 하차 - 도보로 10분 거리, 광복동 에스컬레이터 이용 도착. 지하철: 1호선 남포동역 하자(1번 출구) - 도보로 10분 거리, 광복동 에스컬레이터 이용 도착. 시내버스: 남포동, 극장가 하차(송도방면) - 도보로 10분 거리, 광복동 에스컬레이터 이용 도착. 5-1, 6, 7, 9, 11, 17, 26, 41, 61, 70, 71, 113, 134, 1003(급행).",051-860-7820,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_94%2F1441007215058pjYya_JPEG%2F107074546925013_0.jpg,파릇파릇한,4.43,92,2428,근린공원
40,비프광장,부산 중구 비프광장로 36,부산,"신평행 전철을 타고 자갈치역 하차, 피닉스 호텔 또는 극장가 쪽으로 오면 피프광장.",051-253-8523,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_211%2F1441015774574JJblf_JPEG%2F11672349_0.jpg,데이트,0.0,0,976,광장
41,부산엑스더스카이,부산 해운대구 달맞이길 30,부산,"부산 최고의 랜드마크, 엘시티 전망대 하늘 위의 바다, 부산 엑스 더 스카이 98~100F 에서 즐기는 부산 전경",051-731-0099,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200712_212%2F1594565834265IcUMp_JPEG%2F%25B3%25B7%25C7%25B3%25B0%25E6_1%25B9%25F8.jpg,"이색체험,신나는",4.31,3575,1087,전망대
