name|star|visit_review|blog_review|category|addr|tele|detail
맛나식당|4.46|방문자리뷰 2,660|블로그리뷰 1,884|한식|제주 서귀포시 성산읍 동류암로 41|064-782-4771|맛나갈비 식당에는 칼칼한 생선조림은 있지만 갈비는 없습니다. 오래전 가족들과 함께 이곳에서 갈비 식당을 운영하다 지금은 홀로 사장님겸 주방장을 맡고 계시는 주인 할머니는 따뜻함이 묻어나는 제주도 토박이. 여행자들은 이곳에서 갈치와 고등어 조림을 많이 찾는다고 하네요. 1인분을 주문하면 4조각의 오동통한 갈치조림이 나오는데 가격은 다른 곳의 절반 수준. 근처 성산포에서 잡은 갈치와 고등어만 사용하기 때문에 언제나 싱싱한 생선을 맛볼 수 있다고 합니다. 갈치는 여름보다 가을부터 봄까지 추울때가 맛이 좋다고 하니 참고하세요. 카드는 사용불가.
우무|4.43|방문자리뷰 2,126|블로그리뷰 1,486|카페,디저트|제주 제주시 관덕로8길 40-1|010-4471-0064|우무는 제주 해녀가 채취한 우뭇가사리를 오래 끓여 만든 수제 푸딩입니다.
피즈 애월|4.52|방문자리뷰 1,565|블로그리뷰 577|햄버거|제주 제주시 애월읍 애월로 29 1층 피즈|0507-1348-5148|제주 필수코스인 애월 해안도로를 따라 한담해변 랜디스도넛 제주와 마주보며 바로 옆에 위치해 있습니다. 주소 : 제주시 애월읍 애월로29, 1층 피즈 주차 : 피즈 건물 옆 주차장 이용가능
돈사돈|0.00|방문자리뷰 2,180|블로그리뷰 1,925|돼지고기구이|제주 제주시 우평로 19|064-746-8989|제주도 제주시 노형동 3086-3
무거버거|4.43|방문자리뷰 1,848|블로그리뷰 1,617|햄버거|제주 제주시 조천읍 조함해안로 356 무거버거|0507-1319-5076|함덕 해수욕장 차로 3분거리
일통이반|0.00|방문자리뷰 1,177|블로그리뷰 1,063|해물,생선요리|제주 제주시 중앙로2길 25|0507-1362-1032|해남1호가 운영하는 자연산 해산물식당
애월빵공장앤카페|4.34|방문자리뷰 3,439|블로그리뷰 900|베이커리|제주 제주시 애월읍 금성5길 42-15|064-799-5959|제주공항에서 차로 30분 거리/곽지해수용가장 서편 공영주차장과 붙어 있습니다.
고집돌우럭 함덕점|4.76|방문자리뷰 5,968|블로그리뷰 1,964|향토음식|제주 제주시 조천읍 신북로 491-9 2층|0507-1353-6061|함덕해수욕장 인근에 위치해 있으며 제주유탑유블레스호텔과 제주소노벨호텔에서 도보로 5분정도 소요되는 거리에 위치하고 있습니다:) 대중교통 이용 시 버스정류장> 함덕비석거리 하차 후 도보로 2분정도 소요됩니다.
명진전복|4.38|방문자리뷰 5,428|블로그리뷰 4,655|전복요리|제주 제주시 구좌읍 해맞이해안로 1282|064-782-9944|None
잔물결|4.47|방문자리뷰 1,224|블로그리뷰 988|카페,디저트|제주 제주시 한림읍 금능길 58-1 1층|0507-1342-5564|5인 이상, 11세 미만 어린이, 반려동물은 정중히 실내 입장을 제한합니다.
면차롱|4.52|방문자리뷰 481|블로그리뷰 711|중식당|제주 제주시 한림읍 한림로 380|064-796-7832|협재해수욕장에서 면차롱까지 도보2분,한림공원에서 차로1분 협재cu삼거리근처  제주시 한림읍 한림로380
카페진정성 종점|4.44|방문자리뷰 1,812|블로그리뷰 1,030|카페,디저트|제주 제주시 서해안로 124|0507-1369-7674|매장 옆 주차공간이 협소하오니, 큰 주차장 주소(제주시 도리로 111)로 검색하고 오시면 보다 편리하게 이용하실 수 있습니다
유동커피|4.49|방문자리뷰 2,207|블로그리뷰 1,407|카페|제주 서귀포시 태평로 406-1|064-733-6662|'나에겐 수 만 번째의 커피가 누군가에겐 그토록 바라던 첫 번째의 커피 일 수 있다.
해녀김밥 본점|4.32|방문자리뷰 2,426|블로그리뷰 1,143|김밥|제주 제주시 조천읍 조함해안로 490 오션그랜드 호텔 1층|0507-1342-3005|함덕 해안도로에 위치한 오션그랜드호텔1층에 위치. 해안도로변 출입구이용. ^^유탑유블레스,아트스테이,에벤에셀,선샤인,제주비치호텔^^에서 도보1-2분 소요 스타벅스,델문도카페 도보5분거리
제주신라호텔 더 파크뷰|4.77|방문자리뷰 179|블로그리뷰 1,192|뷔페|제주 서귀포시 중문관광로72번길 75 3층|064-735-5334|지중해 스타일의 라이브 키친에서 신선한 식재료로 만든 다양한 요리를 즐기며, 소중한 사람과 함께 특별한 시간을 보내시기 바랍니다.
가시아방국수|4.34|방문자리뷰 2,750|블로그리뷰 3,106|국수|제주 서귀포시 성산읍 고성리 528|064-783-0987|- 브레이크타임 없음 < 쉬운 대기등록 방법 > 매장 방문없이 어플 '예써'에서 대기등록 가능합니다 매일 예상 대기시간 및 실시간 대기현황을 어플상에서 확인하시고 오시는길에 각자의 일정에 맞춰 자유롭게 대기등록을 하시면 오래 기다리지 않습니다
애월더선셋|4.31|방문자리뷰 1,903|블로그리뷰 2,135|카페|제주 제주시 애월읍 일주서로 6111|0507-1403-5943|네비게이션에 주소는 제주시 애월읍 곽지리 1380번지 치시고 옆건물 아래로 내려오세요.  신주소 제주시 애월읍 일주서로 6111 애월더선셋
순옥이네명가|4.26|방문자리뷰 2,444|블로그리뷰 2,287|전복요리|제주 제주시 도공로 8|064-743-4813|이호 해수욕장을 가기전에 보이는 도두동입구로 가시면 왼편에 위치.
