name|star|visit_review|blog_review|category|addr|tele|detail
대흥사|4.26|방문자리뷰 1,203|블로그리뷰 1,055|세계문화유산|전남 해남군 삼산면 대흥사길 400|061-534-5502|대둔사(大芚寺)라고도 한다. 대한불교 조계종 제22교구의 본사이다. 이 절의 기원은 426년 신라의 승려 정관(淨觀)이 창건한 만일암(挽日庵)이라고도 하고, 또 544년(진흥왕 5)에 아도(阿道)가 창건했다고도 하며, 일설에는 508년(무열왕 8)에 이름이 전하지 않는 비구승이 중창(重創)했다는 등 여러 설이 있으나 모두 확인할 길이 없다. 그후의 역사에 대해서도 자세히 전하지 않으며, 임진왜란 이전까지는 이렇다 할 사찰의 규모를 갖추지 못하였던 것으로 추정된다.  그런데 이 절은 임진왜란 때 서산대사(西山大師)가 거느린 승군(僧軍)의 총본영이 있던 곳으로 유명하다. 1604년(선조 37) 서산이 자신의 의발(衣鉢)을 이 곳에 전한 후 크게 중창되었다고 한다. 그후 1665년(현종 6) 심수(心粹)가 대웅전을 중창하고, 1669년에는 표충사(表忠祠)를 건립하였으며, 1813년에는 불탄 천불전(千佛殿:지방유형문화재 48)이 재건되었다. 조선시대에는 억불(抑佛)의 탄압 속에서도 많은 인재를 길러내어 의심(義諶)·삼우(三遇)·도안(道安)·문신(文信)·추붕(秋鵬) 등 13인의 대종사(大宗師)와 원오(圓悟)·광열(廣悅)·영우(永愚) 등 13인의 대강사(大講師)를 배출시킨 명찰이다.  경내에는 대웅보전·침계루(枕溪樓)·명부전(冥府殿)·나한전(羅漢殿)·백설당(白雪堂)·천불전·용화당(龍華堂)·도서각(圖書閣)·표충사·서원·서산대사기념관·대광명전(大光明殿)·만일암 등 기타 많은 당우(堂宇)가 있으며, 보물로 지정된 응진전전(應眞殿前) 3층석탑, 북미륵암(北彌勒庵) 3층석탑이 있고 국보로 지정된 북미륵암 마애여래좌상(磨崖如來坐像)이 있다. 또한 서산대사를 비롯한 여러 명승의 부도(浮屠)와 탑이 있으며, 특히 서산대사의 유물과 이광사(李匡師)·김정희(金正喜)·이삼만(李三晩) 등 역대 명필들의 필적으로 된 각종 현판도 남아 있다.
대한다원보성녹차밭|4.46|방문자리뷰 340|블로그리뷰 3,605|지역명소|전남 보성군 보성읍 녹차로 763-43|061-852-4540|보성군은 한국에서 가장 많은 차(茶)를 재배하는 지역으로, 《동국여지승람(東國輿地勝覽)》 《세종실록지리지(世宗實錄地理志)》 등 여러 문헌에 차의 자생지로 기록되어 있을 만큼, 한국 차의 본고장으로 불린다. 현재도 보성군에서 생산되는 차는 전국 차 생산량의 40%를 차지할 정도로 차나무 재배가 활발하다.  보성다원은 대량으로 생산되는 보성군의 대규모 차 생산단지, 곧 차나무 재배단지를 통틀어 일컫는다. 주로 보성읍에서 회천면(會泉面)에 걸쳐 대규모 단지가 조성되어 있기 때문에 보통 이 일대의 재배단지를 가리킨다. 이 일대에 인공 차밭이 들어서기 시작한 것은 1939년부터로, 1960년대에는 현재의 330㏊보다 훨씬 넓은 600㏊의 차밭이 조성되기도 하였다. 이후 국내의 차산업이 부진해지면서 재배면적이 줄어들었다. 재배 농가 수는 221 농가이며, 연간 4,830톤(마른 잎 966톤)이 생산된다.  보성읍에서 율포해수욕장으로 가는 18번국도를 따라 8㎞쯤 가면 봇재가 나오고, 이 봇재 아래로 굽이굽이 짙은 녹색의 차밭이 끝없이 펼쳐진다. 정원수처럼 잘 다듬어진 차나무들이 산비탈의 구부러진 골짜기를 따라 늘어서 있는데, 바람이 일면 마치 푸른 바닷물이 잔잔한 파도를 일으키듯 물결치고, 주변 경관 역시 빼어나 사시사철 가리지 않고 많은 사람들이 찾는 보성군의 명소이다.  이 지역의 차를 널리 알리기 위해 보성군에서는 1985년부터 해마다 5월 10일에 차문화 행사인 다향제(茶鄕祭)를 열어 다신제, 찻잎 따기, 차 만들기, 차 아가씨 선발대회 등의 행사를 개최한다. 연중 누구나 방문이 가능하고, 충분한 주차시설을 갖추고 있다. 주차요금은 3,000원을 받는다. 시음장과 차 가공 견학 프로그램 등도 마련되어 있다.
금호화순리조트|4.08|방문자리뷰 705|블로그리뷰 326|콘도,리조트|전남 화순군 백아면 옥리길 14-21|061-372-8000|서울 - 광주 - 옥과IC 봉동 - 원리 - 갈전삼거리 - 금호 화순리조트.
평화광장|4.18|방문자리뷰 148|블로그리뷰 1,209|근린공원|전남 목포시 평화로 82|None|None
함평엑스포공원|4.29|방문자리뷰 25|블로그리뷰 701|자연,생태공원|전남 함평군 함평읍 곤재로 27|061-320-2213|None
월출산기찬랜드|4.54|방문자리뷰 38|블로그리뷰 314|워터파크|전남 영암군 영암읍 회문리 94|061-471-8500|None
메타프로방스|4.38|방문자리뷰 1,890|블로그리뷰 2,356|체험마을|전남 담양군 담양읍 깊은실길 2-17|061-383-1710|None
여수예술랜드|4.03|방문자리뷰 7,450|블로그리뷰 1,139|관람,체험|전남 여수시 돌산읍 무술목길 142-1|0507-1493-0022|쉼 그것조차 예술이되는 곳 여수 '예술랜드'
소쇄원|4.22|방문자리뷰 382|블로그리뷰 2,345|문화,유적|전남 담양군 가사문학면 소쇄원길 17|061-381-0115|2017 년 10월 31일까지 공사   소쇄원은 자연과 인공을 조화시킨 조선중기의 대표적인 원림으로 우리나라 선비의 고고한 품성과 절의가 풍기는 아름다움이 있다.  양산보(梁山甫, 1503~1557)가 조성한 것으로 스승인 조광조가 유배를 당하여 죽게되자 출세에 뜻을 버리고 이곳에서 자연과 더불어 살았다.   소쇄원이라 한 것은 양산보의 호(號)인 소쇄옹에서 비롯되었으며, 맑고 깨끗하다는 뜻이 담겨있다.  소쇄원에는 영조 31년(서기 1755년), 당시 모습을 목판에 새긴 소쇄원도가 남아 있어 원형을 추정할 수 있다.  지금의 소쇄원은 양산보의 5대손 양택지에 의해 보수된 모습이다.
담양관방제림|4.29|방문자리뷰 26|블로그리뷰 1,851|문화,유적|전남 담양군 담양읍 객사7길 37|061-380-2812|천연기념물 제366호. 면적 4만 9228㎡. 1991년11월 27일 지정. 추정수령 200~300년. 지정사유 학술연구자원. 국가 소유(담양군 관리). 담양읍을 지나 흐르는 담양천의 북쪽 제방에 많은 나무들이 있는데 담양읍 남산리 동정(東亭) 마을부터 천변리(川邊里) 우시장까지 연장되어 있고, 지금은 수북면(水北面) 황금리(黃金里)를 거쳐 대전면(大田面) 강의리(講義里)까지 이어져 있다. 역사적으로 관방제(官防堤)는 천변리까지를 말하며 길이는 약 2km이다. 200~300여 년생의 노거목이 서 있는데, 주요수종은 푸조나무(111그루), 팽나무(18그루), 개서어나무(1그루) 등이다.  큰 나무는 가슴높이 줄기 지름이 130 cm이고 작은 나무도 약 90 cm이며 줄로 심어져 있다. 이 숲은 1648년 부사(府使) 성이성(成以性)이 제방을 수축했고, 1854년(철종 5) 부사 황종림(黃鍾林)이 관비(官費)로 연인원 3만여 명을 동원하여 만들었기에 관방제라 이름하였다. 그뒤 이곳에 나무를 심었고, 현재 천연기념물로 지정된 구역 내에는 185그루가 있다.
디오션 워터파크|4.08|방문자리뷰 2,621|블로그리뷰 339|워터파크|전남 여수시 소호로 295 (전라남도 여수시 소호동 923)|061-689-0880|서울/경기(4시간30분소요)-안성JC-천안JC-익산JC-장성JC-순천IC-여수-소호요트경기장-디오션리조트
돌머리해수욕장|4.38|방문자리뷰 45|블로그리뷰 1,029|해수욕장,해변|전남 함평군 함평읍 석성리 523|061-322-0011|서해안고속도로→함평IC(23번 국도-함평방면)→대덕 삼거리(우회전-가동리방면)→돌머리해수욕장
정남진 편백숲 우드랜드|4.43|방문자리뷰 75|블로그리뷰 815|휴양림,산림욕장|전남 장흥군 장흥읍 우드랜드길 180|061-864-0063|목포에서 차로 약 50여분 소요
유탑 마리나 호텔&리조트|4.36|방문자리뷰 1,843|블로그리뷰 1,594|콘도,리조트|전남 여수시 오동도로 61-15|061-690-8000|해양 도시 여수 바다의 파도 물결과 요트에서 영감을 받아 설계된 여수 엑스포 유탑 마리나 호텔 & 리조트는 세련된 입면 디자인을 자랑합니다.  전 객실 테라스를 통해 아름다운 여수 바다의 낮과 밤을 누릴 수 있으며 어느 곳에서도 느낄 수 없었던 최상의 서비스와 품질로 여행의 의미를 더하였습니다.
낙안읍성민속마을|4.39|방문자리뷰 2,579|블로그리뷰 3,883|체험마을|전남 순천시 낙안면 평촌리 6-4|061-749-8831|1983년 6월 14일 사적 302호로 지정되었다. 넓은 평야지대에 쌓은 총길이 1,420m, 높이 4m, 너비 3~4m의 네모형 석성으로 1~2m 크기의 정사각형 자연석을 이용하여 견고하게 쌓아 끊어진 곳이 없이 웅장하다. 1397년(태조 6) 일본군이 침입하자 김빈길이 의병을 일으켜 처음 토성을 쌓았고, 1626년(인조 4) 임경업이 낙안군수로 부임했을 때 현재의 석성으로 중수하였다. 동내, 서내, 남내 등 3개 마을을 둘러싸고 있다.  마을은 옛 모습 그대로를 지키고 있는 전통마을로 108세대가 실제로 생활하고 있어 남부지방 특유의 주거양식을 볼 수 있으며 부엌, 토방, 툇마루 등이 원형대로 보존되어 있다. 가옥 9동(중요민속자료 92~100)과 임경업군수비각(전남문화재자료 47), 객사(전남유형문화재 170), 노거수 은행나무(전남기념물 133) 등의 문화재가 있고, 당시 관아였던 관청 건물들이 있다.   매년 정월 대보름에 장군 임경업의 비각에서 제를 올리고 널뛰기, 그네타기, 성곽돌기 등 민속행사가 열린다. 5월에는 낙안민속문화축제, 10월에 남도음식축제가 열린다. 주변에 조계산도립공원, 선암사, 송광사, 동화사, 제석산, 고인돌공원, 주암호 등의 관광지가 있다.
여수 베네치아 호텔&리조트|4.41|방문자리뷰 917|블로그리뷰 1,444|4성급|전남 여수시 오동도로 61-13 여수 베네치아 호텔 앤 리조트|061-664-0001|여수 엑스포 공원, 여수 엑스포역 자동차 5분 거리 한화 아쿠아플라넷 도보 2분 거리 해상 케이블카, 오동도, 여수 세계박람회장 인근 위치
소노캄 여수|4.48|방문자리뷰 876|블로그리뷰 1,690|5성급|전남 여수시 오동도로 111|061-660-5800|[ 대명리조트 브랜드 변경 안내문 ]  2019년 10월, 대명리조트에서 소노호텔&리조트로 새롭게 출발합니다.   대명리조트는 40년 동안 쌓아온 서비스와 경험을 바탕으로 지속성장을 위하여 새로운 출발을 하고자 합니다.   브랜드 변경을 시작으로 국내에 집중되어 있던 비즈니스 포트폴리오를 해외로 확장함은 물론, 개발 단계부터 고객 서비스까지의 매뉴얼을 체계적으로 구축하여 경쟁력 강화에 집중할 것입니다.   앞으로 소노호텔&리조트는 국내 최고를 넘어 세계 최고를 지향하는 글로벌 리딩 컴퍼니로 더 크게 도약할 것을 약속드리며, 새로운 도약을 위해 힘차게 나아갈 소노호텔&리조트에 변함없는 관심과 성원 부탁드립니다.
유월드 루지 테마파크|4.45|방문자리뷰 16,462|블로그리뷰 1,912|테마파크|전남 여수시 소라면 안심산길 155 유월드루지테마파크|061-810-6000|세상에 없는 종합테마파크 여수 유월드 OPEN! 여수 유월드루지&다이노밸리 야외 놀이공원&쥬라기어드벤처 실내 테마파크
하멜등대|0.00|0|블로그리뷰 939|등대|전남 여수시 종화동 458-7|None|None
이순신광장|0.00|0|블로그리뷰 2,314|광장|전남 여수시 선어시장길 6|061-661-1746|이순신광장은 여수해전에서 왜군에게 11전 전승을 거둔 역사적 위업을 기리기 위해 2010년 3월 27일 개장한 광장이다. 여수 해변이 바라보이는 중앙동 해안가에 자리해 전망도 탁월하다. 광장의 넓이는 약 1만4000㎡이며 곳곳에 이순신 장군과 관련한 상징물이 설치되어 있다. 가장 먼저 눈에 띠는 것은 광장 입구에 길게 설치된 분수이다. ‘환영의 분수’라는 이름답게 두 팔을 벌려 여행자를 맞는 느낌이다.
순천드라마촬영장|4.32|방문자리뷰 719|블로그리뷰 2,741|촬영장소|전남 순천시 비례골길 24|061-749-4003|이것저것 사진찍느라 재미나써용~~ 한시간반이 호다닥ㅋ
율포솔밭해수욕장|4.28|방문자리뷰 412|블로그리뷰 1,167|해수욕장,해변|전남 보성군 회천면 동율리 544-13|061-853-2425|(직행버스) 광주→보성 (1시간 소요) (시내버스) 보성→율포 (15분 소요)
만성리검은모래해변|4.39|방문자리뷰 47|블로그리뷰 1,426|해수욕장,해변|전남 여수시 만흥동|None|여수시 입구(국도 17번)→둔덕 11번(좌회전)→선경아파트 앞(직진) →종합사회복지관앞(직진)→만성리해수욕장
송광사|0.00|0|블로그리뷰 1,405|불교|전남 순천시 송광면 송광사안길 100 불일서점|061-755-0107|송광사 나들목에서 우회전하여 보성방면 27번 국도 이용, 주암호반도로를 지나면 보임.
남열해돋이해수욕장|4.55|방문자리뷰 22|블로그리뷰 405|해수욕장,해변|전남 고흥군 영남면 남열리|None|호남고속도로 주암IC(18번도) 또는 호남고속도로 동순천IC(2번 국도)→벌교(27번 국도)→과역→점암→천학 삼거리(좌회전-13번 군도)→영남면 소재지(우회전-해안도로)→남열해수욕장
회산 백련지|0.00|0|블로그리뷰 679|호수,연못,저수지|전남 무안군 일로읍 산정리|061-285-1323|둘레는 3㎞, 면적은 약 33만㎡이다. 동양 최대의 백련(白蓮) 자생지로 널리 알려져 있다. 일제강점기에 2개 저수지를 합해 복룡지라는 이름으로 축조한 이후 인근 250㏊의 농경지에 농업용수를 공급하였으나, 1981년 영산강 하구둑이 완공되면서 수량이 줄어들어 저수지로서의 기능을 상실하고 연못이 되었다. 1997년 연꽃축제를 시작하면서 백련지라는 이름으로 바꾸었다.   백련 자생지로서의 시작은 1955년 당시 저수지 옆 덕애부락에 살던 주민 정수동이 저수지 가장자리에 백련 12그루를 심은 데서 비롯되었다. 그날밤 정수동이 꾼 꿈에서 하늘에서 학 12마리가 내려와 앉은 모습이 마치 백련이 피어 있는 모습과 비슷했고, 이후 열심히 백련을 가꾸어 지금의 대규모 군락지가 탄생하였다는 말이 전해진다.   실제로 저수지 수면이 점차 낮아져 연꽃 자생에 적절한 환경으로 바뀌면서 백련이 급속히 번지기 시작하였고, 1990년 초반에는 드넓은 수면이 백련으로 가득 차면서 동양에서 가장 큰 백련서식지로 자리잡았다.   꽃이 일시에 피어나는 홍련과는 달리, 백련은 7월부터 연잎이 덮이기 시작하여 3개월 동안 연못을 가득 메우는데, 대부분의 꽃송이가 주먹만 하고 연잎 지름은 1ｍ 안팎이나 된다. 최근에는 충청남도 이남 지방에서는 멸종된 것으로 알려진 가시연꽃 군락이 발견되어 학계의 관심을 끌고 있다.   280ｍ 길이의 백련교가 연못을 가로지르고 있으며, 다리 중간에 높이 1ｍ의 전망대가 3개 있다. 백련을 비롯하여 수련·가시연꽃·왜개연꽃·개연꽃·홍련·애기수련·노랑어리연꽃·어리연꽃 등 30여 종의 연꽃 및 50여 종의 수중식물과 수변식물들이 자라고 있다. 생태학습을 위해 수생식물·야생화·재래작물 등을 심어놓은 자연학습장도 있다.  1997년 이후 매년 8월 개최되는 백련대축제 기간에는 탐스러운 꽃봉오리가 연못 가득 피어나 장관을 이룬다. 축제기간에는 무동력 보트를 타고 각종 식물들을 관람할 수 있고, 연꽃과 연잎도 판매한다.
제암산자연휴양림|4.48|방문자리뷰 322|블로그리뷰 314|휴양림,산림욕장|전남 보성군 웅치면 대산길 330|061-852-4434|호남고속도로 주암IC(18번 국도-송광사 방면)→보성(2번 국도-목포 방면)→장거리 삼거리(895번 지방도-웅치 방면)→웅치→휴양림
포레스트수목원|4.31|방문자리뷰 1,196|블로그리뷰 525|식물원,수목원|전남 해남군 현산면 황산리 산1-33|061-533-7220|약 6만 평의 숲에 1600여 종의 식물이 서식하고 있는 국내 최대 정원, 포레스트수목원 입니다.
대광해수욕장|4.56|방문자리뷰 27|블로그리뷰 246|해수욕장,해변|전남 신안군 임자면 대광해수욕장길 179|061-261-6524|서해안고속도로→무안IC(1번 국도-무안읍 방면)→무안읍(60번 지방도)→현경면 (24번 국도)→지도 점암선착장→임자
운림산방|4.3|방문자리뷰 492|블로그리뷰 838|문화,유적|전남 진도군 의신면 운림산방로 315|061-540-6286|운림각(雲林閣)이라고도 하며 전라남도 진도군 의신면 사천리 쌍계사 옆에 위치한다. 조선시대 남화의 대가였던 소치 허련(小痴 許鍊)가 1856년 9월 스승인 추사 김정희가 타계하자 고향에 내려와 초가를 짓고 이름은 운림각이라고 지었고 거실은 묵의헌으로 지었다. 마당에는 연못을 만들고 다양한 화훼와 임목을 심었다.  하지만 허련이 사망하고 아들 허형이 운림산방을 떠나면서 매각되어 운림산방의 연못과 가옥은 예전의 모습을 모두 잃어버렸다. 이후 허형의 아들 허윤대가 운림산방을 다시 사드렸고 1982년 허형의 하들 허건이 운린산방의 예전모습으로 복원하였다. 1992년과 1993년에 각각 보수하였다. 운림산방이란 이름은 첨철산 주위에 수많은 봉우리가 어우러진 깊은 산골에 아침 저녁으로 피어오르는 안개가 구름 숲을 이룬 모습을 보고 이름지었다 한다.   경사지에 세워졌으며, 맨 위쪽에 허유의 화상을 모신 운림사(雲林祠)가, 오른쪽 뒤편에 사천사(斜川祠)가 있다. 돌담으로 둘러진 안쪽에 살림집이 있고 그 전면 우측에 허유가 머물던 사랑채가 있다. 살림집 앞에 1978년에 재건한 운림산방이 있다. 그 앞에는 가로 33m, 세로 27m 크기의 연못이 있고, 연못 중앙에는 작은 섬이 있다. 이 섬에는 허유가 심은 배롱나무 한 그루가 있다.   운림산방은 ㄷ자형 한식 기와로 정면 우측 3칸은 화실이며 나머지는 방으로 꾸몄다. 구조는 장대석으로 외벌대 기단을 형성하고 그 위에 초석을 놓고 네모기둥을 세운 굴도리집이다. 안채는 一자형 초가로 평면구성은 좌로부터 각 1칸씩 방, 부엌, 안방, 웃방, 광의 순으로 배치하였다. 중앙의 안방 앞쪽에는 툇마루를 설치하였다.   구조는 막돌 초석 위에 네모기둥을 세운 민도리집이다. 사랑채는 4칸 규모의 一자형 초가집이다. 왼쪽 끝 1칸은 안채로 들어가는 통로로 만들었으며 오른쪽에는 2칸의 광과 1칸의 방을 배치하였다. 구조는 안채와 비슷한 민도리집이며, 기단은 낮은 토단이다.   운림사는 1983년 건립된 정면 3칸의 맞배지붕이다. 막돌허튼층쌓기 기단 위에 다듬은 원형 초석을 놓고 두리기둥을 세운 1고주 5량 구조이며, 공포는 주간마다 1구씩의 공포를 배치한 다포식이다. 처마는 겹처마이며, 내부에는 우물마루를 깔았다. 사천사는 정면 3칸, 측면 3칸의 팔작지붕이며 구조는 막돌허튼층쌓기 기단 위에 원형 장초석을 놓고 그 위에 두리기둥을 세운 2익공식이다.   화실 안에는 허씨 집안 3대의 복제된 그림이 전시되어 있고, 기념관에도 복제화·수석·단지·그릇 등 허련의 소장품들이 전시되어 있다. 허련의 3남 미산 허형과 손자 남농 허건이 남종화의 대를 이은 곳이고, 한집안 사람인 의재 허백련이 이곳에서 그림을 익혀 한국 남종화의 성지로 불린다.  1981년 10월 20일 전라남도기념물 제51호로 지정되었다.
갓바위|0.00|0|블로그리뷰 989|바위|전남 목포시 용해동 산86-24|None|영산강 하구의 해수와 담수가 만나는 곳에 위치한 바위로 2009년 4월 27일 천연기념물 제500호로 지정되었다. 해식작용과 풍화작용으로 인해 형성된 풍화혈로서 마치 삿갓을 쓴 사람의 형상으로 보인다 하여 갓바위라 불리운다. 이곳은 예부터 입암반조라 하여 목포8경 가운데 하나로 꼽힌다.
라마다프라자 여수|4.29|방문자리뷰 501|블로그리뷰 769|5성급|전남 여수시 돌산읍 강남로 11|061-642-0000|포춘지가 선정한 '세계 500대 기업'중 하나인 윈덤호텔그룹이 운영하고 있는 라마다인터네셔널의 호텔인 라마다 프자라 바이 윈덤 여수 호텔은 지상 24층 지하 1층의 고급스러운 외관을 지닌 여수의 대표적인 호텔입니다. 라마다 프라자 바이 윈덤 여수 호텔은 국제 해양관광 휴양도시 대상을 수상한 여수에 위치하여 보석 같은 365개의 섬이 펼쳐진 빼어난 해양경관, 풍성한 먹거리와 함께할 수 있으며 한국의 정서를 함께 갖추면서 모던하고 세련된 분위기 속에서도 편안함을 느낄 수 있도록 설계되었습니다. Ramada Plaza By Wyndham Yeosu 호텔은 고객에게 최고의 서비를 제공하며, Rabelle Restaurant, Ramer Cafe, Rapida Roof-top Rounge등 식음료 업장과 전남 최대 규모의 수영장인 Raterni Infinity Pool, 지상 24층의 높이에서 출발하는 바다를 가르는 짚트랙까지 고객님의 여정에 가장 기억될 순간을 즐기시기 바랍니다.
지리산치즈랜드|4.28|방문자리뷰 1,223|블로그리뷰 1,154|관광농원,팜스테이|전남 구례군 산동면 산업로 1590-62|0507-1318-2587|승용차 이용 : 순천-완주간 고속도로 구례 화엄사 ic 5분 대중교통 이용 구례공영버스터미널- 군내버스 산동노선 이용 이평리 하차
태고총림 조계산 선암사|4.41|방문자리뷰 133|블로그리뷰 2,525|세계문화유산|전남 순천시 승주읍 선암사길 450|061-754-5247|호남고속도로 승주IC에서 고속도로를 빠져나와 857번 지방도로를 타고 6km 달리면 보임.
여수세계박람회 스카이타워|4.2|방문자리뷰 696|블로그리뷰 560|전망대|전남 여수시 박람회길 1 국제관|061-659-2065|스카이타워는 폐 시멘트 사일로 2기를 재활용해 예술적 상징물로 탈바꿈한, 친환경 박람회에 딱 걸맞은 기념비적 공간입니다.  사일로 내부에서는 바닷물을 담수화하는 과정을 볼 수 있고 최고층 전망대에서는 박람회장 전경과 여수시내, 오동도까지 한눈에 감상할 수 있습니다.   스카이타워로 인해 2012여수박람회 기간 동안 박람회장에는 신비한 파이프오르간 소리가 울려퍼질 것입니다.
