name|star|visit_review|blog_review|category|addr|tele|detail
설봉공원|4.33|방문자리뷰 168|블로그리뷰 1,721|도시,테마공원|경기 이천시 경충대로2709번길 128|None|이천의 진산인 설봉산(雪峯山, 394.3m) 자락에 자리잡고 있다. 2001 세계도자기엑스포를 성공적으로 이끈 중심지였으며 세계도자비엔날레와 해마다 열리는 이천도자기축제, 이천쌀문화축제의 개최지이자 시민의 편안한 휴식처이다. 이 공원에는 도자기사업협동조합, 설봉호수, 도자기공원, 이천시립박물관, 국제조각공원, 시립월전미술관, 문학동산, 놀이터, 국궁정, 현충탑, 충효동산, 영월암, 공연장 등이 들어서 있고 약수터, 주차장 등이 잘 정비되어 있다. 겨울철에는 눈썰매장도 개장한다. 도자기공원 안엔 세계도자센터, 곰방대가마, 도자기판매장, 도예공방, 전통가마, 야외옹기전, 설봉산장작가마 등이 설치되어 있다.
궁평항|0.00|0|블로그리뷰 4,067|항구|경기 화성시 서신면 궁평항로 1049-24|None|서해안고속도로 비봉IC→사강교차로→상안리삼거리→서신면→궁평항
안성팜랜드|0.00|방문자리뷰 34,204|블로그리뷰 7,187|테마파크|경기 안성시 공도읍 대신두길 28|031-8053-7979|직접 만지고 먹이주며, 들꽃 한포기의 가치를 배우는 즐거운 체험목장, 안성팜랜드!  안성팜랜드만의 SPECIAL POINT 셋! 1. 서울에서 약 1시간! 가까운 곳에서 가족과 함께 생생한 자연을 느껴보세요!  2. 안성팜랜드의 역사와 가치! 우리나라 축산업과 교감하는 즐거운 교육 시설!  3. 고품격 전시를 통해 안성팜랜드 속에서 보고, 듣고, 느끼는 문화시설!  - 본 상품은 문자로 이용권 QR코드 또는 바코드가 발송되지 않습니다. - 부분사용 및 부분취소가 불가하오니 이용하실 수량에 맞게 구매하시기 바랍니다.  [운영시간] - 연중무휴(설 당일 제외) - 하절기(2월~11월) 10:00 - 18:00 (매표마감 17시) - 동절기(12월~1월) 10:00 - 17:00 (매표마감 16시)  [팜랜드 이용 시 유의사항] - 사용 처리 시 환불 불가합니다. - 36개월 미만 유아 증빙서류 지참 시 무료입장 가능(단체입장객 제외) *의료보험증 등 연령 확인 가능한 증빙서류 지참 *놀이시설 이용 시 유료(내부에서 현장결제) - 팜랜드 가축 보호를 위하여 반려동물 출입은 제한됩니다.  - 자전거(어린이용 세발자전거 포함), 킥보드, 인라인스케이트 등의 바퀴가 달린 놀이기구와  공 등의 놀이용품 및 드론 지참시 다른 방문객 및 어린이의 안전을 위해 입장이 제한됩니다. *팜랜드 내 전동 자전거 운행 - 도시락은 피크닉사이트에서만 허용되며, 취사는 불가합니다. - 해충 방지를 위하여 껍질이 있는 과일은 반입을 금지합니다.(수박 등) - 방문 전 안성팜랜드 홈페이지를 통해 운영 및 공연 안내 꼭 참고바랍니다.
화담숲|4.49|방문자리뷰 6,727|블로그리뷰 7,602|식물원,수목원|경기 광주시 도척면 도척윗로 278-1|031-8026-6666|None
허브아일랜드|4.27|방문자리뷰 7,364|블로그리뷰 4,631|관광농원,팜스테이|경기 포천시 신북면 청신로947번길 51|031-535-6494|허브아일랜드는 허브로 행복한 세상을 만들고자 합니다. 허브의 원산지인 지중해의 생활을 테마로 이색적이며 다양한 볼거리와 즐길거리가 있으며 세계최초의 허브식물박물관이 운영되고 있습니다.  '365일 꺼지지 않는 불빛동화축제' 허브아일랜드의 꺼지지않는 반짝임 허브아일랜드의 로맨틱하고 놀라운 야경을 경험하세요! 허브아일랜드의 불빛동화축제는 365일 언제 방문하셔도 만나 보실 수 있도록 준비된 야경 볼거리 컨텐츠 랍니다. 365일 멈추지않는 영원한 불빛은 향기로운 허브와 함께 더욱 로맨틱한 추억을 만들어 줍니다. 오늘보다 내일 더 아름답게 빛날 불빛들의 환상적인 야경속으로 여러분을 초대합니다!
쁘띠프랑스|4.17|방문자리뷰 7,419|블로그리뷰 4,552|체험여행|경기 가평군 청평면 호반로 1063|031-584-8200|국내 유일의 프랑스 테마파크 프랑스를 비롯한 유럽의 다양한 문화체험과 공연을 즐길 수 있는 곳.  꽃, 별, 어린왕자 프랑스 문화마을, 꽃들의 향연, 자연과 하나되는 공간,  쁘띠 프랑스
안산호수공원|4.07|방문자리뷰 276|블로그리뷰 1,167|도시,테마공원|경기 안산시 상록구 해안로 615|None|경기도 안산시 단원구 고잔동 고잔 신도시 안에 조성된 20만 평 크기의 근린공원이다. 2000년 1월 19일부터 한국수자원공사가 공사를 시작하여 2006년 3월 26일 문을 열었다. 고잔 새도시가 건설되기 전부터 있던 고잔저수지를 보존하고 주변에 다양한 체육시설과 공연장, 광장, 갈대습지, 산책로 등을 꾸미는 방식으로 조성되었다.  공원을 둘러싸고 안산천과 화정천이 흐르고, 두 하천이 모이는 곳에는 여러 종류의 물고기와 철새들을 관찰할 수 있다. 공원 둘레에는 3.6㎞ 길이의 자전거 도로를 만들어 자전거를 타거나 달리기를 할 수 있게 했다. 생태환경을 고려하여 설계된 공원은 8차선 도로를 경계로 하여 사동3공원과 사동4공원 등 2개의 공원으로 나뉜다. 두 공원은 보행용 육교로 연결된다.  사동3공원은 수변공간, 전망광장, 중앙행사광장으로 이루어졌다. 수변공간은 5만5,000평의 호수를 비롯하여 수변광장, 갈대습지 등이 있다. 호수 가운데는 높이 20m의 고사분수를 설치하였다. 전망광장은 아트타일로 만든 김홍도 민화로 꾸민 조형가벽과 솟대 등을 볼 수 있다. 사동4공원은 체력단련장, 축구장, 농구장, 배구장 등 체육시설과 이벤트장, 잔디광장 등으로 꾸며졌다.
포천아트밸리|4.25|방문자리뷰 514|블로그리뷰 4,353|공연장|경기 포천시 신북면 아트밸리로 234|1668-1035|포천시에서 철원 방면으로 43번 국도 따라 5분 소요. 신북면사무소 사거리에서 웅진코웨이 방향 우측 368지방도 1.5km.
이천 테르메덴|4.23|방문자리뷰 14,730|블로그리뷰 2,037|워터파크|경기 이천시 모가면 사실로 984|031-645-2000|1. 서울 - 영동고속도로 - 이천IC 약 13km 복하교차로 안성, 설성 방면 좌회전 후 1km - 장록교차로 설성, 모가 방면 좌회전 후 7km - 70번 국도 안성, 죽산 방면 우회전 1km - 이천테르메덴. 2. 서울 - 중부고속도로 - 서이천IC 18km - 서이천삼거리 우회전 후 3km - 도드람교차로 여주, 부발 방면 좌회전 후 6km - 장록교차로 설성, 모가방면 우회전 후 7km - 70번 국도 안성, 죽산 방면 우회전1km - 이천테르메덴. 3. 서울 - 중부고속도로 22km - 남이천 IC - 남이천사거리에서 일죽, 호법방면으로 우회전 - 두미교차로에서 이천 방면으로 우회전 - 사실로 따라 2km - 이천 테르메덴
광교호수공원|4.28|방문자리뷰 475|블로그리뷰 4,949|도시,테마공원|경기 수원시 영통구 광교호수로 165|070-8800-2460|None
갯골생태공원|4.3|방문자리뷰 1,549|블로그리뷰 4,846|자연,생태공원|경기 시흥시 동서로 287|031-488-6900|마포로 → 서부간선도로 → 서해안고속도로 → 목감IC → 목감우회로 → 동서로 → 섬말길 우회전 → 갯골생태공원
용인자연휴양림|4.4|방문자리뷰 1,484|블로그리뷰 1,547|휴양림,산림욕장|경기 용인시 처인구 모현읍 초부로 220|0507-1383-0054|자차 이용: 서울 출발 : 경부고속도로(1번 고속도로) - 신갈분기점에서 영동고속도로(50번고속도로) - 우측방면 용인IC 출구 - 처인대로 광주방면 좌측도로(4.9Km) - 모현방면 좌측도로(2.2Km) - 초부교 우회전(2.3Km)- 자연휴양림 도착.   대중교통: 용인터미널, 모현외대사거리 출발 / 89번 (배차시간 1시간)
웅진플레이도시|4.28|방문자리뷰 16,755|블로그리뷰 2,079|테마파크|경기 부천시 조마루로 2|1577-5773|서울 도심에서 30분 거리에 위치한 웅진플레이도시는 도심형 종합 레저스포츠 테마파크이다. 실제 필드에서 타격감 그대로! 대한민국 최장거리, 최대 타석의 골프 연습장과 워터파크&스파로 구성된 워터도시와 지하 1300미터에서 올라오는 온천 천삼백을 운영하고 있어 가족 구성원 모두가 즐길 수 있는 다양한 시설과 더불어 밝고 상냥한 캐스트들이 제공하는 놀라운 서비스를 체험할 수 있는 가족형 워터테마파크!
아쿠아플라넷 일산|4.35|방문자리뷰 13,684|블로그리뷰 4,191|아쿠아리움|경기 고양시 일산서구 한류월드로 282 아쿠아플라넷 일산|1833-7001|자연과 인간이 함께 할 수 있는 공간을 만들기 위해 아쿠아플라넷(주)가 도심 속 힐링오아시스를 만듭니다. 아쿠아(Aqua)는 바다의 웅장함, 그리고 해양과학과 인간의 만남을 뜻하며, 플라넷(Planet)은 아쿠아플라넷에서만 느낄 수 있는 첨단과학의 콘셉트를 관람객이 직접 우주 행성을 탐험하듯 즐기게 한다는 의미를 가지고 있습니다.
방화수류정|4.29|방문자리뷰 684|블로그리뷰 3,394|자연명소|경기 수원시 팔달구 수원천로392번길 44-6 방화수류정|031-290-3600|None
만석공원|4.24|방문자리뷰 435|블로그리뷰 1,404|도시,테마공원|경기 수원시 장안구 송죽동 248|None|넓이는 35만 5800㎡이다. 1998년에 조성된 공원으로 만석거(萬石渠)라는 저수지를 중심으로 하는 공원이다. 만석거는 1795년 수원 화성을 쌓으면서 인근에 입주한 사람들이 농사를 지을 수 있도록 만든 저수지이다. 이 저수지가 축조되어 쌀을 1만 석이나 더 생산하였다고 해서 만석거라고 불렀다. 하지만 현재는 일왕저수지 또는 교귀정방죽이라고 부른다. 교귀정이라는 이름은 저수지 남쪽에 교귀정(交龜亭)이라는 정자가 있어서 부르던 것이다. 그러나 지금은 1996년 10월에 건립한 영화정(迎華亭)이 들어서 있다.  정자 이외에도 분수대 등이 설치되어 있으며, 휴게시설로 덩굴시렁(일명 파고라) 33개·등의자 54개·평의자 146개가 있다. 운동시설로는 다목적 운동장과 테니스장·게이트볼장·축구장이 있으며, 매점과 주차장·화장실 2동의 편의시설이 들어서 있다. 또한 공원 내에 수원미술관이 들어서 있어서 휴식을 하며 예술작품을 감상할 수도 있다. 경수선 전철 화서역에서 도보로 20분 거리에 위치하며, 인근에 수원월드컵경기장과 수원성곽·한국민속촌 등이 있다.
연꽃테마파크|4.15|방문자리뷰 123|블로그리뷰 3,060|테마공원|경기 시흥시 관곡지로 139|031-310-6224|시흥시에서는 관곡지가 갖는 상징성과 역사성을 기리기 위하여 관곡지 주변 19.3ha의 논에 연꽃테마파크를 조성하여 운영하고 있으며 재배단지 주위로 산책로와 자전거 도로를 조성하여 시민들이 즐겨 찾을 수 있도록 하였습니다.   연꽃은 7월 중순부터 피기 시작하여 8월 중, 하순경에 절정을 이루며, 9월중, 하순까지 감상이 가능합니다.
한탄강관광지 오토캠핑장|4.43|방문자리뷰 151|블로그리뷰 541|자연명소|경기 연천군 전곡읍 선사로 76|031-833-0030|기차  전철 : 1호선 소요산 또는 동두천역 하차 　　　　※ 하차 후 경원선(통근열차) 또는 전곡행 버스 이용 경원선(통근열차) : 한탄강역 하차, 배차 간격 고정적이지 않음 　　　　※ 배차시간 조회방법  코레일 고객센터 : 1544-7788  코레일 홈페이지 : http://info.korail.com 접속 후  [승차권]→[일반승차권]→[출발 · 도착지 입력]   버스 3300번 : 성남(분당)호선 – 의정부 – 한탄강역 하차 39/39-1/39-5 : 도봉산역 – 동두천 – 한탄강역 하차 53번 : 동두천터미널 – 소요산역 – 한탄강역 하차   대중교통 이용 시 한탄강역 하차 후 캠핑장까지 도보 5~10분소요  승용차 3번국도 : 의정부(서울
벽초지수목원|4.34|방문자리뷰 10,214|블로그리뷰 4,152|식물원,수목원|경기 파주시 광탄면 부흥로 242|0507-1421-2022|안녕하세요.  동양과 서양의 아름다운 정원을 모두 품은 곳, 벽초지수목원입니다.  벽초지수목원은 설렘, 신화, 모험, 자유, 사색 그리고 감동의 테마공간 속에 1000여종의 식물들을 키우며 26개의 아름다운 동서양의 정원들을 관람객들에게 선보이고 있습니다.   사랑하는 가족들과 함께, 연인과 함께, 벽초지수목원의 아름다운 정원들로 여러분을 초대합니다.  벽초지를 방문하실 준비가 되셨는지요? 기대하셔도 좋습니다.
방아머리해수욕장|4.3|방문자리뷰 131|블로그리뷰 2,088|해수욕장,해변|경기 안산시 단원구 대부북동|None|좋아요
물향기수목원|4.4|방문자리뷰 3,754|블로그리뷰 3,639|식물원,수목원|경기 오산시 청학로 211|031-378-1261|1. 자가용 : 1번 국도 - 화성 병점 - 오산시내 진입 직전 오산대 역 앞에서 우회전시 위치. 2. 전철 : 전철 1호선 천안행 오산대역 하차 2번 출구 길 건너 100M 거리 위치.
니지모리스튜디오|4.17|방문자리뷰 265|블로그리뷰 1,351|촬영장소|경기 동두천시 천보산로 567-12 니지모리스튜디오|None|구리포천고속도로 옥정IC에서 10분거리이며 대중교통은 1호선 지행역에서 60번 버스 이용 가능합니다.  동두천중앙역 3번 출구 앞 60번 버스는 장림교앞에서 내린다. 동두천중앙역 3번 출구 앞 60-3번 버스는 조산마을회관에서 내린다
물의정원|4.28|방문자리뷰 150|블로그리뷰 4,710|자연공원|경기 남양주시 조안면 북한강로 398|None|최고 정원
자라섬|4.39|방문자리뷰 1,103|블로그리뷰 3,326|섬|경기 가평군 가평읍 달전리 1-1|031-8078-8028|서울외곽순환도로 → 구리 → 가평 → 자라섬
동탄호수공원|4.36|방문자리뷰 900|블로그리뷰 2,732|자연공원|경기 화성시 동탄순환대로 69|None|직원분들도 모두 친절하시고 음식도 깔끔하고 맛있어요 재방문의사 100프로입니다ㅎ
전곡항|0.00|0|블로그리뷰 1,836|항구|경기 화성시 서신면 전곡리|1577-4200|제부도·누에섬과 마주하는 항구이다. 인근의 제부도·궁평항·화성호 등과 연계한 서해안 관광벨트 개발계획에 따라 전국 최초로 레저어항 시범지역으로 선정되어 다기능 테마어항으로 조성되었다.   서신면과 안산시의 대부도를 잇는 방파제가 항구 바로 옆에 건설되어 밀물과 썰물에 관계없이 24시간 배가 드나들 수 있다. 요트와 보트가 접안할 수 있는 마리나 시설이 있으며, 파도가 적고 수심이 3m 이상 유지되는 수상레저의 최적지이다.
탄도항|0.00|0|블로그리뷰 2,526|항구|경기 안산시 단원구 선감동 717-5|None|None
명지계곡|4.5|방문자리뷰 22|블로그리뷰 340|계곡|경기 가평군 북면 도대리|None|46번국도 가평삼거리→가평군청→목동방면 75번국도→목동→적목 방면→제령리→가둘기에서 우측도로(논남,용수리방면)→오목곡→도대리→익근리
아쿠아필드 하남|4.41|방문자리뷰 11,793|블로그리뷰 1,571|워터파크|경기 하남시 미사대로 750 스타필드 하남 3층|031-8072-8800|아쿠아필드만의 특색있는 휴양시설, 찜질스파 야외 전망을 바라보며 물놀이 즐기기, 루프탑풀 정갈함과 깨끗함을 자랑하는 사우나 시설
국립유명산자연휴양림|4.42|방문자리뷰 1,416|블로그리뷰 1,580|휴양림,산림욕장|경기 가평군 설악면 유명산길 79-53|031-589-5487|서울(6번 국도→양평 방면)→옥천 삼거리(351번 지방도→좌회전)→용천 사거리(37번 국도→청평 방면)→가일리→휴양림
소요산|0.00|0|블로그리뷰 1,209|산,고개|경기 동두천시 평화로2910번길 406-33|031-860-2065|의정부 → 동두천시 → 3번국도 → 소요동 → 소요산
미사경정공원|4.44|방문자리뷰 2,277|블로그리뷰 1,255|도시,테마공원|경기 하남시 미사대로 505|031-790-8883|None
화성행궁|4.49|방문자리뷰 2,970|블로그리뷰 6,160|궁궐|경기 수원시 팔달구 정조로 825|031-290-3600|None
다산생태공원|4.32|방문자리뷰 106|블로그리뷰 1,533|자연공원|경기 남양주시 조안면 다산로 767|None|너무 좋은곳 자주 가게 되는곳 근데 공휴일엔 주차비 안받는거 아니였나요..?
백운계곡|4.16|방문자리뷰 16|블로그리뷰 826|계곡|경기 포천시 이동면 도평리|031-538-3028|47번 국도 구리시 퇴계원→광능→일동→이동을 지나 4.4km 지점(사창리행 316번 지방도)→백운계곡
평촌중앙공원|4.27|방문자리뷰 318|블로그리뷰 1,250|근린공원|경기 안양시 동안구 관평로 149|031-8045-2810|넓이는 11만 9667㎡이다. 1992년 6월부터 개발하여 1993년 12월 31일 완공하였다. 안양시청 맞은편에 있는 공원으로 주위에는 소나무와 은행나무 등 20종 3만 3000여 그루의 수목과 7만 8800여 본의 초화(草花)류를 심었다. 상징조형물과 공모를 통하여 설치된 예술조형물 등 50여 점의 조각품이 전시되어 휴식과 예술감상을 함께 할 수 있는 곳이다. 체육시설로는 다목적 운동장과 테니스장·롤러스케이트장·농구장 등이 있고 원형스탠드와 놀이마당·야외무대 등의 문화시설이 있다. 이밖에도 벤치와 식수대·화장실·주차장·음수대·매점 등 편의시설도 설치되어 있다.  이중 야외무대는 조립식으로 1만 명을 수용할 수 있으며 각종 공연과 행사가 펼쳐진다. 1999년 4월 지구의 날 기념행사, 가정의 날 행사는 물론 멋쟁이 번개 배달왕선발대회와 록페스티벌 등과 같은 이벤트행사도 개최된다. 정치단체와 사회단체의 모임 장소로도 많이 이용된다. 야외공연장에 마련된 소규모의 다용도 트랙에서는 하키를 즐길 수도 있다. 2000년 10월부터는 공원 입구에서부터 조선일보 빌딩 앞에 이르는 240m의 거리를 차 없는 거리로 정하여 토요일 낮 12시~일요일 밤 8시 사이에 차량 통행이 금지된다. 이때는 자전거와 인라인스케이팅을 즐기는 청소년·연인·가족들로 가득 찬다. 지하철 과천선 평촌역에서 도보로 10분 거리에 위치하며, 인근에 관악산과 안양유원지·서울대공원·서울랜드 등이 있다.
마장호수 출렁다리|4.36|방문자리뷰 1,027|블로그리뷰 2,119|지역명소|경기 파주시 광탄면 기산로 313|031-950-1945|자가용 이용시 ※네비게이션 경기도 파주시 광탄면 기산로313 입력
비둘기낭폭포|0.00|0|블로그리뷰 1,668|폭포|경기 포천시 영북면 대회산리 415-2|None|None
곤지암리조트|4.48|방문자리뷰 370|블로그리뷰 2,689|콘도,리조트|경기 광주시 도척면 도척윗로 278|02-1661-8787|40분만에 만나는 아주 특별한 세상 곤지암리조트  고품격 Refresh를 제공하는 생활 속의 리조트를 컨셉으로 개발된 곤지암리조트는 다양하고 독특한 시설을 갖춘 사계절 종합리조트입니다.  경기도 광주시 태화산 노고봉 계곡에 자리 잡은 곤지암리조트는 중부고속도로 곤지암 IC에서 5분 거리에 위치하고 있어 서울 강남에서 불과 40분 만에 도착할 수 있는 뛰어난 접근성을 자랑합니다.  북미 스타일의 이국적이고 차별화된 콘도시설과 젖줄처럼 단지를 관통하는 생태하천, 경기도 최대 규모의 스키장과 국내 최초로 도입되는 데스티네이션 스파 등 특급호텔을 능가하는 각종 시설을 통해 국내 어디에 내놓아도 손색없는 최상의 경험을 제공합니다.
재인폭포|0.00|0|블로그리뷰 1,928|폭포|경기 연천군 연천읍 고문리 산21|031-839-2277|3번 국도→의정부→동두천→전곡읍을→연천읍 통현리(안내 표지판 있음)→6km→재인 폭포주차장
삼막사계곡|4.21|방문자리뷰 212|블로그리뷰 383|계곡|경기 안양시 만안구 석수동|None|좋아요
소노캄 고양|4.39|방문자리뷰 640|블로그리뷰 1,813|5성급|경기 고양시 일산동구 태극로 20 소노캄 고양|031-927-7700|2019.12.13 소노캄 고양 West Tower Grand Open 2020.07.10 소노펫 Grand Open
아쿠아필드 고양|4.47|방문자리뷰 7,746|블로그리뷰 802|워터파크|경기 고양시 덕양구 고양대로 1955 스타필드 고양 4층|031-5173-4500|- 스타필드 고양 4층 지상주차장 이용 시  스타필드 고양 3번 HALL에서 200m정도 이동  - 지하 및 지상주차장 이용 시  스타필드 고양 3층 잇토피아 앞 에스컬레이터 탑승 후 4층 이동  - 스타필드 영업 전 4층 지상 주차장에서 찾아오시는 길 : 북측 진입로를 이용하여 4층 주차장에 주차 후 3번홀 입장  - 스타필드 영업 전 3번홀 진입 가능 시간 : 주중 오전 7시30분, 주말/공휴일 오전 6시30분 - 쇼핑몰 영업시간은 10:00 ~ 22:00 입니다.
수원화성|4.41|방문자리뷰 1,405|블로그리뷰 3,575|세계문화유산|경기 수원시 장안구 영화동 320-2|031-290-3600|지극한 효심으로 축성된 근대 성곽건축의 백미 축성 당시 원형을 거의 그대로 간직하고 있는 수원 화성은 조선왕조 제22대 왕 정조가 선왕 영조에 의해 뒤주 속에서 불운하게 세상을 떠난 아버지 사도세자의 능을 양주에서 풍수지리학상 명당 자리인 화산으로 이전하고 그 부근 주민들을 팔달산 아래 현재 수원으로 옮기면서 축성되었다.  또한 화성은 임진왜란을 겪으며 그 필요를 절감한 수도 서울의 남쪽 방어기지로서의 역할뿐 아니라, 당쟁이 극심했던 정세를 쇄신하고 강력한 왕도정치를 실현하려는 정조 자신의 원대한 구상을 위한 새로운 개념의 계획적 신도시로 건설된 것이기도 하다.  농축된 조선 시대 절정의 역량 따라서 극진한 효심을 기반으로 군사, 정치, 행정적 목적까지 모두 충족시켜야 하는 화성의 건설에 당대 동서양의 과학과 기술의 성과가 총결집되었고, 단원 김홍도를 비롯한 예술가들, 번암 채제공과 실학의 거두 정약용을 포함한 당대 최고의 지식인들이 참여했다. 그 결과 화성은 근대 초기 성곽건축의 백미로 평가받고 있다.  성벽의 외측을 쌓되 내측은 자연의 지세를 이용해 흙을 돋우어 메우는 외축내탁의 축성술, 실학사상의 영향을 받아 화강석과 벽돌을 함께 축성의 재료로 사용한 전석교축, 목재와 벽돌의 조화로운 사용, 거중기, 활차(滑車), 녹로 등 근대적 기기의 발명과 사용 등 기능성과 과학성, 예술적인 아름다움까지 모두 갖추고 있어 조선 시대 절정의 문화적 역량을 유감없이 보여주고 있다.  성벽을 따라 펼쳐진 건축물들의 향연 축성의 전과정을 상세하게 기록하고 있는 '화성성역의궤'에 따라 일제 강점기와 한국전쟁, 홍수 등을 거치며 일부 파손되고 손실된 부분을 복원한 화성은 거의 6km에 달하는 육중한 성벽을 따라 마흔 개 이상의 시설물을 갖추고 있다.
운정호수공원|4.19|방문자리뷰 58|블로그리뷰 923|자연,생태공원|경기 파주시 경의로 1151|031-946-2125|가격은 저렴하고 매장도 조용함
배곧한울공원|4.29|방문자리뷰 17|블로그리뷰 1,072|자연공원|경기 시흥시 해송십리로 61|None|None
가평용추계곡|0.00|방문자리뷰 4|블로그리뷰 452|계곡|경기 가평군 가평읍 승안리|031-580-9900|칼봉산(900m)에서 발원하여 옥녀봉을 감싸듯이 흐르는 계곡이다. 24㎞에 걸쳐 와룡추·무송암·고실탄·일사대·추월담·권유연·농완계 등 9개의 절경지가 있어 옥계9곡 또는 용추9곡이라고도 한다. 잣나무숲이 우거지고 암벽과 능선을 끼고 굽이쳐 흐르는 물줄기는 곳곳에 천연 수영장 같은 탕을 만든다. 상류는 접근하기 힘들 만큼 험한 곳이며, 곰바위·소바위·미륵바위·용세수대야바위 등 기암이 몰려 있는 하류의 용추폭포 일대에는 유원지가 있어 행락객이 많다.  계곡을 따라 6㎞ 정도 올라간 곳에 높이 5m의 용추폭포가 있는데, 용이 승천했다는 전설이 전하며 폭포 옆 경사진 바위의 깊게 파인 자국은 용이 누웠던 자리라고 한다. 주변에 옥녀봉과 칼봉산 자락의 물안골·수락폭포·경반계곡 등 관광지가 많이 있다. 가평 시내버스터미널에서 승안리행 시내버스를 타거나, 승용차로 가려면 경춘국도를 타고 가평읍으로 가 북면 방면 363번 지방도로 달리면 용추계곡 안내판이 보인다.
산음자연휴양림|4.48|방문자리뷰 326|블로그리뷰 791|휴양림,산림욕장|경기 양평군 단월면 고북길 347|031-774-8133|서울→6번 국도→양평→용문터널→12km→과적검문소→3km→단월, 백동이란 도로표지판이 있다→우측으로 내려가면 휴양림 표지판이 있는데→이 표지판을 따라 가면 된다.
상동호수공원|4.28|방문자리뷰 534|블로그리뷰 2,602|도시,테마공원|경기 부천시 조마루로 15|None|* 지하철 이용시  - 7호선 [삼산체육관역] 1번 출구 : 상동호수공원 방향 횡단보도 건너 5분거리  - 7호선 [삼산체육관염] 5번 출구 : 오른쪽 다리 건너 도보 5분 거리  * 버스 이용시  - 52번 [웅진플레이도시. 상동호수공원]  - 53번, 59-1번 [삼산체육관역. 영상문화단지정문 방향]  - 24번, 37번, 87번 [삼산체육관역.상동호수공원]
플라잉수원|4.38|방문자리뷰 969|블로그리뷰 431|관람,체험|경기 수원시 팔달구 지동 255-4|031-247-1300|수원 화성을 하늘에서 만나보자 !
안성맞춤랜드|4.35|방문자리뷰 106|블로그리뷰 861|도시,테마공원|경기 안성시 보개면 남사당로 198|031-678-2672|남사당공연장 031-678-2518 안성맞춤캠핑장 031-677-8267 안성시사계절썰매장 031-675-6868 안성맞춤천문과학관 031-675-6975 박두진문학관 031-678-2466 안성맞춤공예문화센터 031-676-6543
