name|star|visit_review|blog_review|category|addr|tele|detail
호시마츠라멘|4.51|방문자리뷰 996|블로그리뷰 510|일본식라면|광주 동구 제봉로110번길 15|0507-1307-4529|문화전당역 4번출구에서 아시아문화전당 주차장 방향으로 도보 5분
가배당|4.38|방문자리뷰 966|블로그리뷰 1,142|카페,디저트|광주 서구 눌재로 434 1층|062-375-7793|None
광주옥1947|4.33|방문자리뷰 800|블로그리뷰 332|냉면|광주 서구 상무대로 1104-20|062-362-1616|None
무등왕돈까스 수완점|4.66|방문자리뷰 2,082|블로그리뷰 238|돈가스|광주 광산구 수완로 88 1층|0507-1487-0502|수완지구대 사거리에서 열병합발전소 방면으로 200미터 올라오시면 됩니다
대왕김밥전대정문|4.49|방문자리뷰 1,892|블로그리뷰 494|김밥|광주 북구 자미로 55|062-514-0867|None
미드픽 첨단점|0.00|방문자리뷰 200|블로그리뷰 111|브런치|광주 광산구 첨단중앙로67번길 7-17 1층|0507-1346-9243|None
소코아 수완점|4.48|방문자리뷰 939|블로그리뷰 729|카레|광주 광산구 수완로14번길 19 1층 sokoa|062-951-8523|None
쿠우쿠우 광주상무점|4.29|방문자리뷰 1,236|블로그리뷰 242|일식,초밥뷔페|광주 서구 시청로50번길 3 5층|062-383-0201|광주 서구 시청로50번길 3 5층 치평동 1230-8
마천루|4.37|방문자리뷰 1,195|블로그리뷰 310|중식당|광주 서구 월드컵4강로 236 2층|0507-1419-8018|쌍촌역 4번출구에서 670m한국병원방향으로 내려오시면 있습니다.
아웃백스테이크하우스 광주광천점|4.48|방문자리뷰 4,500|블로그리뷰 700|패밀리레스토랑|광주 서구 죽봉대로 68 다나메디컬센터 2층|0507-1411-0531|주차장은 지하 주차장이 아닌 다나 메디컬 제2주차장이용 부탁드립니다. (철골로 되어있는 3층 주차장)
사보타지|4.49|방문자리뷰 283|블로그리뷰 414|브런치|광주 동구 동계천로95번길 12|062-227-1101|None
상상초밥|0.00|방문자리뷰 314|블로그리뷰 753|초밥,롤|광주 북구 북문대로 179|062-513-2777|안녕하세요. 광주광역시 북구 운암동에 위치한 상상초밥 입니다.
서울곱창|4.41|방문자리뷰 848|블로그리뷰 573|곱창,막창,양|광주 광산구 송정로15번길 71|062-944-1135|광산구청 옆.
온리고 광주점|0.00|방문자리뷰 180|블로그리뷰 151|양식|광주 동구 충장로안길 16 2층|0507-1337-8835|광주광역시 충장로 안길 16, 2F에 위치해 있으며,  롯데시네마 충장로점 골목길, 비타민 건물 옆, 와이즈파크 건너편에 위치해 있습니다 :)  주차장 -NC웨이브 충장점 옆 스마일주차장 (1시간무료)
OBPC 광주점|4.5|방문자리뷰 282|블로그리뷰 183|피자|광주 광산구 임방울대로800번길 71 4층 401, 402호|0507-1471-5822|주차장은 건물 후문 쪽에 보시면 건물 주차장이 있어요 :-)
밤실마을|4.43|방문자리뷰 1,362|블로그리뷰 436|한식|광주 북구 밤실로 163-9|062-269-5290|None
엄마네돼지찌개|4.41|방문자리뷰 369|블로그리뷰 764|한식|광주 동구 문화전당로23번길 33|0507-1400-7082|구)남도극장 인근에 있는 돼지찌개가 유명한 한식당입니다. 돼지찌개 한 가지 메뉴만 제공하는 곳이지요. 돼지고기와 두부, 애호박을 넣어 걸쭉하게 끓여 나오는 찌개로 청양고추가 듬뿍 들어가 매운맛이 강한데요. 매운맛이 강하여 밥에 비벼 즐기는 사람들이 많이 있지요.
용용선생 광주첨단점|0.00|방문자리뷰 199|블로그리뷰 164|요리주점|광주 광산구 임방울대로826번길 42 1~2층|0507-1423-4042|홍콩 레트로 차이니즈 주점
아웃백스테이크하우스 광주상무점|0.00|방문자리뷰 5,505|블로그리뷰 637|패밀리레스토랑|광주 서구 상무연하로 41|0507-1327-3761|롯데마트, 라마다호텔, 농협 인근에 위치해 있습니다.^^
꾸르커피|4.55|방문자리뷰 174|블로그리뷰 247|카페|광주 광산구 수완로106번길 50-14 1층 꾸르커피|0507-1377-2677|1층 꾸르커피
행복담|0.00|방문자리뷰 161|블로그리뷰 161|한식|광주 동구 서석로85번길 2|062-233-4744|None
송정떡갈비 1호점|4.37|방문자리뷰 1,060|블로그리뷰 768|육류,고기요리|광주 광산구 광산로29번길 1|062-944-1439|광산구청 앞 골목에 위치하고 있습니다.
하마아구찜 수완점|4.51|방문자리뷰 1,177|블로그리뷰 509|아귀찜,해물찜|광주 광산구 수완로14번길 27 1층|0507-1432-9304|수완 파출소 근처, 명진고 먹자골목, 수완센트럴병원 옆
카페 고요커피|4.56|방문자리뷰 312|블로그리뷰 345|카페,디저트|광주 광산구 첨단중앙로116번길 31 101호|0507-1341-9667|광주광역시 광산구 첨단중앙로 116번길 31 101호 고요커피 ( 본 건물 I parking 주차장 이용시 2시간 무료 )
