name|star|visit_review|blog_review|category|addr|tele|detail
온달관광지|4.3|방문자리뷰 445|블로그리뷰 933|관람,체험|충북 단양군 영춘면 온달로 23|043-423-8820|서울에서 경부고속도로 이용-신갈JC-영동고속도로 - 남원주IC(만종JC) - 중앙고속도로 - 서제천IC - 제천역사거리에 도착 - 사거리에서 직진해서 5번 국도로 가면 단양. 영춘면소재지에서 구인사로 가는 519번 지방도 영춘교에서 우측으로 2km거리에 있다.
청풍문화재단지|4.38|방문자리뷰 482|블로그리뷰 1,192|관람,체험|충북 제천시 청풍면 청풍호로 2048 청풍문화재단지|043-641-5532|1. 중부내륙고속도로 - 감곡IC - 제천 - 청풍, 82번지방도 - 청풍문화재단지. 2. 영동고속도로 - 중앙고속도로 이용 - 남제천 IC - 청풍. 3. 제천 - 82번 지방도 - 청풍문화재단지, 24km. 4. 제천에서 청풍까지 택시, 승용차로 30분 소요.
레스트리 리솜|0.00|방문자리뷰 27|블로그리뷰 712|콘도,리조트|충북 제천시 백운면 금봉로 365|043-649-6211|레스트리 리솜은 문화감성형 웰니스 라이프 리조트를 추구합니다. 사계절 순환되는 자연에너지를 충전하며 자연이 스며든 감각적인 의식주를 경험하고, 오감형 웰니스 프로그램을 통해 풍요로운 쉼을 구현합니다.
충주라바랜드|4.38|방문자리뷰 1,086|블로그리뷰 480|테마파크|충북 충주시 남한강로 30|1544-7721|충주세계무술공원 내 충주 라바랜드
청남대|4.37|방문자리뷰 2,167|블로그리뷰 2,944|지역명소|충북 청주시 상당구 문의면 청남대길 646 청남대관리사업소|043-257-5080|삼일로 요금소 → 한남로 고가도로 → 경부고속도로 → 남이분기점 → 당진상주고속도로 → 문의IC → 32번 지방도 → 청남대
중앙탑사적공원|4.28|방문자리뷰 62|블로그리뷰 1,165|도시,테마공원|충북 충주시 중앙탑면 탑정안길 6|043-842-0532|1992년에 국보 제6호인 중원 탑평리 칠층석탑(일명 중앙탑)의 훼손을 막기 위해 중앙탑 주변을 정리하고 보수하여 사적공원(史跡公園)으로 조성하였다. 부지면적 8,448㎡로 넓은 잔디밭에 다양한 수종의 나무를 심고 시민들의 휴식공간도 마련하였다.   중앙탑은 통일신라시대에 건립된 석탑으로 화강석 재질이며 높이 14.5m이다. 탑 주변에는 충주호조각공원이 조성되어 있어 곳곳에서 조각 작품을 감상할 수 있으며 그 외에도 향토민속자료 전시관, 남한강 수석 전시관 등이 있다. 충주호 옆에는 야외음악당을 설치하였으며 북쪽의 조정지 호수에는 음악과 함께 물을 뿜어올리는 음악분수대도 있다.
단양다누리아쿠아리움|4.46|방문자리뷰 1,292|블로그리뷰 1,530|아쿠아리움|충북 단양군 단양읍 수변로 111 다누리아쿠아리움|043-423-4235|#단양팔경이 아쿠아리움 속으로~ 중선암, 사인암, 옥순봉, 도담삼봉 등 단양군에 있는 8가지의 명승지를 의미하는 단양팔경을 그대로 재현하여 다누리아쿠아리움만의 독특하고 특색있는 매력을 느낄 수 있어요!  #대규모 민물고기 생태관! 높이 8m에 달하는 대형수족관에 입이 떡 벌어지고! 국내외 다양한 민물고기를 만나볼 수 있어서 더욱 즐겁고! 아이들에게는 환상 가득한 배움의 시간을, 어른들에게는 순수한 동심으로 돌아가는 시간을 선사합니다.
좌구산자연휴양림|4.45|방문자리뷰 270|블로그리뷰 545|휴양림,산림욕장|충북 증평군 증평읍 솟점말길 107 좌구산자연휴양림|043-835-4551|충청북도 증평군의 청정한 자연환경을 기반으로 새롭게 조성된 휴양림 입니다. 특히 자연친화적 개발공법을 적용하여 휴양림내 자연이 잘 보존되어 있습니다. 4인실 부터 15일실까지 준비 되어 있으며, 15인실은 황토방으로 만들어져 있습니다.
수옥폭포|0.00|0|블로그리뷰 513|폭포|충북 괴산군 연풍면 원풍리|043-830-3604|중부고속도로→증평 IC→괴산 34번 국도→연풍→수옥리
중원워터피아|4.29|방문자리뷰 22|블로그리뷰 9|워터파크|충북 괴산군 괴산읍 문무로 85|043-830-8114|------------------------------2017년 임시 휴장 --------------------------------
수옥정 물놀이장|4.35|방문자리뷰 36|블로그리뷰 56|수영장|충북 괴산군 연풍면 수옥정길 127-1 수옥정관광지|043-833-8898|승용차  * 경부고속도로 - 청주 IC > 증평 > 괴산 > 연풍 > 수옥정 물놀이장  * 중부고속도로 - 증평 IC > 괴산 > 연풍 > 수옥정 물놀이장  * 중보고속도로 - 일죽 IC > 충주 > 수안보 > 수옥정 물놀이장  * 중부내륙고속도로 - 연풍 IC > 수옥정 물놀이장
충주세계무술공원|0.00|방문자리뷰 7|블로그리뷰 529|테마공원|충북 충주시 남한강로 24|None|None
월류봉|0.00|0|블로그리뷰 285|관람,체험|충북 영동군 황간면 월류봉길 45 음식점|None|None
소백산|0.00|0|블로그리뷰 1,486|산,고개|충북 단양군 가곡면 어의곡리|054-630-0700|5번 국도 → 단성 → 대강 → 죽령휴게소 → 소백산
미동산수목원|4.51|방문자리뷰 91|블로그리뷰 843|식물원,수목원|충북 청주시 상당구 미원면 수목원길 51 충북 산림환경연구원|043-220-6101|청원IC > 척산3거리 > 문동 > 화당3거리 > 고은3거리 > 두산 > 병암 > 관정 > 미원3거리 > 미동산수목원
백곡저수지|0.00|0|블로그리뷰 261|호수,연못,저수지|충북 진천군 진천읍 건송리|None|경부고속도로 → 평택제천고속도로 → 북진천IC → 장양교차로 → 행정교차로 → 원골길 → 백곡저수지
보강천미루나무숲|4.35|방문자리뷰 10|블로그리뷰 404|근린공원|충북 증평군 증평읍 송산리 649-45|None|좋아요
부소담악|4.22|방문자리뷰 23|블로그리뷰 498|자연명소|충북 옥천군 군북면 환산로 518 추소정|None|부소담악은 부소무니 마을 앞 물위에 떠있는 산이라 하여‘부소담악’이라 불리는 곳이다. 2008년 국토해양부가 선정한 한국을 대표할 만한 아름다운 하천 100곳 중의 하나로 선정한 곳으로 700m가량의 암봉들이 병풍처럼 장관을 이룬다. 부소담악의 능선부에는 추소정이라는 정자가 세워져 있으며 이곳에서 아름다운 비경을 감상할 수 있다.
진천농다리|4.39|방문자리뷰 77|블로그리뷰 1,775|문화재|충북 진천군 초평면 화산리|None|1976년 12월 20일 충청북도유형문화재 제28호로 지정되었다. 문백면 구곡리 굴티마을 앞을 흐르는 세금천에 놓인 다리로 농다리라고도 한다.  100m가 넘는 길이였다고 하나 지금은 길이 93.6m, 너비 3.6m, 두께 1.2m, 교각 사이의 폭 80㎝ 정도이다. 30㎝×40㎝ 크기의 사력암질 자석(紫石)을 물고기 비늘처럼 쌓아 만들었으나 장마에도 떠내려가지 않고 원형을 유지하고 있다. 그 특징은 교각의 모양과 축조방법에 있는데, 돌의 뿌리가 서로 물려지도록 쌓았으며 속을 채우는 석회물의 보충 없이 돌만으로 건쌓기 방식으로 쌓았다.  원래는 28수를 응용하여 28칸의 교각을 만들었으나 지금은 양쪽 2칸씩이 줄어 24칸만 남아 있다. 그 위에 길이 170㎝, 내외 넓이 80㎝, 두께 20㎝ 정도의 장대석 1개나 길이 130㎝, 넓이 60㎝, 두께 16㎝ 정도의 장대석 2개를 나란히 얹어 만들었다.   교각에서 수면까지 76㎝, 수면에서 하상까지 76㎝로 옛날에는 하상이 낮아 어른이 서서 다리 밑을 지날 수 있었다고 하나 지금은 복개로 하상이 높아졌다. 작은 낙석으로 다리를 쌓은 방법이나 다리가 떠내려가지 않도록 축조한 기술이 전국적으로 유례가 없으며 동양에서 가장 오래되고 긴 다리에 속한다.  교각의 폭은 대체로 4m 내지 6m 범위로 일정한 모양을 갖추고 있고, 폭과 두께가 상단으로 올수록 좁아지고 있어 물의 영향을 덜 받게 하기 위한 배려가 살펴진다. 비슷한 예가 없는 특수한 구조물로 장마에도 유실되지 않고 견고하게 유지되고 있으며, 상판석의 돌은 특별히 선별하여 아름다운 무늬를 잘 보여주고 있다.
더플레이그라운드|4.83|방문자리뷰 1,276|블로그리뷰 182|관람,체험|충북 청주시 상당구 가덕면 상야길 6-14 더플레이그라운드 (모퉁이돌)|0507-1357-5758|무지개 떡방앗간 오른쪽 도로로 진입하셔서 더플레이그라운드 깃발을 따라오세요! 네이버 지도가 가장 정확합니다. 자동차 내비는 없는 길로 안내할 수 있으니 네이버 지도를 이용해주세요. :)
명암저수지|0.00|0|블로그리뷰 244|호수,연못,저수지|충북 청주시 상당구 용담동 290|None|None
제천 옥순봉 출렁다리|0.00|방문자리뷰 177|블로그리뷰 522|지역명소|충북 제천시 수산면 옥순봉로 342|043-641-6738|대한민국 명승 제 48호 옥순봉을 가장 가까이에서, 온몸으로 느낄 수 있는 옥순봉 출렁다리는 길이 222m, 너비 1.5m의 연결다리와 함께 944m 길이의 데크로드와 야자매트로 이루어진 트래킹길까지 더해 청풍호와 옥순봉을 둘러볼 수 있도록 조성하였습니다.  명승 48호 제천 옥순봉을 가장 가까이에서, 온몸으로 만나보세요.
문성자연휴양림|4.39|방문자리뷰 16|블로그리뷰 104|휴양림,산림욕장|충북 충주시 노은면 우성1길 191 문성자연휴양림|043-870-7911|충주시 노은면 소재지에서 중부내륙고속도로 방향으로 1㎞ 떨어진 자주봉산 안에 위치하고 있으며, 주변에는 우성마을, 정남진 냉동가공, 고도원의 깊은산속 옹달샘 명상센터가 조성중에 있습니다.
비내섬|4.11|방문자리뷰 94|블로그리뷰 595|섬|충북 충주시 앙성면 조천리 412|None|1
박달재자연휴양림|4.45|방문자리뷰 11|블로그리뷰 140|휴양림,산림욕장|충북 제천시 백운면 금봉로 223 동물사육장|043-652-0910|중앙고속도로->서제천IC->충주방향38국도->(6km)->박달재터널->(300M)우측->박달재휴양림
수암골|4.33|방문자리뷰 370|블로그리뷰 1,776|체험마을|충북 청주시 상당구 수동로 15-4|043-253-1330|청주 우암산에 있는 동네로, 수암골목 1번지에 있어 수암골로 불립니다. 한국전쟁 당시 피란민들이 살면서 생겨난 곳으로 좁은 집들이 다닥다닥 붙어 있는 곳인데, 2007년 공공미술 프로젝트 사업을 통해 골목에 그림이 생겨났습니다. 드라마 카인과 아벨의 촬영지로 알려지면서 아기자기한 골목을 카메라에 담으려는 방문객이 많이 찾아오고 있습니다.
산막이옛길|4.28|방문자리뷰 2,290|블로그리뷰 1,237|지역명소|충북 괴산군 칠성면 사은리 546-1|043-832-3527|산책로가 잘 되어 있어요. 선선한 날씨에 걸으면 더 좋았을텐데 날이 너무 더워서 아쉬웠어요. 원래 계획은 걸어서 왕복하려고 했으나 무더위에 돌아올 때는 배를 타고 나왔어요. 관광주간이라 성인 인당 1천원 할인해서 4천원씩 결제했네요. 부담스럽지 않은 승선료에 구간이 꽤 길고 편해서 만족스러웠어요. 걸으면서 보는 풍경과 배 타고 보는 풍경 모두 좋았어요.
청주랜드동물원|4.37|방문자리뷰 486|블로그리뷰 795|동물원|충북 청주시 상당구 명암로 224|043-201-4880|입장료가 너무 싸서 그런가 가성비 대만족입니다 동물 숫자는 많지 않고, 새 종류가 많아요. 재오픈한지 얼마안되서 그런가 어수선한 느낌이 있지만, 전반적으로 공원 산책하는 느낌으로 넓게 되어 있어 좋았습니다. 낮시간이라 많이 자고 있던데, 동물들 밥 주는 시간에 볼 수 있는 이벤트라던지, 조금 더 가까이서 동물을 볼 수 있게 세팅이 되면 더 좋을 것 같네요.
송호국민관광지|0.00|방문자리뷰 9|블로그리뷰 496|지역명소|충북 영동군 양산면 송호리 280|043-740-3228|서울 → 옥천IC → 이원 → 양산(송호리)
상당산성|4.44|방문자리뷰 104|블로그리뷰 1,760|성곽명|충북 청주시 상당구 용담.명암.산성동|None|상당산성이 처음 축성된 것은 백제시대 때 토성으로 만들어진 것으로 추정되며 상당산성이라는 이름은 백제의 상당현에서 유래한 것으로 보는 견해도 있고, 통일신라 때 행정구역인 서원소경이 청주에 설치되는데 이때 김유신의 셋째 아들 김서현(원정공)이 서원술성을 쌓았다는 기록이 전하기도 한다. 이후 조선시대 선조 29년 임진왜란 당시 개축되었다가 숙종 때 석성으로 개축하였다. 산성의 면적은 12.6ha, 성 둘레 4,400m이며 크기가 일정하지 않은 석재로 수직에 가까운 성벽을 구축하고 그 안쪽은 토사(土砂)로 쌓아올리는 내탁공법(內托工法)으로 축조하였으며 높이는 4.7m이다.  동·서·남방 3개소에 성문을 두었는데, 남문은 무사석(武砂石)으로 홍예문을 만들고 그 위에 목조 문루(門樓)를 세웠다. 지금은 석축 부분만 남아 있고, 성문의 높이는 3.5m, 너비는 4.2m이다. 동문과 서문도 역시 문루가 있었으며 성문은 무사석으로 네모지게 축조하였는데 높이 2.7m, 너비 2.8m이다. 동문과 남문 부근에 1개소씩의 암문(暗門)이 있고 동남방에 수구(水口)가 있었으나 지금은 여기에 저수지가 만들어져 있다. 성내에는 동장대(東將臺)와 서장대(西將臺)의 터가 남아 있다.   1996년 현재 이 성내에는 50여 가구가 살고 있다. 읍지(邑誌)에 따르면 이 산성은 1716년(숙종 42) 고지(古址)에 의거하여 석축으로 개수하였다고 하며, 남문 등의 성문·성벽에 당시의 공사관계자들의 이름과 관직명 등이 새겨져 있다. 남문의 문루는 1977년 복원되었다.
켄싱턴리조트 충주|0.00|방문자리뷰 472|블로그리뷰 1,007|콘도,리조트|충북 충주시 앙성면 산전장수1길 103 켄싱턴리조트 충주|043-857-0055|켄싱턴리조트 충주는 수도권 1시간 거리로 장시간 이동이 어려운 반려동물을 동반하기에 부담스럽지 않은 곳에 위치하고 있습니다.  펫룸에는 반려동물 식기, 배변판, 배변패드, 공기청정기, 먼지제거기, 탈취제, 논슬립슬라이드,애견침대가 기본적으로 비치 되어 있고, 입실 시 프리미엄 펫 전용 어메니티(발밤,미스트,샴푸)가 제공 됩니다. 반려인들의 짐은 줄이고 더욱 편안한 반려동물 동반여행을 즐기실 수 있습니다.  *개별 운동장이 있는 펫 객실은 켄싱턴 공식 홈페이지에서 예약이 가능 합니다.  켄싱턴리조트 충주는 펫 객실 이용 시, 모든 부대업장(실외 펫파크, 실내 펫카페, 야외 펫 수영장)을 무료로 이용이 가능 하며 지점 내 모든 공간에서 리드줄만 착용하면 어디든 이동이 가능 합니다.  여름에는 펫 전용 야외수영장을 운영하고 있어 반려견에게 특별한 추억여행을 만들어 드릴 수 있습니다.  뿐만 아니라, 켄싱턴리조트 충주 주변에는 대형견까지도 마음껏 뛰어놀 수 있는 자연 관광지도 있어 반려동물과 함께 방문하여 시간을 보내실 수 있습니다.
깊은산속옹달샘|4.54|방문자리뷰 73|블로그리뷰 264|체험여행|충북 충주시 노은면 우성1길 201-61|043-723-2033|* 네비검색 시, 도로명 주소로 검색해주세요.  깊은산속 옹달샘은 북충주 IC에서 차로 10여분 소요됩니다. 북충주IC에서 나와 톨게이트를 통과한 후,노은면 방향으로 약 6.4km 거리에 있습니다.
클럽이에스제천리조트|4.29|방문자리뷰 761|블로그리뷰 470|콘도,리조트|충북 제천시 수산면 옥순봉로 1248|043-648-0480|중앙고속도로 남제천IC에서 우회전 후 금성, 청풍방향으로 오는 길목에 위치.
상당산성 자연휴양림|4.51|방문자리뷰 64|블로그리뷰 162|휴양림,산림욕장|충북 청주시 청원구 내수읍 덕암2길 162|043-216-0052|휴양관 5인실 자운영후기  1. 장점 싸다 2. 엄청 깔끔하다 3. 이불냄새가 너무 좋다 4. 샤워기 수압 좋다 난방좋다 5. 단점 방음이 안좋다 ㅜㅠ 6. 와이파이 없다
쌍곡계곡|4.38|방문자리뷰 29|블로그리뷰 443|계곡|충북 괴산군 칠성면 쌍곡리 85-7|None|중부고속도로 증평 I.C-증평-34번국도-괴산-연풍면-칠성면922번 지방도-쌍곡계곡.
속리산말티재자연휴양림|4.21|방문자리뷰 35|블로그리뷰 166|휴양림,산림욕장|충북 보은군 장안면 속리산로 256|043-543-6282|경부고속도로 청주IC, 중부고속도로 서청주IC→청주(25번 국도)→보은(37번 국도)→휴양림
능강계곡|0.00|0|블로그리뷰 127|계곡|충북 제천시 수산면 하천리|None|서울→영동고속도로 만종IC→중앙고속도로→남제천 IC→82번 지방도(청풍방면)→청풍대교(건너지 않고)좌회전→능강리 (정방사 주차장 입구)
소선암 자연휴양림|4.48|방문자리뷰 61|블로그리뷰 119|휴양림,산림욕장|충북 단양군 단성면 대잠2길 15|043-422-7839|중앙고속도로 단양IC로 나와 5번 국도 신단 양방향으로 진입, 북하삼거리에서 충주방향으로 좌회전, 다리건너 단성면 삼거리에서 문경 방곡도예촌 방면으로 좌회전하여 가면 소선암자연휴양림이다.
문의문화재단지|4.46|방문자리뷰 65|블로그리뷰 633|체험마을|충북 청주시 상당구 문의면 대청호반로 721 대청호미술관|043-201-0915|1997년 청원군이 사라져가는 고유의 전통문화를 재현하여 선조들의 얼을 기리고 배우기 위해 조성한 역사교육장이다. 충청북도유형문화재 제49호인 문산관과 양반가옥, 민속자료전시관을 비롯하여 10동의 고건물이 있고, 장승, 연자방아, 성황당 등 옛 생활 모습을 볼 수 있는 자료들이 수집되어 있다.   1998년 11월에 개관한 기와박물관이 있는데, 백제시대부터 근대까지의 기와를 전시해 놓았다. 권태성이 기증한 와당 및 기와 등 774점과 문화적 가치를 지닌 불상과 석조유물 20여 점 등 총 200여 점을 고증을 거쳐 전시하고 있다.   단지 안에는 약수터, 놀이광장 등 편의 시설이 있으며, 도내에서 처음 개장한 자동차 전용극장이 있어서 문의영화마을이라고도 부른다. 주변에 인공폭포, 양성산, 작두산, 대청호, 노산솔밭, 동화사, 부강약수 등의 관광지가 있다.
서원계곡|0.00|방문자리뷰 4|블로그리뷰 151|계곡|충북 보은군 장안면 서원리|None|보은읍→25번 국도(상주가는 길)로 약 11 km 가→하개리 가는길(505번 지방도)로 좌회전해 들어가면 계곡 입구.
수양개빛터널|4.35|방문자리뷰 2,234|블로그리뷰 731|관람,체험|충북 단양군 적성면 수양개유적로 390|043-421-5454|* 꼭 가봐야 할 단양명소! * 선사와 역사를 잇는 고리!
다리안관광지|4.39|방문자리뷰 348|블로그리뷰 147|지역명소|충북 단양군 단양읍 소백산등산길 12|043-423-1243|소백산국립공원 입구 다리안계곡 주변에 조성된 관광지로 캠핑사이트 78면, 돔하우스 4동, 원두막 24동과 그물놀이터인 팡팡그라운드가 있다.  주변에 소백산국립공원과 고수동굴, 만천하스카이워크, 온달관광지, 도담삼봉유원지 등 관광지가 많아 등산과 관광을 겸할 수 있는 좋은 관광지다. 찾아가려면 단양읍에서 천동행 시내버스를 타거나, 승용차를 타고 단양읍에서 고수대교를 지나 천동동굴을 지나면 관광지가 나온다.
백야자연휴양림|3.95|방문자리뷰 43|블로그리뷰 174|휴양림,산림욕장|충북 음성군 금왕읍 백야리 산13|043-878-2556|None
마부농원|4.61|방문자리뷰 112|블로그리뷰 147|눈썰매장|충북 청주시 서원구 남이면 대림로 390-41|0507-1434-9311|입장료 10,000원(가스, 가스렌지, 불판세트 등 무료대여 ) 청주 아이들의 신나는 놀이터 마부농원 물놀이장 5/4 개장 더 길어진 미끄럼틀, 바이킹, 동물체험장, 야간물놀이 등 시설 확충하였습니다. 올여름에도 신나게~ 만나요 #청주 #마부농원 #물놀이장
구병산|0.00|0|블로그리뷰 416|산,고개|충북 보은군 속리산면 구병리|None|9개의 봉우리로 이루어진 산이라는 뜻이며, 기암절벽과 단풍이 자아내는 풍경이 아름다워 가을 산행지로 유명합니다. 아름다운 풍경과 함께 만수계곡, 서원, 호수, 농원이 있어 볼거리도 풍부합니다. '충북의 알프스'라는 불리는 속리산과 구병산을 잇는 구간도 많이 찾는 관광지 중에 하나라고 하네요.
갈론계곡|0.00|방문자리뷰 4|블로그리뷰 97|계곡|충북 괴산군 칠성면 사은리|None|None
삼탄유원지|0.00|방문자리뷰 5|블로그리뷰 202|유원지|충북 충주시 산척면 명서리|None|충주호로 유입되는 남한강의 지류가 흐르는 곳에 형성된 자연발생 강변유원지로, 충청북도 충주시 산척면 명서리에 있다. 소나무여울따개비여울광천소여울 등 세 여울(灘탄)이 어우러지는 곳이라 하여 삼탄유원지라 한다.   산과 물이 어우러진 아름다운 풍경에 반해 찾는 사람들이 늘어나면서 자연스럽게 유원지가 형성되었고, 화전민들이 가끔씩 머물던 강변으로 민박촌과 식당촌이 생겨났다. 삼탄유원지와 연결되는 유일한 대중교통편은 기차로, 유원지로부터 삼탄교를 건너 약 200m 거리에 삼탄역이 있다. 삼탄역에는 무궁화호가 하루 6회 정차하여 연평균 이용객수는 약 1만 2,000명에 이른다. 유원지 근처에 인등산(人登山666.5m) 등산로가 있으며, 영화 박화사탕의 철교 위 명장면이 촬영된 곳도 근처에 있다.
금수산|0.00|0|블로그리뷰 497|산,고개|충북 제천시 수산면 상천리|043-422-1146|높이는 1,015m이다. 멀리서 보면 산능선이 마치 미녀가 누워 있는 모습과 비슷하다고 하여 미녀봉이라고 부르기도 한다. 월악산국립공원의 북단에 위치하며 주봉(主峰)은 암봉(巖峰)으로 되어 있다. 단양읍 북쪽으로 38km 떨어진 국망봉(國望峰:1,421m)·연화봉(蓮花峰:1,394m)·도솔봉(兜率峰:1,314m) 등과 태백산맥에서 갈라져 소백산맥의 기부를 이루며, 남쪽 계곡으로 남한강이 감입곡류한다.  원래는 백암산(白岩山)이라 하던 것을 퇴계 이황(李滉)이 단양군수로 있을 때, 산이 아름다운 것을 “비단에 수를 놓은 것 같다”고 하며 금수산이라 개칭하였다고 한다. 산기슭에는 푸른 숲이 우거져 있는데, 봄에는 철쭉, 여름에는 녹음, 가을에는 단풍, 겨울에는 설경이 아름다워서 북벽·온달산성·다리안산·칠성암·일광굴·죽령폭포·구봉팔문과 함께 제2의 단양팔경로 꼽으며, 연중 관광객이 많다. 계곡에는 한여름에도 얼음이 어는 얼음골이 있고 산중턱에는 가뭄이나 장마에도 수량이 일정한 용소와 매년 3, 4월경 주민들이 산신제를 지내는 제단이 있다.   충주댐 건설로 청풍호반을 조성하면서 생긴 금수산 5부능선상의 구불구불한 도로는 청풍문화재단지가 위치한 물태리로부터 제천시까지 약 10km까지 이어지는데, 갖은 기암괴석과 함께 청풍호반의 물이 드리워져 있어 드라이브 코스로 이름나 있다. 또한 인근에는 사극 드라마의 해상 촬영지가 있고 매년 10월이면 감골단풍축제가 열려 관광객이 찾는다.
