name|star|visit_review|blog_review|category|addr|tele|detail
더로드101 귀산|0.00|방문자리뷰 985|블로그리뷰 273|카페,디저트|경남 창원시 성산구 삼귀로486번길 61-8|0507-1474-0197|귀산 버스 종점(석교 종점)에서 150m 직진하신 후 우회전 하셔서 길따라 내려오시면 주차장이 있습니다. 노란꽃을 찾아주세요!
행랑채|4.27|방문자리뷰 1,323|블로그리뷰 1,030|비빔밥|경남 밀양시 산외면 산외로 731|055-352-8927|가족과 함께 친구와 함께 또 연인과 함께 즐거운 추억을 만들고 갈 수 있는 곳 입니다.
마틴커피|4.54|방문자리뷰 1,081|블로그리뷰 870|카페|경남 거제시 일운면 거제대로 2752 3층|0507-1333-5225|마틴커피에서는 양질의 커피, 드립커피, 차(tea) 그리고 수제 베이커리/쿠키를 제공합니다.
빕스 마산롯데마트점|4.35|방문자리뷰 6,700|블로그리뷰 295|패밀리레스토랑|경남 창원시 마산회원구 삼호로 80 롯데마트 마산양덕점 2층|055-251-1997|롯데마트 양덕점 2층(메트로시티)
무이|4.45|방문자리뷰 555|블로그리뷰 375|카페,디저트|경남 양산시 물금읍 화산길 78|0507-1493-1805|도로명)경상남도 양산시 물금읍 화산길 78 지번)경상남도 양산시 물금읍 물금리 673-1 -> 자동차 네비게이션 주소 검색시(업데이트전) 지번을 검색해주세요.
에디스키친|0.00|방문자리뷰 736|블로그리뷰 418|양식|경남 김해시 대청계곡길 46 에스키스 1층 B1|0507-1341-4200|<찾아오는 길> 주소 경남 김해시 대청계곡길 46  (구 주소 : 경남 김해시 대청동 853-5번지)  <주차안내> 에스키스 전용주차장 : 도로 건너편과 에스오일 주유소(구)  <대중교통 이용안내> 부산방향에서 출발 시 : 김해 경전철 수로왕릉에서 하차 - 1번 출구로 나와 500m 이동 - 김해보건소 앞에서 97,98번 버스탑승 - 대청계곡길에서 하차
청춘키친|4.6|방문자리뷰 1,862|블로그리뷰 856|스파게티,파스타전문|경남 창원시 성산구 마디미로10번길 7 경원프라자|055-602-1150|None
포지티브즈통영|0.00|방문자리뷰 352|블로그리뷰 870|카페,디저트|경남 통영시 중앙시장4길 6-33 포지티브즈통영|0507-1406-3715|동피랑 마을 내에 위치하고 있고 주차공간은 없습니다. 동피랑 마을에서 (더뷰호스텔 / 바람의핫도그) 건물 옆으로 연결된 계단을 따라 끝까지 올라오세요.
모영호의연탄집|4.32|방문자리뷰 88|블로그리뷰 58|돼지고기구이|경남 창원시 마산합포구 월영동6길 42|055-247-9295|창원시 마산합포구 월영동6길42 (두산1차 정문앞)
재두식당|4.89|방문자리뷰 347|블로그리뷰 92|한식|경남 남해군 상주면 남해대로 918-6|055-862-6022|None
겐쇼심야라멘|4.48|방문자리뷰 1,071|블로그리뷰 810|일본식라면|경남 창원시 진해구 진해대로 648 1층|0507-1341-1989|경화역 건너편 버스정류장 바로 뒷건물입니다. 입구는 건물 뒤로 오시면 있습니다~! * 무료 주차장 주소 : 진해구 경화동 862-4
당구대통철판삼겹살|4.42|방문자리뷰 1,273|블로그리뷰 555|돼지고기구이|경남 양산시 동면 양산대로 63 해뜨는집|010-4841-4016|안녕하세요! 당구대통철판삼겹살입니다.  최고의 삼겹살 구이를 만들기 위해 많은 연구를 거듭한 끝에 당구대와 비슷한 크기의 통철판을 제작하여 가장 질좋은 국내사 돼지고기 삼겹살을 장작을 이용하여 직화로 구워서 불맛과 고기의 누린내를 모두 잡았을 뿐 아니라 야외에서 캠핑을 하는 분위기를 동시에 느낄 수 있어서 맛과 추억을 전해드리고자 최고의 노력과 서비스를 해드리고 있습니다.  저렴한가격 / 편안한 분위기 ※※ KBS 생생정보통 출연맛집 ※※  ※※ 채널A 서민갑부 191회 출연 ※※  ※※ KBS 생생정보통 429회 출연※※ ※※KBS 슈퍼맨이돌아왔다 301회 출연※※ ※※MBC 오늘저녁 1070회 출연 ※※ 기타 다수 방송 출연   당구대 통철판삼겹살만의 특별한 삼겹 구이를 맛보세요!
원조 부자손짜장 송포동본점|4.32|방문자리뷰 506|블로그리뷰 396|중식당|경남 사천시 진삼로 158 부자손짜장|0507-1498-3475|사장님이 직접 수타로 면을 뽑는 수타손짜장! 생활의달인, 성공의정석꾼, 경남방송 등 여러 차례 소개된 중식당  같은 상호명으로 운영되는 중식당이 많지만 각종 메스컴에서 극찬한 '부자손짜장'은 한 곳입니다 :)  매일 공수하는 신선한 해산물 듬뿍! 화끈하게 맛있는 불짜장과 해물짬뽕이 추천메뉴입니다
클라우드힐|0.00|방문자리뷰 528|블로그리뷰 334|카페,디저트|경남 통영시 산양읍 산양일주로 71|055-646-1414|카페가 산 중턱에 있어서 카페 간판 보시고 주차 후 내려오시면 됩니다.
로스팅웨어|4.46|방문자리뷰 601|블로그리뷰 784|카페,디저트|경남 진주시 가호방아길 51-8|055-755-5225|로스팅웨어는 (주)웨이닝코리아에서 새롭게 문을 연 커피팩토리로 신선하고 품질 좋은 생두로 매일매일 로스팅합니다.  로스팅웨어는 따뜻하고 담백하며 모두가 커피를 맛있게 즐길 수 있는 공간이길 바랍니다. 한잔의 커피로 위로가 되거나 행복이 될 수 있는 로스팅웨어가 되겠습니다.
삼천포돌게장|4.36|방문자리뷰 404|블로그리뷰 308|게요리|경남 사천시 벌리로 41|055-835-9052|삼천포시외버스터미널에서 도보로 5분 사천(삼천포) 케이블카에서 차량으로 5~10분 사천(삼천포) 아라마루아쿠아리움에서 차량으로 10분 남일대해수욕장에서 차량으로 10분 소요됩니다. 식사후 사천(삼천포) 관광지와도 인접해있어, 식사후 관광하시기도 좋아요~
헤이다이닝 귀산점|4.78|방문자리뷰 467|블로그리뷰 243|양식|경남 창원시 성산구 삼귀로 177|070-8848-8808|귀산 투썸플레이스 와 할리스 사이에 있는 노란색 건물 2층에 위치 하고 있습니다.
부어스트라덴|4.36|방문자리뷰 1,575|블로그리뷰 571|양식|경남 남해군 삼동면 독일로 33|055-867-6550|애견 동반은 가능하지만 테스라에서만 가능합니다^^
아웃백스테이크하우스 중앙점|4.48|방문자리뷰 5,042|블로그리뷰 841|패밀리레스토랑|경남 창원시 성산구 중앙대로 33|055-285-9751|중앙동 경남오비스텔옆, 마사회 2층
아미드포레|0.00|방문자리뷰 316|블로그리뷰 248|카페,디저트|경남 양산시 하북면 삼리2길 37|0507-1399-1167|자차 이용시, 내원사 입구 삼거리에서 내원사 방면 우측도로 후 535m 이동 , 우회전 후 삼리길 1.1km 쭉 오시면 됩니다.  대중교통 이용시, 양산 11번이나 12번 버스 타고 진흥목화아파트정류장에서 하차 후 보문사 방향으로 쭉 15분 정도 걸러오시면 됩니다.
갑오삼계탕 본점|4.42|방문자리뷰 1,128|블로그리뷰 207|백숙,삼계탕|경남 김해시 삼문로 6|055-331-3389|하절기(5-8월)는 정기휴무 없습니다. 감사합니다.
