name|star|visit_review|blog_review|category|addr|tele|detail
조치원테마거리|0.00|방문자리뷰 8|블로그리뷰 101|관람,체험|세종 조치원읍 장안로 10-8|0507-1370-6556|세종전통시장내 쪼랑말 골목 파랑새와 장미주단 사이 골목이며, 중앙슈퍼 맞은편에 위치하였습니다
베스트웨스턴플러스호텔세종|4.47|방문자리뷰 454|블로그리뷰 271|4성급|세종 도움1로 7|044-330-3300|정부세종청사남측 맞은편에 위치해 있으며, 프런트는 4층에 위치해 있습니다.
포도나무정원|0.00|방문자리뷰 11|블로그리뷰 28|관람,체험|세종 연서면 쌍류송암길 76-36|010-8374-0191|+포도나무 터널 아래에 만들어진 농촌체험장으로 가족과 친구와 연인과 즐거운 체험을 할 수 있습니다.    +아이들에는 농촌체험을 할 수 있도록 포도, 얼갈이, 상추, 고구마 수확체험 등 절기에 맞는 체험활동에 참여하여 뜻깊은 시간을 가질 수 있습니다.  * 년중 상시프로그램 - 바베큐 (1인, 25,000원) - 뱅쇼만들기 (봄, 가을, 겨울 : 1인, 20,000원)   샹그리아만들기 (여름 : 1인, 20,000원)  * 월별 체험프로그램 - 1월, 2월 특별체험 : 정월대보름 행사 (1인, 20,000원)  (팽이치기, 윷놀이, 딱지치기, 제기차기, 투호놀이)  오곡밥&나물 (1인, 10,000원)  - 3월 특별체험 : 전통두부만들기(1인당, 15,000원)  - 4월 특별체험 : 진달래화전(1인, 10,000원)  쑥개떡만들기(1인, 10,000원)  - 5월 특별체험 : 아카시아꽃튀김 (1인, 10,000원)  딸기파르페(1인, 10,000원)  - 6월 특별체험 : 감자캐기(1인, 10,000원)  감자피자만들기(1인당, 10,000원)  - 7월 특별체험 : 자두따기(1인, 10,000원)  과일파르페(1인, 10,000원)  옛날팥빙수(1인, 10,000원)  물놀이(1인, 10,000원)  - 8월 특별체험 : 캠벨포도따기 (1인, 10,000원)  포도쥬스만들기(1인, 8,000원)  포도쨈만들기 (1인, 10,000원)  - 9월, 10월 특별체험 : 고구마캐기(1인, 10,000원)  고구마경단(1인, 10,000원)  고구마피자(1인, 10,000원)  머루포도따기(1인, 15,000원)  포도쨈만들기(1인, 10,000원)  포도비누만들기(1인, 10,000원)  포도솜사탕만들기(1인, 5,000원)  - 10월말 이색체험 : Halloween Fall Festival (1인, 20,000원)  할로윈 텐트 꾸미기(할로윈 의상 입기), 할로윈페이스페인팅   잭오랜턴만들기, 보물찾기, Trick or Treat    - 11월, 12월 특별체험 : 포도뱅쇼만들기(1인, 20,000원)  전통두부만들기(1인, 15,000원)  팥죽만들기(1인, 15,000원)   +샤워장, 공공화장실, 미니반려견 보관장소, 미니매점, 조리시설과 세척장이 사용하기 편하도록 준비되어 있습니다.   +주메뉴(고기 및 식사류)만 가지고 오시면 야영 및 농촌체험을 즐기는데 아무런 문제가 없도록 준비되어 있습니다.
원수산습지생태원|0.00|방문자리뷰 3|블로그리뷰 148|자연,생태공원|세종 연기면 세종리 734-4|None|굿
금강수변공원|4.59|방문자리뷰 23|블로그리뷰 203|근린공원|세종 보람동 623-1|None|None
다온숲|4.34|방문자리뷰 323|블로그리뷰 409|캠핑,야영장|세종 전동면 깊은내길 213|010-2606-7323|(대중교통 이용시)  [조치원역 기준] 1.조치원역 정류장에서 930번,931번 버스를 탑승 2. '보덕2리 마을회관 앞' 하차 3. 다온숲까지 도보로 2~3분정도 소요.  홈페이지 www.daonsup.com  주소 - 세종시 전동면 깊은내길 213  기타 궁금한 사항은 관리자에게 문의주세요 ^^  다온숲 관리자 010-8248-9104
해밀농장|0.00|0|블로그리뷰 19|관광농원,팜스테이|세종 연서면 국촌리 86-3|010-2693-8650|None
숲뜰근린공원|0.00|방문자리뷰 9|블로그리뷰 73|근린공원|세종 대평동 580-3|None|None
영평사|0.00|0|블로그리뷰 883|불교|세종 장군면 산학리 444|044-857-1854|1. 버스 : 서울 강남고속터미널, 남부터미널에서 공주행 - 연기면(장기) 시내버스 3번, 12번 - 연기면(장기)에서 하차. 2. 기차 : 경부선 열차 - 조치원역 하차 - 공주행 시내버서, 12번 - 연기면(장기)에서 하차. 3. 승용차 : 경부고속도로 - 논산,공주방향, 천안논산간 민자고속도로 - 정안IC - 논산공주방면 10분 - 조치원 종촌방향 2분 - 반포 은용리쪽 - 영평사, 총 2시간 정도 소요.
정부세종청사 옥상정원|0.00|방문자리뷰 92|블로그리뷰 18|도시,테마공원|세종 도움6로 11|044-200-1580|주소: 세종특별자치시 도움6로 11(정부세종청사 6동 종합안내동) 대중교통: 일반 500번, 502번 / 간선 430번, 550번 / 지선200번, 201번, 202번 / 마을52번 / BRT B0번(구900번), B1번(구1001번), B2번(구990번) 자가용: 관람경로(6동에서 1동)를 고려하여 '9동 임시주차장' 또는 '2동 옥외주차장'을 이용하여 주차  - (정부세종청사 9동 임시주차장) 세종특별자치시 어진동 561  - (정부세종청사 2동 옥외주차장) 세종특별자치시 어진동 626
밀마루전망대|0.00|방문자리뷰 9|블로그리뷰 225|전망대|세종 도움3로 58 밀마루전망대|044-862-8845|버스 이용시 정부세종청사 북측 정류장에서 하차 후 도보 15분 소요됩니다.
덕성서원|0.00|방문자리뷰 2|블로그리뷰 66|문화,유적|세종 연기면 도담1길 3-4|042-483-6800|None
국립세종수목원사계절온실|4.67|방문자리뷰 19|블로그리뷰 176|부속시설|세종 연기면 수목원로 136|None|세종 국립수목원 구경갔다가 지인 어린이날에 선물준다고샀어요
뮤즈모텔|4.09|방문자리뷰 74|블로그리뷰 4|모텔|세종 조치원읍 조치원7길 8|010-4495-9975|주말인데 저렴하고 시설도 괜찮아요^^
무궁화테마공원|0.00|방문자리뷰 1|블로그리뷰 116|테마공원|세종 연기면 세종리 646-1|None|None
전월산|0.00|방문자리뷰 4|블로그리뷰 160|산,고개|세종 연기면 세종리 산92|None|굿
연서 그라운드|4.68|방문자리뷰 86|블로그리뷰 192|관람,체험|세종 연서면 국촌2길 30-22|0507-1350-7284|1982년부터 운영된 로컬 목장에서 '목장 체험'과 '스트링치즈 만들기' 그리고 치즈를 사용해 '피자 만들기' 체험을 진행합니다.  또한 그날 직접 짠 원유로 만든 부드러운 그릭 요거트도 만나보세요!
커플링모텔|3.97|방문자리뷰 63|블로그리뷰 2|모텔|세종 금남면 용포로 119-53|044-866-2055|좀 더 편리한 구조가 요구됨
숲바람장미원|0.00|0|블로그리뷰 51|근린공원|세종 보람동 664-29|None|None
고복자연공원|0.00|0|블로그리뷰 108|자연공원|세종 연서면 고복리 580-2|044-300-4212|None
베어트리파크 물놀이장|4.54|방문자리뷰 42|블로그리뷰 12|부속시설|세종 전동면 송성리 15|044-866-7766|좋아요 좋아요 좋아요
시크릿모텔|4.08|방문자리뷰 50|블로그리뷰 1|모텔|세종 조치원읍 조치원3길 38|044-866-1671|조치원 역에서 앞쪽의 농협방향으로 좌회전 . 우체국 뒷골목에 위치해있습니다.(조치원 메가박스 극장 바로뒤)
한수농원|4.98|방문자리뷰 37|블로그리뷰 7|관광농원,팜스테이|세종 전동면 상석곡길 79-23 한수농원|0507-1368-8287|조치원과 천안 사이에 전동면에 있습니다
영평사 템플스테이|0.00|방문자리뷰 3|블로그리뷰 8|템플스테이|세종 장군면 영평사길 124|044-854-1854|[버스]세종시버스터미널 세종시버스터미널 하차, 택시비 7~8천원 -사전예약 시 셔틀 운행 가능. 서세종 ic에서 10분 거리 세종특별자치시 장군면 영평사길 124, 영평사
메리어트호텔 세종 어진점|0.00|방문자리뷰 5|0|특급호텔(검색전용)|세종 어진동 647|None|굿
김종서장군묘소|0.00|방문자리뷰 1|블로그리뷰 44|릉,묘,총|세종 장군면 대교리 산45|None|좋아요
뉴세종모텔|4.26|방문자리뷰 62|0|모텔|세종 조치원읍 으뜸길 202|044-868-6400|조치원역을 바라보고 좌측에 위치해 있습니다.
금강스포츠공원|0.00|0|블로그리뷰 30|도시,테마공원|세종 연기면 세종리 551-73|None|None
에어펄린 워터팍|0.00|방문자리뷰 2|블로그리뷰 2|유원지|세종 전동면 운주산로 606 야외 행사장|0507-1302-6568|차량이용시 - 세종특별자치시 전동면 운주산로 606 대중교통 이용시 조치원 방면- 801버스 조치원역 정류장 승차, 아람달동림권역체험관 정류장 하차 (도보1분)
세종홍판서댁|0.00|방문자리뷰 1|블로그리뷰 79|기념물|세종 부강면 용포동촌길 43-19|None|None
운주산|0.00|0|블로그리뷰 34|산,고개|세종 전동면 봉대리 산110|None|None
세종합강캠핑장|0.00|방문자리뷰 9|블로그리뷰 543|캠핑,야영장|세종 연기면 태산로 329|044-850-1117|None
파랑새 유아숲체험원|0.00|0|블로그리뷰 21|관람,체험|세종 연기면 세종리 734-15|None|None
연기대첩비공원|0.00|0|블로그리뷰 37|자연공원|세종 연서면 용암리 205|044-300-3444|None
휴휴당 한옥 펜션|4.81|방문자리뷰 356|블로그리뷰 122|전통숙소|세종 부강면 문곡구절골길 142-10|044-866-7648|*세종 실크리버cc 들어오시는 길에 있습니다. *가까운 기차역은 부강역(무궁화호)입니다. ※ 전화주시면 픽업 가능합니다.
파랑새 유아숲체험원|0.00|0|블로그리뷰 21|관람,체험|세종 연기면 세종리 734-15|None|None
S무인텔|0.00|방문자리뷰 4|0|모텔|세종 도신고복로 911-5|044-868-5405|이불빼고 모든게 좋은듯. 대실3만원에3시간 숙박4만원
독락정|0.00|방문자리뷰 1|블로그리뷰 40|문화재|세종 나성동|None|None
블루문오토캠핑|5|방문자리뷰 23|블로그리뷰 38|캠핑,야영장|세종 연서면 기와말1길 20|0507-1334-3894|와촌2구 경로당을 지나서 두번째 삼거리에 위치하고 있습니다 근처 오셔서 전화 주세요 :)
청벽비발디펜션|4.4|방문자리뷰 24|블로그리뷰 37|펜션|세종 장군면 금송로 161|010-6664-7755|유성IC-공주방면-10분에서 15분 직진-청벽대교 건너며 100M 우측-남면 2KM 첫 신호등-좌회전 1분 이내. 경부고속-공주 정안 IC 진입-400M 앞 우측 논산, 대전-대전방면-공주영상정보대-약 5분 직진 후 우측 4차선 남면 이정표 진입-2KM 첫 신호등 금암리 좌회전-1분 내. 공주영상정보대, 금강산림박물관, 농협공제연수원, 2분-5분 이내에 위치
세종호수공원물놀이섬|0.00|방문자리뷰 9|블로그리뷰 122|부속시설|세종 연기면 중앙공원로 72-56|None|None
세종어린이천문대|0.00|0|블로그리뷰 32|천문대|세종 장군면 금송로 293 세종어린이천문대|044-867-1730|세종시에서 공주 방향으로 가는 길 중에 있습니다. 진입로가 협소하니 목적지 주변에서 서행후 진입해주세요^^
원수산MTB공원|0.00|방문자리뷰 1|블로그리뷰 118|근린공원|세종 연기면 세종리 659-30|None|None
오봉산맨발등산길|0.00|0|블로그리뷰 44|근린공원|세종 조치원읍 건너말고샅길 17-12|None|None
수원지공원|0.00|방문자리뷰 1|블로그리뷰 12|근린공원|세종 조치원읍 수원지길 49|None|None
세종 굿모닝|3.22|방문자리뷰 24|0|모텔|세종 조치원읍 으뜸길 180|044-868-6060|굿
백제역사고분|0.00|방문자리뷰 1|블로그리뷰 11|문화,유적|세종 한솔동 1247|None|.
갤러리모텔|3.91|방문자리뷰 26|0|모텔|세종 금남면 세종로 464|044-864-2223|세종고속시외버스 터미널 5분거리 위치.  깨끗하고 편안한 휴식공간 제공.  모든 객실 리모델링 완비.
바람재쉼터|0.00|방문자리뷰 3|블로그리뷰 36|근린공원|세종 금남면 영대리 산83-31|None|None
스카이호텔|4.54|방문자리뷰 27|블로그리뷰 55|모텔|세종 전동면 소죽골길 24|0507-1448-0015|세종시 홍익캠퍼스에서 천안방향으로5분거리
청벽거북펜션|0.00|방문자리뷰 6|블로그리뷰 1|펜션|세종 장군면 금송로 143|0507-1318-4564|세종시 계룡산인근 편안하고 즐겁게 힐링할수있는 가족,단체펜션
세종의아침|4.28|방문자리뷰 19|블로그리뷰 2|모텔|세종 부강면 부강1길 30 충북 청원군 부용면 부강리 451|044-275-8285|*2인 기준 숙박 40,000원 대실 20,000원  *넓은 주차 시설 *객실 wi-fi 무료
세븐모텔|0.00|방문자리뷰 26|0|모텔|세종 부강면 부강2길 17|0507-1386-4419|부강역 앞
스위스파크|3.35|방문자리뷰 27|0|모텔|세종특별자치 금남면 용포로 119-31|044-866-7577|..
초려역사공원|0.00|방문자리뷰 1|블로그리뷰 61|근린공원|세종 도움1로 40|None|None
온그린 스크린골프&펜션|0.00|방문자리뷰 3|블로그리뷰 5|펜션|세종 연기면 보통3길 31-18 온그린 스크린골프&펜션|010-3337-2487|세종시 연기면 보통3길 31-18 입니다.
세종필무인텔|0.00|방문자리뷰 7|블로그리뷰 6|모텔|세종 연동면 샘째길 16-7|044-862-8625|모텔 단지내 첫번째 모텔입니다. 첫번째 출입구로 들어오셔서 주차하신후 인터폰으로 문의바랍니다.  자세한 내용은 전화문의(044-862-8625) 바랍니다.
아람달 농촌체험마을|0.00|0|블로그리뷰 13|체험여행|세종 전동면 운주산로 606|044-868-1055|None
자자무인텔|0.00|방문자리뷰 10|블로그리뷰 18|모텔|세종 연동면 샘째길 16-11|044-862-6077|안녕하세요^^ "고객감동"을 추구하는 자자무인텔입니다. 저희 숙박업소는 고객분들 퇴실시마다 전 객실 코로나19 방역을 철저하게 실시하고있으며, 컵라면/간식/음료등은 물론이고, 고객입장에서 필요하신 모든 비품들을 아끼지않고 비치해두고 있습니다. 또한 객실마다 공기청정기와 가습기로 쾌적한 환경에서 편안히 지내실수 있도록 청결하게 관리하고 있으며, 세종시의 명소인 세종시호수공원,대청댐,청남대등과도 인접해있습니다. 항상 최상의 서비스를 제공하겠습니다.
월드파크|0.00|방문자리뷰 3|블로그리뷰 1|호텔|세종 연서면 봉암길 139|044-867-8668|None
세종보인증센터|0.00|0|블로그리뷰 52|자전거길|세종 나리로 82 세종보관리사무소|1577-4359|None
코트야드 바이 메리어트 세종 (2022년 12월 예정)|0.00|0|0|호텔|세종 어진동 647|None|None
국토지리정보원 우주측지관측센터|0.00|0|블로그리뷰 42|천문대|세종 연기면 월산공단로 276-71|044-860-4003|None
오가낭뜰근린공원|0.00|방문자리뷰 3|블로그리뷰 21|근린공원|세종 바른3길 26-1|None|굿
잉카의태양무인텔|4.55|방문자리뷰 33|블로그리뷰 2|모텔|세종특별자치 전의면 의당전의로 1152|044-867-0047|굿
풍성채|4.49|방문자리뷰 573|블로그리뷰 94|캠핑,야영장|세종 전동면 송성길 116|0507-1384-2871|자연과 함께하는 쉼이 있는 조용한 캠핑장입니다. 풍성채에서 행복한 시간 보내세요.
금강자연휴양림야영장|0.00|0|블로그리뷰 38|캠핑,야영장|세종 산21-1|044-850-2686|None
카페 소풍 커피 바비큐|0.00|0|0|펜션|세종 장군면 비학실길 141-44 카페 소풍 커피 바비큐|0507-1373-4248|장군면에 위치한 완벽한 독채 펜션입니다!
품안뜰 근린공원|0.00|0|블로그리뷰 5|근린공원|세종 다정동 921|None|None
도시상징광장|0.00|0|블로그리뷰 8|광장|세종 나성동 697|None|None
세종식물원|0.00|방문자리뷰 6|블로그리뷰 131|식물원,수목원|세종 전의면 김처선로 90|044-868-9290|자가용으로 전의2교차로에서 '전의,전의산업단지' 방면으로 진입하여, 1.4km 직진후 동교2교차로에서 유턴후 200m미터 앞에 위치
연기향교|0.00|방문자리뷰 1|블로그리뷰 34|문화,유적|세종 연기면 교촌3길 13|None|None
아침뜰근린공원|0.00|0|블로그리뷰 24|근린공원|세종 누리로 96|None|None
전의향교|0.00|0|블로그리뷰 26|문화,유적|세종특별자치 전의면 북촌1길 5-18|044-211-4022|None
로얄모텔|0.00|방문자리뷰 3|블로그리뷰 2|모텔|세종 조치원읍 안터1길 1|044-865-1388|홍익대학교 세종캠퍼스 도보 5분 이내, 서창역(수도권 전철 연장 예정) 도보 3분 이내 접근성 좋고 쾌적한 모텔 입니다. 침대방 뿐 아니라 가족, 단체를 위한 온돌방도 구비되어 있습니다. 22대 주차 가능한 주차장 완비되어 있으며, 무료 Wifi 제공합니다. 정성을 다해서 친절히 모시겠습니다.
한솔뜰근린공원|0.00|방문자리뷰 1|블로그리뷰 21|근린공원|세종 노을3로 60|None|굿
매죽헌성삼문사당|0.00|0|블로그리뷰 14|문화재|세종 금남면 달전리|None|None
나성동독락정역사공원|0.00|0|블로그리뷰 19|근린공원|세종 갈매로 208|None|None
수무인텔|0.00|방문자리뷰 9|0|모텔|세종 부강외천로 362-8|044-275-6408|다시 가고 싶은 마음은 들지 않네요..청소상태가 별로입니다..
마을야영장, 침산추월|0.00|방문자리뷰 24|블로그리뷰 58|캠핑,야영장|세종 조치원읍 침산리 157-6|010-2894-1011|조치원역 3번출구 도보 5분 <마을 야영장, 침산추월>
국립세종수목원방문자센터|0.00|방문자리뷰 1|블로그리뷰 13|부속시설|세종 연기면 수목원로 136|None|None
로뎀힐|0.00|방문자리뷰 7|블로그리뷰 5|펜션|세종 연서면 안산길 176-30|044-866-0832|고복저수지 서복골쪽의 임영이 소리연구소에서 좌회전.
푸른뜰근린공원|0.00|0|블로그리뷰 11|근린공원|세종 도움8로 75|None|None
해동모텔|0.00|방문자리뷰 22|0|모텔|세종 조치원읍 새내9길 21|044-865-2111|그냥 ......
뜰에별 펜션|0.00|방문자리뷰 1|블로그리뷰 58|펜션|세종 연서면 안산길 186-25|0507-1315-6822|전 객실 독채펜션 뜰에별 펜션입니다. 모든 객실에서는 고복저수지 최고의 조망을 자랑합니다. 다른사람들로부터 방해받지 않고 온전히 우리끼리 휴식을 즐길수있는 곳입니다. 인원별로 추가금액을 받는 다른펜션들과 달리 저희 펜션은 인원수에 상관없이 정찰금액으로 이용이 가능합니다. 뜰에별 펜센에서 특별한 추억을 남겨보세요.
연기운주산성|0.00|방문자리뷰 3|블로그리뷰 37|성곽명|세종 전동면 청송리 산90|044-861-2114|1989년 12월 29일 충청남도기념물 제79호로 지정되었다. 해발고도 460m의 운주산 정상부에 축조되어 있는 포곡식(包谷式) 산성이다. 길이 3,210m에 이르는 외성과 안쪽에 내성이 있는 규모가 큰 산성이며 고산산성이라고도 한다.  성벽은 자연 지형을 최대한 이용하면서 축성되었는데, 북벽과 동벽은 운주산 정상에서 서쪽과 남쪽으로 뻗어내린 능선을 따라 이어졌으며 남벽은 산 봉우리를 에워싸면서 축조되었고, 서벽은 서쪽으로 뻗어내린 능선을 가로지르면서 축성되었다. 따라서 북쪽은 해발고도가 높고 서남쪽이 낮은 지형으로 이루어져 있다.   서문, 남문, 북문에서 문지(門址)가 확인되는데 붕괴되어 자세한 형상을 알 수 없다. 성 안에는 성문과 건물터, 우물터 등이 남아 있는데, 정상부에는 기우제(祈雨祭)를 지낸 제단으로 보이는 원형 대지가 있다. 또 성 안에서는 백제 토기편과 기와편이 출토되었고, 고려시대와 조선시대의 자기편과 기와편도 발견되었다. 이 산성은 내성과 외성으로 이루어져 있어서 고대 산성 연구에 중요한 자료가 된다.
조치원복숭아축제|0.00|방문자리뷰 1|블로그리뷰 9|축제,행사|세종 조치원읍 문예회관길 22 세종문화예술회관|None|None
금호파크모텔|4.52|방문자리뷰 26|0|모텔|세종 부강면 청연로 35-3|044-862-9592|ㅈㄷ
조치원체육공원|0.00|방문자리뷰 1|블로그리뷰 16|도시,테마공원|세종 조치원읍 허만석로 98|044-301-3538|None
세븐모텔|3.88|방문자리뷰 33|블로그리뷰 17|모텔|세종 연서면 당산로 495-12|044-867-3255|출장갈때마다 들리곳.예약을안했더니방이없네요.밖에서 기다리다 사진찍음.다음엔꼭예약필수.(갈때마다 반겨주시는 사장님 너무 감사해요.)
신라스테이세종(2023년12월예정)|0.00|0|0|호텔|세종 어진동 665|None|None
가득뜰근린공원|0.00|방문자리뷰 1|블로그리뷰 10|근린공원|세종 새롬로 19|None|조아요
장욱진생가|0.00|0|블로그리뷰 5|기념관,생가|세종 연동면 청연로 624-1 장욱진생가|None|None
당산파크|0.00|방문자리뷰 6|0|모텔|세종 연기면 당산말길 3|044-862-7337|지@하네 방은 존@춥고 씨@ 어떻게 된 늙은사장 새@는 보일러 존@ 안때줌 진짜 최악중에 최악임 수건 칫솔 면도기 다 안줌 그리곸ㅋㅋㅋㅋ청소 어휴 화장실이 저정도인데..방은…토나옴 그냥 멀더라도 다른곳에서 주무세요 진짜 잘때 방 존@ 추움
연기봉산동의향나무|0.00|방문자리뷰 1|블로그리뷰 21|기념물|세종 조치원읍 건너말고샅길 9|None|None
목향재|0.00|방문자리뷰 5|블로그리뷰 18|전통숙소|세종 만남로6길 33|010-8666-1217|세종시 고운동1754 중아엉부청사, 영화관, 이마트, 홈풀러스 등 모두 5분내 거리. 옆에 식당과 상가 병원 등 많습니다.
베어트리파크곰조각공원|0.00|0|블로그리뷰 21|부속시설|세종 전동면 송성리 4-10|None|None
주니어천문스쿨 대전세종점|0.00|0|블로그리뷰 22|천문대|세종 장군면 산학리길 229|0507-1358-8612|주니어천문스쿨(대전세종점) - 동원주식회사 방면 570번 승차 -> 영평사입구 하차
아름뜰근린공원|4.77|방문자리뷰 23|블로그리뷰 15|근린공원|세종 아름동 1280|None|굳
세종그랜드모텔|0.00|방문자리뷰 11|0|모텔|세종특별자치 부강면 청연로 77|044-275-1001|None
솔바람공원|0.00|0|블로그리뷰 4|근린공원|세종 보람동 696|None|None
갤러리|0.00|방문자리뷰 19|0|모텔|세종 금남면 세종로 464|041-864-2223|시설에비해 비싸요
무궁화테마공원수국원|0.00|0|블로그리뷰 1|부속시설|세종 연기면 세종리 산37|None|None
