name|star|visit_review|blog_review|category|addr|tele|detail
고창읍성|4.43|방문자리뷰 675|블로그리뷰 1,802|성곽명|전북 고창군 고창읍 읍내리 125-9|063-560-8067|1965년 4월 1일 사적 제145호로 지정되었다. 왜적의 침입을 막기 위해 쌓은 석성으로, 고창의 방장산(方丈山, 743m)을 둘러싸고 있다. 모양성(牟陽城)이라고도 하는데, 백제시대 때 고창 지역이 모량부리라 불렸기 때문일 것으로 짐작된다. 1453년(조선 단종 원년)에 축조되었다고 전하나 확실하지는 않다. 다만 계유년(癸酉年)에 호남의 여러 고을 사람이 축성하였다고 성벽에 새겨져 있다.  둘레 1,684m, 높이 4~6ｍ, 면적 16만 5,858㎡이며, 동·서·북의 3문과 치(雉) 6곳, 옹성(甕城), 수구문(水口門) 2곳 등이 남아 있다. 거칠게 다듬은 자연석으로 쌓은 성벽은 비교적 잘 남아 있고, 읍성으로서는 거의 완전한 형태로 보존되어 있다.  관아를 비롯해 22개 건물이 있었다고 하나 전란에 모두 소실되어버렸고 현재 북문 공북루, 서문 진서루, 동문 등양루와 이방과 아전들이 소관업무를 처리하던 작청, 동헌, 객사, 풍화루, 내아, 관청, 향청, 서청, 장청, 옥사 등 일부만 복원되었다.  이 지역에서는 무병장수를 기원하는 성밟기놀이가 전해오는데, 여인들이 손바닥만한 돌을 머리에 이고 성을 돈 다음 성 입구에 그 돌을 쌓아둔다. 이렇게 쌓인 돌은 유사시에 좋은 무기가 되기도 했다고 한다. 성내에는 1871년에 세운 대원군 척화비가 서 있고 읍성 앞에는 조선 후기 판소리의 대가인 신재효의 생가가 있다.  조선시대 고창현의 읍성으로서, 장성 입암산성과 함께 호남 내륙을 방어하는 전초 기지의 역할을 하였다.
무주반디랜드|4.43|방문자리뷰 1,025|블로그리뷰 651|도시,테마공원|전북 무주군 설천면 무설로 1324|063-324-1155|None
고산자연휴양림|4.23|방문자리뷰 154|블로그리뷰 533|휴양림,산림욕장|전북 완주군 고산면 고산휴양림로 246|063-263-8680|호남고속도로 익산 I.C.→봉동읍→17번 국도 대둔산 방향→현대주유소 앞 삼거리 우회전→732번 지방도→자연휴양림
모항갯벌해수욕장|4.2|방문자리뷰 16|블로그리뷰 407|해수욕장,해변|전북 부안군 변산면 도청리 203-45|063-583-6941|아담한 백사장과 아름드리 소나무 밭이 어우러진 개장기간 : 매년 7~8월 중 요금입장료 무료  시설 및 제공서비스 : 샤워실 탈의실 화장실 급수대 야영장
석정온천휴스파|4.29|방문자리뷰 2,595|블로그리뷰 286|온천,스파|전북 고창군 고창읍 석정2로 173|063-560-7500|고창 석정온천휴스파은 1990년 온천지구로 지정받아, 온천관광지가 조성되었다. 석정온천은 프랑스 루르드샘물에 이어 세계에서 두번째로 '게르마늄'성분이 함유된 온천으로, 온천수에 함유된 게르마늄 성분은 체내의 신진대사를 활성화시키고 발병인자를 축출하여 바이러스성질환에 특효가 있다.
선유도|4.18|방문자리뷰 47|블로그리뷰 1,888|섬|전북 군산시 옥도면 선유남길 34-22|None|또는 자전거로 출발하여 섬지역 특유의 모습과 섬사람들의 생활상을 직접 느껴볼 수 있을 뿐 아니라 대장도에서는 개인이 소장하고 있는 수천 점의 수석과 분재를 감상할 수 있다.선유도로부터 가장 북쪽에 있는 대장도까지 걸어가는데 걸리는 시간은 30분 정도. 장자도에서 대장도로 이어지는 다리 앞에 있는 언덕은 선유도에서 가장 아름다운 일출과 일몰을 볼 수 있는 장소다. 그외에 대장도에 있는 할매바위와 몽돌밭, 흰섬 부근의 천연기념물인 가마우지와 검은물새떼 서식지 등도 가볼만하다. 섬의 생김새가 마치 무당이 춤을 추는 모습과 닮았다 하여 ‘무녀도(巫女島)’라 이름붙은 이 섬에는 고군산군도의 다른 섬들과는 달리 유난히 넓은 농토와 염전이 펼쳐져 있다. 또 무녀도 앞바다에서는 바지락이 많이 잡히고 있는데, 이
춘향테마파크|4.13|방문자리뷰 65|블로그리뷰 709|테마공원|전북 남원시 양림길 43 춘향문화예술회관|063-620-5799|남원시청 - 남원대교4가 우회전 - 남원관광지 내, 한국콘도 옆.
선운사|0.00|0|블로그리뷰 3,994|불교|전북 고창군 아산면 선운사로 250 선운사|063-561-1422|1. 서해안고속도로 선운사 IC - 선운사. 2. 호남고속도로 정읍I.C에서 정읍시내 반대편 도로 진입 1.8km - 22번 국도와 29번 국도 갈림길, 주천삼거리 - 22번 국도 - 흥덕, 22번, 23번 갈림길 - 22번 국도 - 오산저수지 - 반암리 갈림길 - 우측도로로 2.8km - 왼편으로 선운산도립공원 진입로.
자만벽화마을|4.32|방문자리뷰 88|블로그리뷰 1,679|체험마을|전북 전주시 완산구 교동 50-158|None|좋아요
운일암반일암|0.00|방문자리뷰 4|블로그리뷰 425|자연명소|전북 진안군 주천면 대불리|063-430-8749|운장산 동북쪽 명덕봉(845.5m)과 명도봉(863m)사이의 약 5km에 이르는 협곡에 위치하여 용쏘바위, 쪽두리바위, 천렵바위, 대불바위 등의 집채만한 기암괴석들이 겹겹이 자리잡고 있으며, 금강의 발원지인 노령산맥의 지붕이라 불리는 ,126m의 운장산 자락에서 솟구치는 맑고 시원한 냉천수가 그 사이사이를 휘감아 용트림하며 흐르다가 곳곳에 크고 작은 폭포와 쏘를 만들어 옥수청산( 玉水靑山 ) 천지산수가 신묘하게 어우러져 그야말로 자연조화의 극치이며 절경이다.
신흥동일본식가옥|4.4|방문자리뷰 49|블로그리뷰 1,836|문화재|전북 군산시 구영1길 17|063-454-3315|2005년 국가등록문화재 제183호로 지정된 히로쓰 가옥은 일제 강점기 군산 지역 포목상이었던 일본인 히로쓰가 건축한 전형적인 일본식 가옥이다. 히로쓰는 임피 부근에서 농장을 운영하며 부를 축적한 인물이다.   건물의 형태는 근세 일본 무가(武家)의 고급주택 양식을 띄고 있다. 목조 2층 주택으로, 지붕과 외벽 마감, 내부, 일본식 정원 등이 건립 당시의 모습을 유지하고 있어 건축사적 의의가 크다.
태권도원|4.47|방문자리뷰 634|블로그리뷰 685|근린공원|전북 무주군 설천면 무설로 1482|063-320-0114|None
소노벨 변산|4.15|방문자리뷰 1,743|블로그리뷰 1,755|콘도,리조트|전북 부안군 변산면 변산해변로 51 대명리조트 변산|1588-4888|[ 대명리조트 브랜드 변경 안내문 ]  2019년 10월, 대명리조트에서 소노호텔&리조트로 새롭게 출발합니다.   대명리조트는 40년 동안 쌓아온 서비스와 경험을 바탕으로 지속성장을 위하여 새로운 출발을 하고자 합니다.   브랜드 변경을 시작으로 국내에 집중되어 있던 비즈니스 포트폴리오를 해외로 확장함은 물론, 개발 단계부터 고객 서비스까지의 매뉴얼을 체계적으로 구축하여 경쟁력 강화에 집중할 것입니다.   앞으로 소노호텔&리조트는 국내 최고를 넘어 세계 최고를 지향하는 글로벌 리딩 컴퍼니로 더 크게 도약할 것을 약속드리며, 새로운 도약을 위해 힘차게 나아갈 소노호텔&리조트에 변함없는 관심과 성원 부탁드립니다.
임실치즈테마파크|4.25|방문자리뷰 175|블로그리뷰 578|테마파크|전북 임실군 성수면 도인2길 50|063-643-9540|[자가용 이용시] 임실IC 부근 : 전라북도 임실군 성수면 도인2길 50 (도인리 687) [대중교통 이용시] 임실터미널 : 임실읍 운수로 22(이도리 233-3_ TEL 063-642-2114)  임 실 역 : 임실읍 춘향로 2932 (두곡리 27_ TEL 1544-7788) [문의전화] 대표전화 063-643-9540
벽골제|4.29|방문자리뷰 36|블로그리뷰 731|문화재|전북 김제시 부량면 신용리|None|None
고스락|4.37|방문자리뷰 1,791|블로그리뷰 602|관람,체험|전북 익산시 함열읍 익산대로 1424-14|0507-1367-2288|네비게이션으로 전북 익산 함열에 위치한 이화동산 또는 다송리사람들 검색하셔서 오시면됩니다
은파호수공원|4.43|방문자리뷰 15|블로그리뷰 1,600|도시,테마공원|전북 군산시 은파순환길 9|063-454-4896|None
덕유산자연휴양림|4.42|방문자리뷰 349|블로그리뷰 327|휴양림,산림욕장|전북 무주군 무풍면 구천동로 530-62|063-322-1097|대전→진주간 고속도로 무주I.C→장수방향 적상면을 지나 약 8km 지점 사산 삼거리에서 구천동 방향으로 좌회전→13km→구천동 계곡입구→신풍령(거창쪽) 방향으로 4km→도로 왼쪽에 휴양림 입구
칠보물테마유원지|4.43|방문자리뷰 18|블로그리뷰 59|유원지|전북 정읍시 칠보면 칠보산로 1555|063-538-9388|None
소노벨 변산 오션플레이|4.26|방문자리뷰 3,176|블로그리뷰 213|워터파크|전북 부안군 변산면 변산해변로 51|1588-4888|서울 - 경부고속도로 - 천안JC - 천안논산고속도로 - 공주 분기점 - 서공주 분기점 방향 - 서천공주고속도로 - 동서천 분기점 - 서해안고속도로 - 동군산IC - 전주군산전용도로 - 비응도 - 새만금방조제 - 소노벨 변산
용담호|3.7|방문자리뷰 12|블로그리뷰 235|자연명소|전북 진안군 용담면 월계리|None|댐 높이는 70m, 길이는 498m이다. 총저수량은 8억 1500만t, 수몰 면적은 950만 평이다. 1990년 착공해 1997년 12월에 너비 3.2m, 길이 21.9㎞의 도수(導水) 터널을 완공한 뒤, 2001년 10월 13일 완성되었다. 총 공사비는 1조 5889억 원이 소요되었다. 저수량으로 볼 때 소양강댐·충주댐·대청댐·안동댐에 이어 국내 5번째 규모이며, 도수 터널 끝에 청정에너지 생산을 위한 수력발전소가 있다.  차수벽(遮水壁)을 상류쪽 표면에 설치한 콘크리트 표면 차수벽형(facing type) 석괴댐이며, 댐 주위에 11개 노선 64.4㎞의 이설도로가 나 있다. 총 1읍, 5개 면, 68개 마을이 수몰되었다.  다목적댐으로, 전주·익산·군산·김제와 군산-장항 산업기지 등 서해안 지역 300만여 명의 주민과 공장·농지에 연간 4억 9200만t의 생활용수·농업용수·공업용수를 공급한다. 1억 3700만t의 홍수조절 능력을 갖춘 여수로(餘水路) 5개가 댐 왼쪽에 설치되어 있어 상습 침수지역인 금강 중류·하류 지역의 홍수를 대비할 수 있게 건설되었고, 수력발전소에서는 연간 1억 9800만㎾의 전력을 생산한다.  2003년 11월에는 전주권 광역상수도 1단계 사업이 완공되어 2개 도와 6개 시·군, 44개 읍·면의 생활용수·공업용수난을 해소하는 등 전라북도 지역의 물 공급에 절대적인 역할을 하는 댐이다. 용담호와 주변경관이 빼어나 인근의 마이산(馬耳山)·운장산(雲長山)·구봉산(九峰山) 등과 연계한 전라북도 지역의 대표적인 관광코스이며, 자연생태공원도 조성되어 있다.
전주향교|4.28|방문자리뷰 61|블로그리뷰 1,134|문화,유적|전북 전주시 완산구 향교길 139 전주향교|063-288-4544|1992년 12월 23일 사적 제379호로 지정되었으며, 면적은 1만 357㎡이다. 본래 1410년(태종 10) 완산구 풍남동(豊南洞)에 있는 경기전(慶基殿) 부근에 지었으나 1603년(선조 36) 관찰사 장만(張晩)이 지금의 자리로 옮겼다.   대성전(大成殿) ·명륜당 등 16동의 건물이 있으며, 전국 향교 중 유일하게 공자 ·맹자 ·증자 ·안자의 아버지 위패를 봉안한 계성사(啓聖祠)가 있고, 대성전 ·동무(東廡) ·서무(西廡)에 51선현의 위패가 봉안되었다. 또 장판각(藏板閣)에는 《주자대전》 《성리대전》 《사기평림(史記評林)》 등 9,600여 점의 목판이 소장되어 있다.
마이산|0.00|0|블로그리뷰 1,760|산,고개|전북 진안군 마령면 마이산로 130|063-430-8753|호남고속도로 전주 IC→26번 국도→진안방면→진안군→진안로터리 우회전→2km→남부 마이산
학원관광농원고창청보리밭|0.00|방문자리뷰 4|블로그리뷰 1,221|부속시설|전북 고창군 공음면 예전리 469-1|063-564-9897|고창 읍내에서 차로 약 10분 소요
구시포 해수욕장|0.00|방문자리뷰 7|블로그리뷰 741|해수욕장,해변|전북 고창군 상하면 자룡리|063-560-2645|호남고속도로→정읍 IC→고창 방면 22번 국도→흥덕 검문소→부안면 소재지→22번 국도→반암→심원면 소재지→상하면→733번 지방도로→구시포 해수욕장
대아수목원|4.32|방문자리뷰 49|블로그리뷰 577|식물원,수목원|전북 완주군 동상면 대아수목로 94-34|063-243-1951|익산IC → 봉동 → 고산 → 대아수목원
진안홍삼스파|4.29|방문자리뷰 1,127|블로그리뷰 63|온천,스파|전북 진안군 진안읍 외사양길 16-10|1588-7597|진안홍삼스파는 마이산 북부주차장 입구 오른편에 위치하고있습니다
익산 교도소 세트장|4.46|방문자리뷰 23|블로그리뷰 1,043|촬영장소|전북 익산시 성당면 함낭로 207|063-859-3836|익산 교도소세트장은 매주 월요일 휴관입니다.
세병공원|0.00|방문자리뷰 1|블로그리뷰 170|자연,생태공원|전북 전주시 덕진구 송천동2가|None|None
덕유산|0.00|0|블로그리뷰 3,572|산,고개|전북 무주군 설천면 구천동1로 159|063-322-3174|무주읍 → 19번국도(안성 방향) → 안성4거리(좌회전) → 공정리 → 통안마을
익산미륵사지석탑|4.58|방문자리뷰 20|블로그리뷰 515|기념물|전북 익산시 금마면 기양리 98-2|None|좋아요
오목대|4.28|방문자리뷰 43|블로그리뷰 1,226|기념물|전북 전주시 완산구 기린대로 55|063-281-2114|1974년 9월 24일 전라북도기념물 제16호로 지정되었다.   오목대는 1380년(우왕 6) 삼도순찰사 이성계가 황산에서 왜구를 토벌하고 귀경하는 도중 승전을 자축하는 연회를 열었던 곳으로 1900년(고종 37) 고종이 친필로 쓴 ‘태조고황제주필유지(太祖高皇帝駐畢遺址)’가 새겨진 비가 세워졌다.   경기전(慶基殿)의 남동쪽 500m쯤 떨어진 곳, 나지막한 언덕에 위치하는데, 옛날에는 동쪽의 승암산에서 오목대까지 산이 이어져 있었으나 전라선 철도가 부설되면서 맥이 끊겼다.
구봉산|0.00|0|블로그리뷰 483|산,고개|전북 진안군 주천면|063-430-8746|서울→경부고속도로→대전→대전진주간 고속도로 진입→금산→무주→무주I.C에서 30번 국도로 진입 진안, 전주방향으로 오시다가 진안 안천면, 용담댐을 순환하여 진안군 주천면
서동공원|3.98|방문자리뷰 61|블로그리뷰 604|도시,테마공원|전북 익산시 금마면 고도9길 41-14|063-836-7461|None
동국사|0.00|0|블로그리뷰 1,630|불교|전북 군산시 동국사길 16 동국사|063-462-5366|1913년 일제강점기에 일본인 승려 우치다(內田)에 의해 ‘금강사’라는 이름으로 창건된 동국사는 한국의 전통사찰과는 다른 양식을 띠고 있다. 주요 건물은 대웅전, 요사채, 종각 등이 자리하고 있는데, 8·15광복 뒤 김남곡 스님이 동국사로 사찰 이름을 바꿔 오늘에 이르렀다. 대한불교조계종 제24교구인 선운사의 말사이다.  대웅전은 요사채와 복도로 연결되어 있고, 팔작지붕 홑처마 형식의 일본 에도(江戶) 시대의 건축양식을 띠고 있다. 건물 외벽에는 창문을 많이 달았고, 우리나라의 처마와 달리 처마에는 아무런 장식도 없는 특징을 하고 있다.   일제강점기에 지어져 현재까지 남아 있는 일본식 사찰은 모두 없어지고 유일하게 남아 있는 곳이다. 특히 동국사 대웅전은 2003년에 등록문화재 제64호로 지정되었다.
전주한옥레일바이크|4.47|방문자리뷰 2,221|블로그리뷰 572|레일바이크|전북 전주시 덕진구 동부대로 420|0507-1339-7836|기차와 함께 달리는 행복한 전주한옥 레일바이크!  "자네, 전주에 와서 한옥마을만 보고 갈텐가.  전주에 오면 레일바이크를 타야하지 않겠나"  전라북도에서 오직 한 곳 뿐인 레일바이크! 전주한옥 레일바이크가 전주 아중역에서 여러분을 맞이합니다.  전주한옥 레일바이크는 연간 천 만 명이 찾는 대한민국 최대의 관광 명소인 "전주한옥마을"과 전주역에서 차량으로 10분 거리에 위치해 있습니다. 옛 전라선인 아중역 폐선부지에 아중역~왜망실까지 왕복 3.4Km를 시속 15~20Km로 운행할 수 있도록 제작된 철길 자전거입니다.  씽씽 돌아오는 길이 더욱 신나는 레일바이크! 커플, 친구, 가족 여행객 모두에게 사랑 받는 전주한옥 레일바이크에서 즐거운 추억을 만드세요.^^
아담원|4.29|방문자리뷰 1,171|블로그리뷰 744|식물원,수목원|전북 남원시 이백면 목가길 193|063-635-8342|이백면 목가리의 가장 안쪽 입니다. 대중교통 이용은 어렵습니다. (반려동물 입장 불가)
운장산자연휴양림|4.42|방문자리뷰 157|블로그리뷰 180|휴양림,산림욕장|전북 진안군 정천면 휴양림길 77|063-432-1193|대전~통영고속도로 금산IC(725번 지방도)→진안 주천→갈용리→휴양림
진포해양테마공원|4.55|방문자리뷰 11|블로그리뷰 877|테마공원|전북 군산시 내항2길 32 진포해양테마공원|063-445-4472|None
라제통문|0.00|방문자리뷰 4|블로그리뷰 333|기념물|전북 무주군 설천면 소천리 산85|063-322-0665|None
법용유원지|4.54|방문자리뷰 25|블로그리뷰 79|유원지|전북 완주군 운주면 금당길 4 법용 유원지|010-9008-7343|운주계곡 초입 도로 근접성 매우 좋음 입구에 기린 2마리 확인
에이본 호텔|4.42|방문자리뷰 612|블로그리뷰 651|4성급|전북 군산시 해망로 10|063-730-8000|군산 시외 버스터미널에서 도보로 2분 거리에 있습니다. 네이버 지도 에이본 호텔 군산 검색
토옥동계곡|4.41|방문자리뷰 40|블로그리뷰 74|계곡|전북 장수군 계북면|063-350-2312|대전~통영 간 고속도로 죽천나들목→장계리 방면 19번 국도→원촌리→양악리 양악댐→토옥동 계곡
구천동 계곡|0.00|방문자리뷰 5|블로그리뷰 422|계곡|전북 무주군 설천면 장덕리|063-322-3174|대진고속도로 무주IC→37번 국도→무주읍내→설천→무주구천동(덕유산 국립공원) 입구
왕궁리유적|0.00|방문자리뷰 3|블로그리뷰 464|세계문화유산|전북 익산시 왕궁면 궁성로 666 왕궁리유적전시장|063-859-5875|1998년 9월 17일 사적 제408호로 지정되었다. 면적은 21만 6,862㎡이다. 1989년 7월부터 문화재관리국에 의해 학술발굴조사되었다.인접한 익산 미륵사지(彌勒寺址)와 함께 최대 규모의 백제 유적으로 꼽히며, 백제의 왕도였다는 왕도설 등으로 백제사의 수수께끼로 남아 있다.   이 유적에는 백제 무왕 때인 639년에 건립하였다는 제석정사(帝釋精舍)터를 비롯해, 그 안에 관궁사(官宮寺)·대궁사(大宮寺) 등의 절터와 대궁(大宮)터가 남아 있는 것으로 알려진 토성터 등이 있어, 이곳이 왕도였거나 왕도와 직접 관련이 있는 유적이라는 학설이 지배적이다.
