,store_name,address,tel,category,star,detail,visit_review,blog_review,tag,image,review_sum
8710,하해가,광주 서구 내방로 37,0507-1401-4913,"장어,먹장어요리",4.33,"저희 하해가는 최초 숙성민물장어 전문점으로써 대물장어만 취급합니다.
광주전역 어느 업체보다 낮은단가로 대물장어를 제공해드립니다.
강과 바다가 만나 더욱 맛있는 하해가 에서 대물장어를 맛보십시요.",962,854,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211201_215%2F1638338365741sP94v_JPEG%2F%25C0%25FC%25B0%25E6%25BC%25F6%25C1%25A4.jpg,1816
12311,어느멋진날,광주 북구 하서로483번길 2,0507-1373-6279,양식-일반,4.38,"유기농레스토랑이며 친환경농산물 우수식당 41호로 지정된 어느멋진날 입니다.
그 어느곳과 비교해도 건강한 식재료로 요리해 엄마의 마음과 정성으로 준비해 고객님께 건강한 식탁을 제공하고 있습니다.
또한 매주 일요일마다 원데이클래스도 준비되어 진행하고 있으며, 각종 소모임의 시간도 가지고 있습니다.
특별히 건강한 식탁을 더욱 맛있게 제공하는 어느멋진날입니다.",471,809,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210614_141%2F162364802102384g34_JPEG%2F%25BE%25EE%25B4%25C0%25B8%25DA%25C1%25F8%25B3%25AF_%25B3%25BB%25BA%25CE%25BB%25E7%25C1%25F8.jpg,1280
16860,맥문동,광주 서구 마륵로 24,062-373-0895,카페,4.4,"맥문동을 찾아주셔서 감사합니다.
저희는 당일예약이 어렵습니다.
테이블만석시 어플 테이블링을 통해 현장대기 및
핸드폰 원격대기를 추천해드립니다.
현재 대기정보 및 원격으로 대기를 진행하실 수 있습니다.
불편없는 웨이팅과 매장이용을 위해 최선을 다하겠습니다.

1F 다이닝레스토랑
2F 카페 & 라운지 (No kid zone)
*2층 카페 & 라운지는 부득이하게 노키즈 존으로 운영하고 있습니다.
 8세 이하의 영유아는 이용이 어려우신점 양해 바랍니다.

월 1회 월요일 휴무",2655,801,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220617_223%2F16554584896526jeR4_JPEG%2FKakaoTalk_20220616_220857604_01.jpg,3456
924,똔꼬집,광주 서구 금화로85번길 4-28 1층,0507-1387-0059,"곱창,막창,양",4.67,금호동에서 10년넘게 자리잡고 있는 금호동 원조 곱창구이 곱창전골 맛집입니다.날마다 줄서서먹으니 저희 가게때문에 지금은 먹자골목에 곱창집이 즐비하지만 맛은 저희 가게가 광주1번이라 자부합니다.,629,790,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200721_112%2F1595331637047yPrNI_JPEG%2FwBa4yDm0_WC4ERn00yezDlWo.jpg,1419
10436,테이트모던,광주 서구 상무대로673번길 24,062-383-0895,양식-일반,4.49,"테이트모던을 찾아주셔서 감사합니다.
저희는 당일예약이 어렵습니다.
테이블만석시 어플 테이블링을 통해 현장대기 및
핸드폰 원격대기를 추천해드립니다.
현재 대기정보 및 원격으로 대기를 진행하실 수 있습니다.
불편없는 웨이팅과 매장이용을 위해 최선을 다하겠습니다.

테이트모던은 런던의 화력발전소를 개조하여 오래된 것을 새로운 것으로 , 감각적인 융합으로 만들어진 현대미술관입니다.

' 기본에 충실하고 본질에 집중' 하는 오너쉐프의 철학과 문화로
농장과 바다의 신선한 재료로 만들어가는 자연주의 브런치와 모던다이닝,
본질에 집중한 네추럴 커피를 만나 볼 수 있습니다.

사계절의 건강함과 풍요로움.
자연을 모두 담아낸 커피 & 다이닝브랜드 '테이트모던' 의 감성을 함께 공유하고 싶습니다.

홈페이지 : http://www.instagram.com/tate_modern__",1597,787,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_232%2F16553857640247Tlb3_JPEG%2FKakaoTalk_20220607_155335716_05.jpg,2384
2562,애슐리퀸즈 광주유스퀘어점,광주 서구 무진대로 904 유스퀘어 2층,0507-1449-1063,패밀리레스토랑,4.15,다채로운 샐러드바에 정통 미국식 스테이크까지 200가지 메뉴로 만나는 월드 와이드 뷔페,2704,779,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181127_219%2F1543285098444HjdJw_PNG%2FW.,3483
14123,송정떡갈비 1호점,광주 광산구 광산로29번길 1,062-944-1439,"육류,고기요리",4.37,"송정떡갈비의 대표적인 메뉴는 떡갈비입니다.
송정떡갈비는 갈비살을 곱게 다져서 양념하여 치댄 후 갈비뼈에 도통하게 붙여 양념장을 발라가며 구워먹는 구이요리로 다른 갈비요리와는 달리 갈비살을 곱게 다져서 만들었기 때문에 연하고 부드러운 고기 맛을 느낄 수 있습니다.",1067,772,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_40%2F1441028462866geeJw_JPEG%2F96478544342383_0.jpg,1839
5426,엄마네돼지찌개,광주 동구 문화전당로23번길 33,0507-1400-7082,한식,4.41,"구)남도극장 인근에 있는 돼지찌개가 유명한 한식당입니다. 돼지찌개 한 가지 메뉴만 제공하는 곳이지요. 돼지고기와 두부, 애호박을 넣어 걸쭉하게 끓여 나오는 찌개로 청양고추가 듬뿍 들어가 매운맛이 강한데요. 매운맛이 강하여 밥에 비벼 즐기는 사람들이 많이 있지요.",370,767,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151113_57%2F1447392744227D2ooO_JPEG%2F167063546243220_0.jpg,1137
6045,애슐리퀸즈 NC 충장점,광주 동구 중앙로 163 10층,0507-1459-9601,패밀리레스토랑,4.18,200가지 메뉴로 만나는 월드 와이드 뷔페,1071,749,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201209_278%2F1607482903890bv4Px_JPEG%2FtMvHM8LC-dnP2NXgk2Li__qg.jpg,1820
2167,깐깐한족발 본점,광주 광산구 첨단중앙로116번길 46 깐깐한족발,062-973-2292,"족발,보쌈",4.57,안녕하세요.깐깐한 족발 입니다. 내 아이가 먹지못할 족발은 만들지도 않겠습니다.,1202,734,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_191%2F1609924937461ITw6D_JPEG%2F20191025_%25B1%25F1%25C1%25B7_%25BC%25F6%25BF%25CF%25C1%25A1_%25B1%25BC%25BA%25B8%25BD%25D3_30.jpg,1936
17871,소코아 수완점,광주 광산구 수완로14번길 19 1층 sokoa,062-951-8523,카레,4.48,None,942,731,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211123_291%2F1637635842247hOlS6_PNG%2F1635927766692.png,1673
6241,칠봉이짬뽕,광주 광산구 목련로394번길 23-26,062-576-7080,중식당,4.4,None,1185,701,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181019_24%2F1539940253409WE71w_JPEG%2FcpPq2AGT1IYW1DaxhBTDwv1V.jpg,1886
10684,나나방콕,광주 서구 상무자유로 180 대선빌딩 1F,0507-1349-7501,태국음식,0,"태국 현지 느낌과 함께 태국 요리를 즐기 실수 있는 타이 레스토랑입니다.
오랜 시간 삶아 부드러운 소고기 쌀국수와 태국 길거리 음식인 팟타이, 분짜, 등 태국 음식을 즐겨보세요
맛있는 음식으로 좋은 시간 보내시기 바랍니다.",2469,698,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220221_197%2F1645441285432APD4Q_JPEG%2F%25B8%25F0%25B5%25EB_02.jpg,3167
4257,이이남스튜디오,광주 남구 제중로47번길 10 이이남스튜디오,0507-1414-5040,갤러리카페,0,"광주를 대표하는 미디어 아티스트 이이남 작가의 스튜디오, 갤러리, 카페",8,698,"이색체험, 데이트, 커피 맛집",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210914_164%2F1631583073083ukhxB_JPEG%2F18UjBQYCLV4CdfeYLEvA5mA1.jpg,706
2882,커볶,광주 동구 지호로 161-7,062-223-5947,카페,4.34,"최고 수준의 다이닝 라운지 COBOC COFFEE 커피볶는집에서 풍부한 역량과 체계적인 서비스를 갖춘
저희 모든 임직원들이 드리는 최고의 서비스를 받으십시오.

기쁘고 행복한 날 항상 저희 
COBOC COFFEE 가 함께 하겠습니다.",1620,687,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151113_196%2F1447392959052pnvh3_JPEG%2F167063546578071_0.jpg,2307
732,카페바리에,광주 동구 서석로7번길 14,062-224-8241,카페,4.44,"Slow Food, Slow Life, Good Life를 추구하는 이탈리안 레스토랑입니다.
주차장은 국도/한일/파레스 1시간을 무료로 이용하실 수 있습니다.
단체 손님 및 대관 문의는 매장으로 문의 전화 주시면 친절하게 답변해 드리겠습니다.",1130,684,"커피 맛집, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180117_269%2F1516170916291oebu8_JPEG%2FQh7NRGyOKquU17yWvx14e_Vh.jpg,1814
3203,탱고아구찜,광주 북구 설죽로471번길 12 1층 탱고아구찜,062-512-9799,"아귀찜,해물찜",4.51,"아구가 많아야 아구찜입니다.콩나물찜이 아닙니다.
진짜 아구찜을 드시고 싶으시다면 방문해주세요. ^^
※ 대기자로 인하여 홀예약은 받고 있지 않습니다.",2171,674,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220501_104%2F16513904839522hbQb_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E51.jpg,2845
17111,유향,광주 광산구 용아로400번길 33,None,중식당,4.42,"홍합과 꽃게, 조개, 오징어 한 마리를 통째로 넣어 얼큰하면서 시원한 국물의 해물 짬뽕이 유명한 중식당입니다. 간판에는 쟁반짜장 전문점이라 표기되어 있으나 해산물이 가득 담겨 나오는 짬뽕으로 유명한 곳인데요. 짬뽕은 한 가지 종류로 주문 시 면과 밥 중 하나를 선택하여 즐기는 사천탕이 대표 메뉴지요.",1763,669,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200110_161%2F1578665150273l3H3a_JPEG%2F0Q09Ty7m_diP_AuRtxmGDzBm.jpeg.jpg,2432
16439,꽃피는 춘삼월,광주 동구 선교로 50,062-236-0606,"떡,한과",4.44,"봄이 찾아 왔네요. 코로나19로 인해 단축운영하던 영업시간을 정상운영합니다. 평일, 주말 모두 10-21시까지 문 열어둘께요. 많이들 놀러오셔요^^",1053,666,"디저트 맛집, 파릇파릇한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161216_292%2F1481868586962PYYwA_JPEG%2F177166553966264_0.jpeg,1719
8360,깐깐한족발 용봉점,광주 북구 용봉택지로 82 깐깐한족발 용봉점,0507-1314-9092,"족발,보쌈",4.62,"족발판매량 1위 브랜드 '깐깐한족발'
당일 판매를 원칙으로 하여~ 매일 아침에 나와 족발을 삶고 있답니다.

지리산 참숯으로 한번 더 꾸워~ 은은한 참숯향이 일품　'참숯구이족발'

특제 매운소스를 가미하고, 불향을 더 해~ 화끈한　'직화매운족발'

정성 껏 삶은 족발을 차갑게 식혀, 쫄깃함의 극강　'옛날식왕족발'

족발집이라고 무시하시면 보쌈 친구들이~ 서운하지 말입니다.
'참숯구이보쌈' '직화매운보쌈'

전국 유일무이 !! 족발을 예술로 승화시켰습니다ㅎㅎ　'꽃 냉채족발'

이 모든게~ 오직 깐깐한족발에서만 가능하답니당ㅎㅎ

이곳, 저곳에 다 있는 흔한 족발이 아닌 !! 바로 깐깐한족발입니다 ^@@^

소중한 식사시간 저희 깐깐한족발이 함께라면 언제나 행복하실겁니다.
우리 고객님들~ 후회하시지 않으시도록 '감동'을 담아 보답하겠습니다.

고객님들의 소중한 전화 한 통 !! 항상 최상의 서비스로 보답하겠습니다.
　~감사합니다 !!",686,638,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181017_127%2F15397566215998K4E8_JPEG%2FZYUeim5FzQHMFjlzbQOL8Ebf.jpg,1324
13915,아웃백스테이크하우스 광주상무점,광주 서구 상무연하로 41,0507-1327-3761,패밀리레스토랑,0,"아웃백 스테이크하우스는 전 세계 21개국 1,000여 개 매장을 보유한 세계적인 캐주얼 다이닝 스테이크 레스토랑 브랜드입니다. 호주 대 자연의 아름다움과 따뜻함을 느낄 수 있는 매장 인테리어와 함께 홈메이드 방식으로 조리되는 신선하고 풍부한 메뉴를 만날 수 있습니다. 호주산 소고기만을 사용하는 아웃백의 대표 메뉴 스테이크는 육즙이 풍부하고 부드러운 부위만을 엄선하여 고기가 가장 맛있는 따뜻한 온도의 플레이트 위에 제공하여 최상의 맛을 경험할 수 있도록 합니다.",5521,636,"데이트, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211216_58%2F1639622526384pUb9q_JPEG%2F%25BE%25F7%25C3%25BC_%25BA%25ED%25B7%25A2%25B6%25F3%25BA%25A7.jpg,6157
